project_id,estimated_cost,sanctioned_amount,revised_cost,tender_amount,released_amount,actual_expenditure,unspent_balance,fund_utilization_ratio
MPLADS-001241,8600000.0,8947000.0,8947000.0,7965000.0,8947000.0,7694000.0,1253000.0,0.86
MPLADS-001242,618000.0,626000.0,626000.0,629000.0,626000.0,602000.0,24000.0,0.9617
MPLADS-001243,1003000.0,1052000.0,1052000.0,963000.0,1052000.0,941000.0,111000.0,0.8945
MPLADS-001244,1276000.0,1322000.0,1844000.0,1209000.0,1322000.0,1844000.0,0.0,1.3949
MPLADS-001245,2187000.0,2279000.0,2279000.0,2047000.0,2279000.0,2029000.0,250000.0,0.8903
MPLADS-001246,2951000.0,3083000.0,3083000.0,2866000.0,3083000.0,2806000.0,277000.0,0.9102
MPLADS-001247,408000.0,417000.0,417000.0,387000.0,417000.0,398000.0,19000.0,0.9544
MPLADS-001248,465000.0,458000.0,458000.0,438000.0,458000.0,434000.0,24000.0,0.9476
MPLADS-001249,1125000.0,1120000.0,1120000.0,1131000.0,1120000.0,1027000.0,93000.0,0.917
MPLADS-001250,3456000.0,3453000.0,3453000.0,3430000.0,3453000.0,3359000.0,94000.0,0.9728
MPLADS-001251,2834000.0,2822000.0,2822000.0,2678000.0,2822000.0,2626000.0,196000.0,0.9305
MPLADS-001252,3836000.0,3770000.0,5073000.0,3686000.0,3770000.0,5073000.0,0.0,1.3456
MPLADS-001253,2444000.0,2458000.0,2458000.0,2253000.0,2458000.0,2339000.0,119000.0,0.9516
MPLADS-001254,1533000.0,1543000.0,1543000.0,1482000.0,1543000.0,1456000.0,87000.0,0.9436
MPLADS-001255,2110000.0,2170000.0,2170000.0,1994000.0,2170000.0,1903000.0,267000.0,0.877
MPLADS-001256,3773000.0,3888000.0,3888000.0,3556000.0,3888000.0,3559000.0,329000.0,0.9154
MPLADS-001257,2854000.0,2837000.0,2837000.0,2906000.0,2837000.0,2773000.0,64000.0,0.9774
MPLADS-001258,12061000.0,12284000.0,12284000.0,11648000.0,12284000.0,11446000.0,838000.0,0.9318
MPLADS-001259,2490000.0,2442000.0,2442000.0,2409000.0,2442000.0,2291000.0,151000.0,0.9382
MPLADS-001260,670000.0,695000.0,695000.0,625000.0,695000.0,622000.0,73000.0,0.895
MPLADS-001261,2041000.0,2143000.0,2143000.0,1914000.0,2143000.0,1969000.0,174000.0,0.9188
MPLADS-001262,575000.0,583000.0,583000.0,538000.0,583000.0,547000.0,36000.0,0.9383
MPLADS-001263,1984000.0,1948000.0,1948000.0,1913000.0,1948000.0,1844000.0,104000.0,0.9466
MPLADS-001264,2138000.0,2129000.0,2129000.0,2072000.0,2129000.0,1906000.0,223000.0,0.8953
MPLADS-001265,2392000.0,2417000.0,2417000.0,2297000.0,2417000.0,2388000.0,29000.0,0.988
MPLADS-001266,3755000.0,3767000.0,3767000.0,3670000.0,3767000.0,3560000.0,207000.0,0.945
MPLADS-001267,13715000.0,13673000.0,13673000.0,13894000.0,13673000.0,12721000.0,952000.0,0.9304
MPLADS-001268,581000.0,584000.0,584000.0,573000.0,584000.0,559000.0,25000.0,0.9572
MPLADS-001269,2623000.0,2591000.0,2591000.0,2610000.0,2591000.0,2341000.0,250000.0,0.9035
MPLADS-001270,2077000.0,2111000.0,2111000.0,2022000.0,2111000.0,1961000.0,150000.0,0.9289
MPLADS-001271,2338000.0,2401000.0,2401000.0,2268000.0,2401000.0,2064000.0,337000.0,0.8596
MPLADS-001272,2898000.0,2938000.0,2938000.0,2747000.0,2938000.0,2657000.0,281000.0,0.9044
MPLADS-001273,11952000.0,12275000.0,12275000.0,11101000.0,12275000.0,10984000.0,1291000.0,0.8948
MPLADS-001274,2190000.0,2177000.0,2177000.0,2124000.0,2177000.0,1991000.0,186000.0,0.9146
MPLADS-001275,687000.0,675000.0,675000.0,677000.0,675000.0,593000.0,82000.0,0.8785
MPLADS-001276,2769000.0,2748000.0,3884000.0,2771000.0,2748000.0,3884000.0,0.0,1.4134
MPLADS-001277,3333000.0,3413000.0,3413000.0,3389000.0,3413000.0,3083000.0,330000.0,0.9033
MPLADS-001278,1862000.0,1839000.0,1839000.0,1802000.0,1839000.0,1679000.0,160000.0,0.913
MPLADS-001279,3018000.0,3130000.0,3130000.0,3003000.0,3130000.0,2795000.0,335000.0,0.893
MPLADS-001280,42338000.0,44260000.0,44260000.0,41000000.0,44260000.0,38357000.0,5903000.0,0.8666
MPLADS-001281,362000.0,374000.0,374000.0,343000.0,374000.0,365000.0,9000.0,0.9759
MPLADS-001282,810000.0,801000.0,801000.0,807000.0,801000.0,736000.0,65000.0,0.9189
MPLADS-001283,462000.0,468000.0,468000.0,435000.0,468000.0,439000.0,29000.0,0.938
MPLADS-001284,1850000.0,1870000.0,1870000.0,1864000.0,1870000.0,1619000.0,251000.0,0.8658
MPLADS-001285,626000.0,621000.0,621000.0,590000.0,621000.0,550000.0,71000.0,0.8857
MPLADS-001286,2431000.0,2426000.0,2426000.0,2337000.0,2426000.0,2176000.0,250000.0,0.8969
MPLADS-001287,678000.0,683000.0,683000.0,628000.0,683000.0,668000.0,15000.0,0.978
MPLADS-001288,1735000.0,1778000.0,1778000.0,1765000.0,1778000.0,1641000.0,137000.0,0.9229
MPLADS-001289,1307000.0,1336000.0,1336000.0,1240000.0,1336000.0,1293000.0,43000.0,0.9678
MPLADS-001290,538000.0,550000.0,550000.0,531000.0,550000.0,530000.0,20000.0,0.9636
MPLADS-001291,2380000.0,2380000.0,2380000.0,2310000.0,2380000.0,2090000.0,290000.0,0.8782
MPLADS-001292,3187000.0,3262000.0,3262000.0,3091000.0,3262000.0,3090000.0,172000.0,0.9473
MPLADS-001293,13377000.0,13842000.0,13842000.0,13448000.0,13842000.0,12968000.0,874000.0,0.9369
MPLADS-001294,490000.0,483000.0,667000.0,460000.0,483000.0,667000.0,0.0,1.381
MPLADS-001295,16778000.0,17486000.0,17486000.0,16062000.0,17486000.0,14929000.0,2557000.0,0.8538
MPLADS-001296,2015000.0,2003000.0,2003000.0,1866000.0,2003000.0,1821000.0,182000.0,0.9091
MPLADS-001297,1593000.0,1636000.0,1636000.0,1596000.0,1636000.0,1448000.0,188000.0,0.8851
MPLADS-001298,359000.0,358000.0,358000.0,341000.0,358000.0,346000.0,12000.0,0.9665
MPLADS-001299,851000.0,878000.0,878000.0,842000.0,878000.0,786000.0,92000.0,0.8952
MPLADS-001300,872000.0,878000.0,878000.0,849000.0,878000.0,827000.0,51000.0,0.9419
MPLADS-001301,1994000.0,1992000.0,1992000.0,1871000.0,1992000.0,1948000.0,44000.0,0.9779
MPLADS-001302,4010000.0,4045000.0,4045000.0,3900000.0,4045000.0,3453000.0,592000.0,0.8536
MPLADS-001303,3477000.0,3453000.0,3453000.0,3396000.0,3453000.0,3325000.0,128000.0,0.9629
MPLADS-001304,9217000.0,9142000.0,9142000.0,8583000.0,9142000.0,8401000.0,741000.0,0.9189
MPLADS-001305,2448000.0,2408000.0,2408000.0,2349000.0,2408000.0,2215000.0,193000.0,0.9199
MPLADS-001306,1968000.0,2002000.0,2002000.0,1932000.0,2002000.0,1704000.0,298000.0,0.8511
MPLADS-001307,2617000.0,2708000.0,2708000.0,2648000.0,2708000.0,2558000.0,150000.0,0.9446
MPLADS-001308,1675000.0,1733000.0,1733000.0,1643000.0,1733000.0,1573000.0,160000.0,0.9077
MPLADS-001309,641000.0,633000.0,633000.0,596000.0,633000.0,617000.0,16000.0,0.9747
MPLADS-001310,2527000.0,2628000.0,2628000.0,2452000.0,2628000.0,2322000.0,306000.0,0.8836
MPLADS-001311,2438000.0,2474000.0,2474000.0,2356000.0,2474000.0,2255000.0,219000.0,0.9115
MPLADS-001312,1115000.0,1136000.0,1136000.0,1066000.0,1136000.0,1061000.0,75000.0,0.934
MPLADS-001313,2877000.0,2918000.0,2918000.0,2750000.0,2918000.0,2679000.0,239000.0,0.9181
MPLADS-001314,1391000.0,1400000.0,1400000.0,1363000.0,1400000.0,1299000.0,101000.0,0.9279
MPLADS-001315,10658000.0,10975000.0,10975000.0,10783000.0,10975000.0,10029000.0,946000.0,0.9138
MPLADS-001316,1481000.0,1461000.0,1461000.0,1396000.0,1461000.0,1289000.0,172000.0,0.8823
MPLADS-001317,475000.0,485000.0,485000.0,461000.0,485000.0,425000.0,60000.0,0.8763
MPLADS-001318,704000.0,733000.0,733000.0,698000.0,733000.0,711000.0,22000.0,0.97
MPLADS-001319,2205000.0,2262000.0,2262000.0,2176000.0,2262000.0,2118000.0,144000.0,0.9363
MPLADS-001320,1016000.0,1038000.0,1038000.0,965000.0,1038000.0,980000.0,58000.0,0.9441
MPLADS-001321,401000.0,412000.0,412000.0,404000.0,412000.0,396000.0,16000.0,0.9612
MPLADS-001322,3919000.0,4100000.0,4100000.0,3857000.0,4100000.0,3782000.0,318000.0,0.9224
MPLADS-001323,12001000.0,12271000.0,12271000.0,11759000.0,12271000.0,11579000.0,692000.0,0.9436
MPLADS-001324,381000.0,386000.0,386000.0,357000.0,386000.0,372000.0,14000.0,0.9637
MPLADS-001325,624000.0,636000.0,636000.0,574000.0,636000.0,623000.0,13000.0,0.9796
MPLADS-001326,2031000.0,2055000.0,2055000.0,2045000.0,2055000.0,1943000.0,112000.0,0.9455
MPLADS-001327,16097000.0,16381000.0,16381000.0,16336000.0,16381000.0,14140000.0,2241000.0,0.8632
MPLADS-001328,3373000.0,3538000.0,3538000.0,3344000.0,3538000.0,3425000.0,113000.0,0.9681
MPLADS-001329,3180000.0,3204000.0,3204000.0,3228000.0,3204000.0,3043000.0,161000.0,0.9498
MPLADS-001330,14597000.0,15224000.0,15224000.0,14402000.0,15224000.0,14889000.0,335000.0,0.978
MPLADS-001331,4129000.0,4142000.0,4142000.0,4021000.0,4142000.0,3849000.0,293000.0,0.9293
MPLADS-001332,1899000.0,1914000.0,1914000.0,1857000.0,1914000.0,1837000.0,77000.0,0.9598
MPLADS-001333,1602000.0,1636000.0,1636000.0,1568000.0,1636000.0,1469000.0,167000.0,0.8979
MPLADS-001334,618000.0,624000.0,624000.0,613000.0,624000.0,562000.0,62000.0,0.9006
MPLADS-001335,1555000.0,1570000.0,1570000.0,1449000.0,1570000.0,1418000.0,152000.0,0.9032
MPLADS-001336,547000.0,541000.0,541000.0,530000.0,541000.0,518000.0,23000.0,0.9575
MPLADS-001337,395000.0,404000.0,404000.0,383000.0,404000.0,404000.0,0.0,1.0
MPLADS-001338,2295000.0,2279000.0,2279000.0,2338000.0,2279000.0,2036000.0,243000.0,0.8934
MPLADS-001339,638000.0,628000.0,628000.0,648000.0,628000.0,558000.0,70000.0,0.8885
MPLADS-001340,2190000.0,2232000.0,2232000.0,2174000.0,2232000.0,2000000.0,232000.0,0.8961
MPLADS-001341,1349000.0,1363000.0,1363000.0,1335000.0,1363000.0,1281000.0,82000.0,0.9398
MPLADS-001342,1409000.0,1440000.0,1440000.0,1327000.0,1440000.0,1404000.0,36000.0,0.975
MPLADS-001343,1017000.0,1046000.0,1046000.0,1012000.0,1046000.0,918000.0,128000.0,0.8776
MPLADS-001344,1780000.0,1854000.0,1854000.0,1646000.0,1854000.0,1666000.0,188000.0,0.8986
MPLADS-001345,2356000.0,2368000.0,2368000.0,2319000.0,2368000.0,2025000.0,343000.0,0.8552
MPLADS-001346,3226000.0,3383000.0,3383000.0,3249000.0,3383000.0,3190000.0,193000.0,0.943
MPLADS-001347,10364000.0,10293000.0,10293000.0,9812000.0,10293000.0,9523000.0,770000.0,0.9252
MPLADS-001348,3118000.0,3235000.0,3235000.0,2937000.0,3235000.0,3054000.0,181000.0,0.944
MPLADS-001349,1324000.0,1370000.0,1370000.0,1219000.0,1370000.0,1205000.0,165000.0,0.8796
MPLADS-001350,1766000.0,1755000.0,1755000.0,1801000.0,1755000.0,1550000.0,205000.0,0.8832
MPLADS-001351,2083000.0,2162000.0,2162000.0,1987000.0,2162000.0,1956000.0,206000.0,0.9047
MPLADS-001352,3352000.0,3374000.0,3374000.0,3244000.0,3374000.0,3057000.0,317000.0,0.906
MPLADS-001353,10078000.0,10437000.0,10437000.0,9733000.0,10437000.0,9718000.0,719000.0,0.9311
MPLADS-001354,10314000.0,10368000.0,10368000.0,10212000.0,10368000.0,10037000.0,331000.0,0.9681
MPLADS-001355,357000.0,374000.0,374000.0,357000.0,374000.0,342000.0,32000.0,0.9144
MPLADS-001356,15610000.0,15737000.0,15737000.0,15214000.0,15737000.0,13428000.0,2309000.0,0.8533
MPLADS-001357,1726000.0,1802000.0,1802000.0,1683000.0,1802000.0,1676000.0,126000.0,0.9301
MPLADS-001358,1785000.0,1787000.0,1787000.0,1672000.0,1787000.0,1623000.0,164000.0,0.9082
MPLADS-001359,11205000.0,11248000.0,11248000.0,11071000.0,11248000.0,10940000.0,308000.0,0.9726
MPLADS-001360,1718000.0,1746000.0,1746000.0,1639000.0,1746000.0,1539000.0,207000.0,0.8814
MPLADS-001361,922000.0,918000.0,918000.0,938000.0,918000.0,871000.0,47000.0,0.9488
MPLADS-001362,2163000.0,2183000.0,2183000.0,2092000.0,2183000.0,2077000.0,106000.0,0.9514
MPLADS-001363,16209000.0,16189000.0,16189000.0,15476000.0,16189000.0,14002000.0,2187000.0,0.8649
MPLADS-001364,564000.0,560000.0,560000.0,573000.0,560000.0,500000.0,60000.0,0.8929
MPLADS-001365,361000.0,371000.0,576000.0,349000.0,371000.0,576000.0,0.0,1.5526
MPLADS-001366,12648000.0,12816000.0,12816000.0,12447000.0,12816000.0,11022000.0,1794000.0,0.86
MPLADS-001367,1115000.0,1148000.0,1148000.0,1071000.0,1148000.0,1078000.0,70000.0,0.939
MPLADS-001368,419000.0,415000.0,415000.0,416000.0,415000.0,388000.0,27000.0,0.9349
MPLADS-001369,631000.0,631000.0,631000.0,622000.0,631000.0,597000.0,34000.0,0.9461
MPLADS-001370,644000.0,652000.0,652000.0,613000.0,652000.0,633000.0,19000.0,0.9709
MPLADS-001371,10735000.0,10646000.0,10646000.0,10739000.0,10646000.0,9427000.0,1219000.0,0.8855
MPLADS-001372,10150000.0,10263000.0,10263000.0,9607000.0,10263000.0,9163000.0,1100000.0,0.8928
MPLADS-001373,2588000.0,2691000.0,2691000.0,2402000.0,2691000.0,2574000.0,117000.0,0.9565
MPLADS-001374,1810000.0,1842000.0,1842000.0,1846000.0,1842000.0,1569000.0,273000.0,0.8518
MPLADS-001375,12197000.0,11982000.0,11982000.0,12194000.0,11982000.0,11162000.0,820000.0,0.9316
MPLADS-001376,1810000.0,1843000.0,1843000.0,1820000.0,1843000.0,1660000.0,183000.0,0.9007
MPLADS-001377,3383000.0,3496000.0,3496000.0,3434000.0,3496000.0,3104000.0,392000.0,0.8879
MPLADS-001378,13274000.0,13196000.0,13196000.0,12973000.0,13196000.0,12290000.0,906000.0,0.9313
MPLADS-001379,4109000.0,4265000.0,4265000.0,4090000.0,4265000.0,3723000.0,542000.0,0.8729
MPLADS-001380,51173000.0,50473000.0,50473000.0,47532000.0,50473000.0,44948000.0,5525000.0,0.8905
MPLADS-001381,3676000.0,3670000.0,3670000.0,3696000.0,3670000.0,3247000.0,423000.0,0.8847
MPLADS-001382,9444000.0,9897000.0,9897000.0,8857000.0,9897000.0,9565000.0,332000.0,0.9665
MPLADS-001383,1623000.0,1634000.0,1634000.0,1547000.0,1634000.0,1452000.0,182000.0,0.8886
MPLADS-001384,7887000.0,8001000.0,8001000.0,7966000.0,8001000.0,7388000.0,613000.0,0.9234
MPLADS-001385,1676000.0,1722000.0,1722000.0,1613000.0,1722000.0,1571000.0,151000.0,0.9123
MPLADS-001386,10053000.0,10188000.0,10188000.0,10218000.0,10188000.0,9302000.0,886000.0,0.913
MPLADS-001387,687000.0,681000.0,681000.0,633000.0,681000.0,646000.0,35000.0,0.9486
MPLADS-001388,967000.0,1012000.0,1012000.0,898000.0,1012000.0,865000.0,147000.0,0.8547
MPLADS-001389,14727000.0,15226000.0,15226000.0,13613000.0,15226000.0,14164000.0,1062000.0,0.9303
MPLADS-001390,630000.0,650000.0,650000.0,622000.0,650000.0,569000.0,81000.0,0.8754
MPLADS-001391,2977000.0,3025000.0,3025000.0,2881000.0,3025000.0,2865000.0,160000.0,0.9471
MPLADS-001392,1261000.0,1300000.0,1300000.0,1182000.0,1300000.0,1257000.0,43000.0,0.9669
MPLADS-001393,10683000.0,10490000.0,10490000.0,9949000.0,10490000.0,10002000.0,488000.0,0.9535
MPLADS-001394,2372000.0,2405000.0,2405000.0,2340000.0,2405000.0,2119000.0,286000.0,0.8811
MPLADS-001395,3416000.0,3355000.0,3355000.0,3207000.0,3355000.0,3145000.0,210000.0,0.9374
MPLADS-001396,2289000.0,2246000.0,3049000.0,2223000.0,2246000.0,3049000.0,0.0,1.3575
MPLADS-001397,3341000.0,3472000.0,3472000.0,3133000.0,3472000.0,3472000.0,0.0,1.0
MPLADS-001398,657000.0,682000.0,682000.0,605000.0,682000.0,651000.0,31000.0,0.9545
MPLADS-001399,510000.0,506000.0,506000.0,473000.0,506000.0,448000.0,58000.0,0.8854
MPLADS-001400,15471000.0,15560000.0,24328000.0,15609000.0,15560000.0,24328000.0,0.0,1.5635
MPLADS-001401,2785000.0,2859000.0,2859000.0,2676000.0,2859000.0,2586000.0,273000.0,0.9045
MPLADS-001402,2502000.0,2611000.0,2611000.0,2376000.0,2611000.0,2337000.0,274000.0,0.8951
MPLADS-001403,1846000.0,1888000.0,1888000.0,1779000.0,1888000.0,1790000.0,98000.0,0.9481
MPLADS-001404,8746000.0,8651000.0,8651000.0,8100000.0,8651000.0,7414000.0,1237000.0,0.857
MPLADS-001405,3635000.0,3697000.0,3697000.0,3529000.0,3697000.0,3528000.0,169000.0,0.9543
MPLADS-001406,858000.0,890000.0,890000.0,817000.0,890000.0,868000.0,22000.0,0.9753
MPLADS-001407,2776000.0,2762000.0,2762000.0,2690000.0,2762000.0,2589000.0,173000.0,0.9374
MPLADS-001408,2255000.0,2303000.0,2303000.0,2248000.0,2303000.0,1992000.0,311000.0,0.865
MPLADS-001409,2521000.0,2513000.0,2513000.0,2382000.0,2513000.0,2396000.0,117000.0,0.9534
MPLADS-001410,15476000.0,16105000.0,16105000.0,15582000.0,16105000.0,13850000.0,2255000.0,0.86
MPLADS-001411,1686000.0,1732000.0,1732000.0,1702000.0,1732000.0,1633000.0,99000.0,0.9428
MPLADS-001412,693000.0,704000.0,704000.0,701000.0,704000.0,647000.0,57000.0,0.919
MPLADS-001413,672000.0,661000.0,661000.0,677000.0,661000.0,582000.0,79000.0,0.8805
MPLADS-001414,15771000.0,16507000.0,16507000.0,14778000.0,16507000.0,15499000.0,1008000.0,0.9389
MPLADS-001415,676000.0,691000.0,691000.0,644000.0,691000.0,587000.0,104000.0,0.8495
MPLADS-001416,2686000.0,2673000.0,2673000.0,2731000.0,2673000.0,2458000.0,215000.0,0.9196
MPLADS-001417,3370000.0,3459000.0,3459000.0,3132000.0,3459000.0,3057000.0,402000.0,0.8838
MPLADS-001418,2066000.0,2162000.0,2162000.0,1937000.0,2162000.0,2079000.0,83000.0,0.9616
MPLADS-001419,885000.0,883000.0,883000.0,893000.0,883000.0,752000.0,131000.0,0.8516
MPLADS-001420,924000.0,938000.0,938000.0,886000.0,938000.0,875000.0,63000.0,0.9328
MPLADS-001421,2229000.0,2328000.0,2328000.0,2231000.0,2328000.0,2197000.0,131000.0,0.9437
MPLADS-001422,1372000.0,1393000.0,1393000.0,1278000.0,1393000.0,1204000.0,189000.0,0.8643
MPLADS-001423,14637000.0,15042000.0,15042000.0,13488000.0,15042000.0,14421000.0,621000.0,0.9587
MPLADS-001424,10924000.0,11234000.0,11234000.0,10657000.0,11234000.0,10586000.0,648000.0,0.9423
MPLADS-001425,12473000.0,13011000.0,13011000.0,12570000.0,13011000.0,11910000.0,1101000.0,0.9154
MPLADS-001426,766000.0,800000.0,800000.0,769000.0,800000.0,732000.0,68000.0,0.915
MPLADS-001427,4039000.0,4137000.0,4137000.0,3882000.0,4137000.0,3751000.0,386000.0,0.9067
MPLADS-001428,2041000.0,2062000.0,2062000.0,2013000.0,2062000.0,1984000.0,78000.0,0.9622
MPLADS-001429,3422000.0,3407000.0,3407000.0,3288000.0,3407000.0,3407000.0,0.0,1.0
MPLADS-001430,1308000.0,1353000.0,1353000.0,1320000.0,1353000.0,1248000.0,105000.0,0.9224
MPLADS-001431,2234000.0,2191000.0,2191000.0,2226000.0,2191000.0,2015000.0,176000.0,0.9197
MPLADS-001432,2654000.0,2637000.0,2637000.0,2638000.0,2637000.0,2328000.0,309000.0,0.8828
MPLADS-001433,2784000.0,2783000.0,2783000.0,2710000.0,2783000.0,2536000.0,247000.0,0.9112
MPLADS-001434,1749000.0,1768000.0,1768000.0,1772000.0,1768000.0,1564000.0,204000.0,0.8846
MPLADS-001435,1391000.0,1374000.0,1374000.0,1298000.0,1374000.0,1256000.0,118000.0,0.9141
MPLADS-001436,1073000.0,1120000.0,1120000.0,1080000.0,1120000.0,1018000.0,102000.0,0.9089
MPLADS-001437,520000.0,545000.0,545000.0,484000.0,545000.0,474000.0,71000.0,0.8697
MPLADS-001438,2347000.0,2323000.0,2323000.0,2252000.0,2323000.0,2117000.0,206000.0,0.9113
MPLADS-001439,2365000.0,2449000.0,2449000.0,2211000.0,2449000.0,2159000.0,290000.0,0.8816
MPLADS-001440,3340000.0,3407000.0,3407000.0,3352000.0,3407000.0,3308000.0,99000.0,0.9709
MPLADS-001441,1784000.0,1780000.0,1780000.0,1674000.0,1780000.0,1632000.0,148000.0,0.9169
MPLADS-001442,1842000.0,1888000.0,1888000.0,1835000.0,1888000.0,1829000.0,59000.0,0.9688
MPLADS-001443,2474000.0,2498000.0,2498000.0,2437000.0,2498000.0,2390000.0,108000.0,0.9568
MPLADS-001444,652000.0,646000.0,646000.0,605000.0,646000.0,584000.0,62000.0,0.904
MPLADS-001445,2710000.0,2666000.0,2666000.0,2493000.0,2666000.0,2312000.0,354000.0,0.8672
MPLADS-001446,3115000.0,3074000.0,3074000.0,2924000.0,3074000.0,2916000.0,158000.0,0.9486
MPLADS-001447,2361000.0,2428000.0,2428000.0,2272000.0,2428000.0,2374000.0,54000.0,0.9778
MPLADS-001448,613000.0,637000.0,637000.0,620000.0,637000.0,597000.0,40000.0,0.9372
MPLADS-001449,3690000.0,3856000.0,3856000.0,3760000.0,3856000.0,3299000.0,557000.0,0.8555
MPLADS-001450,1464000.0,1492000.0,1874000.0,1356000.0,1492000.0,1874000.0,0.0,1.256
MPLADS-001451,3019000.0,2986000.0,2986000.0,3061000.0,2986000.0,2749000.0,237000.0,0.9206
MPLADS-001452,2117000.0,2097000.0,2097000.0,2099000.0,2097000.0,1826000.0,271000.0,0.8708
MPLADS-001453,430000.0,441000.0,441000.0,402000.0,441000.0,423000.0,18000.0,0.9592
MPLADS-001454,581000.0,587000.0,587000.0,586000.0,587000.0,500000.0,87000.0,0.8518
MPLADS-001455,407000.0,420000.0,420000.0,376000.0,420000.0,373000.0,47000.0,0.8881
MPLADS-001456,13759000.0,13624000.0,13624000.0,13645000.0,13624000.0,12152000.0,1472000.0,0.892
MPLADS-001457,1666000.0,1735000.0,1735000.0,1568000.0,1735000.0,1668000.0,67000.0,0.9614
MPLADS-001458,2804000.0,2917000.0,2917000.0,2719000.0,2917000.0,2637000.0,280000.0,0.904
MPLADS-001459,2027000.0,2033000.0,2033000.0,1960000.0,2033000.0,1776000.0,257000.0,0.8736
MPLADS-001460,3197000.0,3336000.0,3336000.0,3207000.0,3336000.0,2839000.0,497000.0,0.851
MPLADS-001461,1695000.0,1681000.0,1681000.0,1584000.0,1681000.0,1565000.0,116000.0,0.931
MPLADS-001462,1877000.0,1968000.0,1968000.0,1841000.0,1968000.0,1808000.0,160000.0,0.9187
MPLADS-001463,5517000.0,5788000.0,5788000.0,5349000.0,5788000.0,4958000.0,830000.0,0.8566
MPLADS-001464,2383000.0,2492000.0,2492000.0,2222000.0,2492000.0,2383000.0,109000.0,0.9563
MPLADS-001465,564000.0,556000.0,556000.0,552000.0,556000.0,543000.0,13000.0,0.9766
MPLADS-001466,9481000.0,9927000.0,9927000.0,9245000.0,9927000.0,8944000.0,983000.0,0.901
MPLADS-001467,3730000.0,3712000.0,3712000.0,3450000.0,3712000.0,3219000.0,493000.0,0.8672
MPLADS-001468,3207000.0,3301000.0,3301000.0,3101000.0,3301000.0,3195000.0,106000.0,0.9679
MPLADS-001469,421000.0,436000.0,436000.0,413000.0,436000.0,382000.0,54000.0,0.8761
MPLADS-001470,2571000.0,2693000.0,2693000.0,2407000.0,2693000.0,2551000.0,142000.0,0.9473
MPLADS-001471,15343000.0,15388000.0,15388000.0,15378000.0,15388000.0,13405000.0,1983000.0,0.8711
MPLADS-001472,11603000.0,11462000.0,11462000.0,10966000.0,11462000.0,11208000.0,254000.0,0.9778
MPLADS-001473,2411000.0,2434000.0,2434000.0,2454000.0,2434000.0,2348000.0,86000.0,0.9647
MPLADS-001474,1871000.0,1862000.0,1862000.0,1874000.0,1862000.0,1600000.0,262000.0,0.8593
MPLADS-001475,8729000.0,8577000.0,11896000.0,8314000.0,8577000.0,11896000.0,0.0,1.387
MPLADS-001476,3136000.0,3195000.0,3195000.0,2933000.0,3195000.0,2872000.0,323000.0,0.8989
MPLADS-001477,2519000.0,2632000.0,2632000.0,2393000.0,2632000.0,2426000.0,206000.0,0.9217
MPLADS-001478,2868000.0,2859000.0,2859000.0,2857000.0,2859000.0,2432000.0,427000.0,0.8506
MPLADS-001479,3383000.0,3444000.0,3444000.0,3383000.0,3444000.0,3200000.0,244000.0,0.9292
MPLADS-001480,15050000.0,15397000.0,15397000.0,14027000.0,15397000.0,13215000.0,2182000.0,0.8583
MPLADS-001481,1618000.0,1695000.0,1695000.0,1585000.0,1695000.0,1589000.0,106000.0,0.9375
MPLADS-001482,11873000.0,11757000.0,11757000.0,11132000.0,11757000.0,10777000.0,980000.0,0.9166
MPLADS-001483,3036000.0,3097000.0,3097000.0,2958000.0,3097000.0,2975000.0,122000.0,0.9606
MPLADS-001484,1471000.0,1484000.0,1484000.0,1460000.0,1484000.0,1338000.0,146000.0,0.9016
MPLADS-001485,10085000.0,9943000.0,9943000.0,9547000.0,9943000.0,9943000.0,0.0,1.0
MPLADS-001486,968000.0,1001000.0,1001000.0,924000.0,1001000.0,939000.0,62000.0,0.9381
MPLADS-001487,513000.0,527000.0,527000.0,501000.0,527000.0,488000.0,39000.0,0.926
MPLADS-001488,1078000.0,1123000.0,1123000.0,1003000.0,1123000.0,1033000.0,90000.0,0.9199
