tender_id,project_id,bid_count,single_bid_flag,tender_type,winning_bid_amount,winning_bid_deviation
TND-001264,MPLADS-001264,1,1,Single Tender Inquiry,2072000.0,-0.0309
TND-001265,MPLADS-001265,6,0,Open e-Tender,2297000.0,-0.0397
TND-001266,MPLADS-001266,5,0,Open e-Tender,3670000.0,-0.0226
TND-001267,MPLADS-001267,6,0,Open e-Tender,13894000.0,0.0131
TND-001268,MPLADS-001268,7,0,Open e-Tender,573000.0,-0.0138
TND-001269,MPLADS-001269,5,0,Open e-Tender,2610000.0,-0.005
TND-001270,MPLADS-001270,4,0,Open e-Tender,2022000.0,-0.0265
TND-001271,MPLADS-001271,6,0,Open e-Tender,2268000.0,-0.0299
TND-001272,MPLADS-001272,7,0,Open e-Tender,2747000.0,-0.0521
TND-001273,MPLADS-001273,3,0,Open e-Tender,11101000.0,-0.0712
TND-001274,MPLADS-001274,3,0,Open e-Tender,2124000.0,-0.0301
TND-001275,MPLADS-001275,7,0,Open e-Tender,677000.0,-0.0146
TND-001276,MPLADS-001276,5,0,Open e-Tender,2771000.0,0.0007
TND-001277,MPLADS-001277,1,1,Single Tender Inquiry,3389000.0,0.0168
TND-001278,MPLADS-001278,5,0,Open e-Tender,1802000.0,-0.0322
TND-001279,MPLADS-001279,7,0,Open e-Tender,3003000.0,-0.005
TND-001280,MPLADS-001280,6,0,Open e-Tender,41000000.0,-0.0316
TND-001281,MPLADS-001281,7,0,Open e-Tender,343000.0,-0.0525
TND-001282,MPLADS-001282,4,0,Open e-Tender,807000.0,-0.0037
TND-001283,MPLADS-001283,5,0,Open e-Tender,435000.0,-0.0584
TND-001284,MPLADS-001284,7,0,Open e-Tender,1864000.0,0.0076
TND-001285,MPLADS-001285,4,0,Open e-Tender,590000.0,-0.0575
TND-001286,MPLADS-001286,5,0,Open e-Tender,2337000.0,-0.0387
TND-001287,MPLADS-001287,6,0,Open e-Tender,628000.0,-0.0737
TND-001288,MPLADS-001288,4,0,Open e-Tender,1765000.0,0.0173
TND-001289,MPLADS-001289,6,0,Open e-Tender,1240000.0,-0.0513
TND-001290,MPLADS-001290,6,0,Open e-Tender,531000.0,-0.013
TND-001291,MPLADS-001291,5,0,Open e-Tender,2310000.0,-0.0294
TND-001292,MPLADS-001292,7,0,Open e-Tender,3091000.0,-0.0301
TND-001293,MPLADS-001293,5,0,Open e-Tender,13448000.0,0.0053
TND-001294,MPLADS-001294,5,0,Open e-Tender,460000.0,-0.0612
TND-001295,MPLADS-001295,1,1,Single Tender Inquiry,16062000.0,-0.0427
TND-001296,MPLADS-001296,3,0,Open e-Tender,1866000.0,-0.0739
TND-001297,MPLADS-001297,4,0,Open e-Tender,1596000.0,0.0019
TND-001298,MPLADS-001298,3,0,Open e-Tender,341000.0,-0.0501
TND-001299,MPLADS-001299,5,0,Open e-Tender,842000.0,-0.0106
TND-001300,MPLADS-001300,6,0,Open e-Tender,849000.0,-0.0264
TND-001301,MPLADS-001301,4,0,Open e-Tender,1871000.0,-0.0617
TND-001302,MPLADS-001302,7,0,Open e-Tender,3900000.0,-0.0274
TND-001303,MPLADS-001303,5,0,Open e-Tender,3396000.0,-0.0233
TND-001304,MPLADS-001304,7,0,Open e-Tender,8583000.0,-0.0688
TND-001305,MPLADS-001305,5,0,Open e-Tender,2349000.0,-0.0404
TND-001306,MPLADS-001306,4,0,Open e-Tender,1932000.0,-0.0183
TND-001307,MPLADS-001307,3,0,Open e-Tender,2648000.0,0.0118
TND-001308,MPLADS-001308,6,0,Open e-Tender,1643000.0,-0.0191
TND-001309,MPLADS-001309,7,0,Open e-Tender,596000.0,-0.0702
TND-001310,MPLADS-001310,5,0,Open e-Tender,2452000.0,-0.0297
TND-001311,MPLADS-001311,5,0,Open e-Tender,2356000.0,-0.0336
TND-001312,MPLADS-001312,4,0,Open e-Tender,1066000.0,-0.0439
TND-001313,MPLADS-001313,5,0,Open e-Tender,2750000.0,-0.0441
TND-001314,MPLADS-001314,4,0,Open e-Tender,1363000.0,-0.0201
TND-001315,MPLADS-001315,6,0,Open e-Tender,10783000.0,0.0117
TND-001316,MPLADS-001316,7,0,Open e-Tender,1396000.0,-0.0574
TND-001317,MPLADS-001317,6,0,Open e-Tender,461000.0,-0.0295
TND-001318,MPLADS-001318,5,0,Open e-Tender,698000.0,-0.0085
TND-001319,MPLADS-001319,4,0,Open e-Tender,2176000.0,-0.0132
TND-001320,MPLADS-001320,4,0,Open e-Tender,965000.0,-0.0502
TND-001321,MPLADS-001321,3,0,Open e-Tender,404000.0,0.0075
TND-001322,MPLADS-001322,3,0,Open e-Tender,3857000.0,-0.0158
TND-001323,MPLADS-001323,5,0,Open e-Tender,11759000.0,-0.0202
TND-001324,MPLADS-001324,4,0,Open e-Tender,357000.0,-0.063
TND-001325,MPLADS-001325,6,0,Open e-Tender,574000.0,-0.0801
TND-001326,MPLADS-001326,5,0,Open e-Tender,2045000.0,0.0069
TND-001327,MPLADS-001327,3,0,Open e-Tender,16336000.0,0.0148
TND-001328,MPLADS-001328,7,0,Open e-Tender,3344000.0,-0.0086
TND-001329,MPLADS-001329,5,0,Open e-Tender,3228000.0,0.0151
TND-001330,MPLADS-001330,7,0,Open e-Tender,14402000.0,-0.0134
TND-001331,MPLADS-001331,6,0,Open e-Tender,4021000.0,-0.0262
TND-001332,MPLADS-001332,3,0,Open e-Tender,1857000.0,-0.0221
TND-001333,MPLADS-001333,7,0,Open e-Tender,1568000.0,-0.0212
TND-001334,MPLADS-001334,4,0,Open e-Tender,613000.0,-0.0081
TND-001335,MPLADS-001335,5,0,Open e-Tender,1449000.0,-0.0682
TND-001336,MPLADS-001336,4,0,Open e-Tender,530000.0,-0.0311
TND-001337,MPLADS-001337,6,0,Open e-Tender,383000.0,-0.0304
TND-001338,MPLADS-001338,4,0,Open e-Tender,2338000.0,0.0187
TND-001339,MPLADS-001339,7,0,Open e-Tender,648000.0,0.0157
TND-001340,MPLADS-001340,4,0,Open e-Tender,2174000.0,-0.0073
TND-001341,MPLADS-001341,7,0,Open e-Tender,1335000.0,-0.0104
TND-001342,MPLADS-001342,6,0,Open e-Tender,1327000.0,-0.0582
TND-001343,MPLADS-001343,6,0,Open e-Tender,1012000.0,-0.0049
TND-001344,MPLADS-001344,5,0,Open e-Tender,1646000.0,-0.0753
TND-001345,MPLADS-001345,5,0,Open e-Tender,2319000.0,-0.0157
TND-001346,MPLADS-001346,4,0,Open e-Tender,3249000.0,0.0071
TND-001347,MPLADS-001347,3,0,Open e-Tender,9812000.0,-0.0533
TND-001348,MPLADS-001348,6,0,Open e-Tender,2937000.0,-0.0581
TND-001349,MPLADS-001349,4,0,Open e-Tender,1219000.0,-0.0793
TND-001350,MPLADS-001350,3,0,Open e-Tender,1801000.0,0.0198
TND-001351,MPLADS-001351,3,0,Open e-Tender,1987000.0,-0.0461
TND-001352,MPLADS-001352,3,0,Open e-Tender,3244000.0,-0.0322
TND-001353,MPLADS-001353,6,0,Open e-Tender,9733000.0,-0.0342
TND-001354,MPLADS-001354,1,1,Single Tender Inquiry,10212000.0,-0.0099
TND-001355,MPLADS-001355,6,0,Open e-Tender,357000.0,0.0
TND-001356,MPLADS-001356,6,0,Open e-Tender,15214000.0,-0.0254
TND-001357,MPLADS-001357,3,0,Open e-Tender,1683000.0,-0.0249
TND-001358,MPLADS-001358,7,0,Open e-Tender,1672000.0,-0.0633
TND-001359,MPLADS-001359,5,0,Open e-Tender,11071000.0,-0.012
TND-001360,MPLADS-001360,3,0,Open e-Tender,1639000.0,-0.046
TND-001361,MPLADS-001361,4,0,Open e-Tender,938000.0,0.0174
TND-001362,MPLADS-001362,3,0,Open e-Tender,2092000.0,-0.0328
TND-001363,MPLADS-001363,6,0,Open e-Tender,15476000.0,-0.0452
TND-001364,MPLADS-001364,5,0,Open e-Tender,573000.0,0.016
TND-001365,MPLADS-001365,6,0,Open e-Tender,349000.0,-0.0332
TND-001366,MPLADS-001366,3,0,Open e-Tender,12447000.0,-0.0159
TND-001367,MPLADS-001367,4,0,Open e-Tender,1071000.0,-0.0395
TND-001368,MPLADS-001368,5,0,Open e-Tender,416000.0,-0.0072
TND-001369,MPLADS-001369,4,0,Open e-Tender,622000.0,-0.0143
TND-001370,MPLADS-001370,3,0,Open e-Tender,613000.0,-0.0481
TND-001371,MPLADS-001371,7,0,Open e-Tender,10739000.0,0.0004
TND-001372,MPLADS-001372,4,0,Open e-Tender,9607000.0,-0.0535
TND-001373,MPLADS-001373,7,0,Open e-Tender,2402000.0,-0.0719
TND-001374,MPLADS-001374,4,0,Open e-Tender,1846000.0,0.0199
TND-001375,MPLADS-001375,7,0,Open e-Tender,12194000.0,-0.0002
TND-001376,MPLADS-001376,7,0,Open e-Tender,1820000.0,0.0055
TND-001377,MPLADS-001377,5,0,Open e-Tender,3434000.0,0.0151
TND-001378,MPLADS-001378,7,0,Open e-Tender,12973000.0,-0.0227
TND-001379,MPLADS-001379,7,0,Open e-Tender,4090000.0,-0.0046
TND-001380,MPLADS-001380,3,0,Open e-Tender,47532000.0,-0.0712
TND-001381,MPLADS-001381,4,0,Open e-Tender,3696000.0,0.0054
TND-001382,MPLADS-001382,4,0,Open e-Tender,8857000.0,-0.0622
TND-001383,MPLADS-001383,1,1,Single Tender Inquiry,1547000.0,-0.0468
TND-001384,MPLADS-001384,4,0,Open e-Tender,7966000.0,0.01
TND-001385,MPLADS-001385,4,0,Open e-Tender,1613000.0,-0.0376
TND-001386,MPLADS-001386,3,0,Open e-Tender,10218000.0,0.0164
TND-001387,MPLADS-001387,3,0,Open e-Tender,633000.0,-0.0786
TND-001388,MPLADS-001388,7,0,Open e-Tender,898000.0,-0.0714
TND-001389,MPLADS-001389,6,0,Open e-Tender,13613000.0,-0.0756
TND-001390,MPLADS-001390,3,0,Open e-Tender,622000.0,-0.0127
TND-001391,MPLADS-001391,5,0,Open e-Tender,2881000.0,-0.0322
TND-001392,MPLADS-001392,3,0,Open e-Tender,1182000.0,-0.0626
TND-001393,MPLADS-001393,6,0,Open e-Tender,9949000.0,-0.0687
TND-001394,MPLADS-001394,4,0,Open e-Tender,2340000.0,-0.0135
TND-001395,MPLADS-001395,3,0,Open e-Tender,3207000.0,-0.0612
TND-001396,MPLADS-001396,7,0,Open e-Tender,2223000.0,-0.0288
TND-001397,MPLADS-001397,4,0,Open e-Tender,3133000.0,-0.0623
TND-001398,MPLADS-001398,7,0,Open e-Tender,605000.0,-0.0791
TND-001399,MPLADS-001399,5,0,Open e-Tender,473000.0,-0.0725
TND-001400,MPLADS-001400,5,0,Open e-Tender,15609000.0,0.0089
TND-001401,MPLADS-001401,6,0,Open e-Tender,2676000.0,-0.0391
TND-001402,MPLADS-001402,5,0,Open e-Tender,2376000.0,-0.0504
TND-001403,MPLADS-001403,3,0,Open e-Tender,1779000.0,-0.0363
TND-001404,MPLADS-001404,3,0,Open e-Tender,8100000.0,-0.0739
TND-001405,MPLADS-001405,5,0,Open e-Tender,3529000.0,-0.0292
TND-001406,MPLADS-001406,6,0,Open e-Tender,817000.0,-0.0478
TND-001407,MPLADS-001407,1,1,Single Tender Inquiry,2690000.0,-0.031
TND-001408,MPLADS-001408,7,0,Open e-Tender,2248000.0,-0.0031
TND-001409,MPLADS-001409,3,0,Open e-Tender,2382000.0,-0.0551
TND-001410,MPLADS-001410,3,0,Open e-Tender,15582000.0,0.0068
TND-001411,MPLADS-001411,1,1,Single Tender Inquiry,1702000.0,0.0095
TND-001412,MPLADS-001412,1,1,Single Tender Inquiry,701000.0,0.0115
TND-001413,MPLADS-001413,4,0,Open e-Tender,677000.0,0.0074
TND-001414,MPLADS-001414,3,0,Open e-Tender,14778000.0,-0.063
TND-001415,MPLADS-001415,7,0,Open e-Tender,644000.0,-0.0473
TND-001416,MPLADS-001416,6,0,Open e-Tender,2731000.0,0.0168
TND-001417,MPLADS-001417,5,0,Open e-Tender,3132000.0,-0.0706
TND-001418,MPLADS-001418,7,0,Open e-Tender,1937000.0,-0.0624
TND-001419,MPLADS-001419,6,0,Open e-Tender,893000.0,0.009
TND-001420,MPLADS-001420,3,0,Open e-Tender,886000.0,-0.0411
TND-001421,MPLADS-001421,6,0,Open e-Tender,2231000.0,0.0009
TND-001422,MPLADS-001422,5,0,Open e-Tender,1278000.0,-0.0685
TND-001423,MPLADS-001423,5,0,Open e-Tender,13488000.0,-0.0785
TND-001424,MPLADS-001424,4,0,Open e-Tender,10657000.0,-0.0244
TND-001425,MPLADS-001425,4,0,Open e-Tender,12570000.0,0.0078
TND-001426,MPLADS-001426,7,0,Open e-Tender,769000.0,0.0039
TND-001427,MPLADS-001427,3,0,Open e-Tender,3882000.0,-0.0389
TND-001428,MPLADS-001428,7,0,Open e-Tender,2013000.0,-0.0137
TND-001429,MPLADS-001429,5,0,Open e-Tender,3288000.0,-0.0392
TND-001430,MPLADS-001430,4,0,Open e-Tender,1320000.0,0.0092
TND-001431,MPLADS-001431,5,0,Open e-Tender,2226000.0,-0.0036
TND-001432,MPLADS-001432,4,0,Open e-Tender,2638000.0,-0.006
TND-001433,MPLADS-001433,7,0,Open e-Tender,2710000.0,-0.0266
TND-001434,MPLADS-001434,7,0,Open e-Tender,1772000.0,0.0132
TND-001435,MPLADS-001435,3,0,Open e-Tender,1298000.0,-0.0669
TND-001436,MPLADS-001436,4,0,Open e-Tender,1080000.0,0.0065
TND-001437,MPLADS-001437,7,0,Open e-Tender,484000.0,-0.0692
TND-001438,MPLADS-001438,7,0,Open e-Tender,2252000.0,-0.0405
TND-001439,MPLADS-001439,1,1,Single Tender Inquiry,2211000.0,-0.0651
TND-001440,MPLADS-001440,5,0,Open e-Tender,3352000.0,0.0036
TND-001441,MPLADS-001441,3,0,Open e-Tender,1674000.0,-0.0617
TND-001442,MPLADS-001442,4,0,Open e-Tender,1835000.0,-0.0038
TND-001443,MPLADS-001443,3,0,Open e-Tender,2437000.0,-0.015
TND-001444,MPLADS-001444,3,0,Open e-Tender,605000.0,-0.0721
TND-001445,MPLADS-001445,4,0,Open e-Tender,2493000.0,-0.0801
TND-001446,MPLADS-001446,3,0,Open e-Tender,2924000.0,-0.0613
TND-001447,MPLADS-001447,7,0,Open e-Tender,2272000.0,-0.0377
TND-001448,MPLADS-001448,3,0,Open e-Tender,620000.0,0.0114
TND-001449,MPLADS-001449,3,0,Open e-Tender,3760000.0,0.019
TND-001450,MPLADS-001450,4,0,Open e-Tender,1356000.0,-0.0738
TND-001451,MPLADS-001451,7,0,Open e-Tender,3061000.0,0.0139
TND-001452,MPLADS-001452,3,0,Open e-Tender,2099000.0,-0.0085
TND-001453,MPLADS-001453,7,0,Open e-Tender,402000.0,-0.0651
TND-001454,MPLADS-001454,4,0,Open e-Tender,586000.0,0.0086
TND-001455,MPLADS-001455,3,0,Open e-Tender,376000.0,-0.0762
TND-001456,MPLADS-001456,3,0,Open e-Tender,13645000.0,-0.0083
TND-001457,MPLADS-001457,5,0,Open e-Tender,1568000.0,-0.0588
TND-001458,MPLADS-001458,7,0,Open e-Tender,2719000.0,-0.0303
TND-001459,MPLADS-001459,5,0,Open e-Tender,1960000.0,-0.0331
TND-001460,MPLADS-001460,6,0,Open e-Tender,3207000.0,0.0031
TND-001461,MPLADS-001461,3,0,Open e-Tender,1584000.0,-0.0655
TND-001462,MPLADS-001462,1,1,Single Tender Inquiry,1841000.0,-0.0192
TND-001463,MPLADS-001463,6,0,Open e-Tender,5349000.0,-0.0305
TND-001464,MPLADS-001464,3,0,Open e-Tender,2222000.0,-0.0676
TND-001465,MPLADS-001465,1,1,Single Tender Inquiry,552000.0,-0.0213
TND-001466,MPLADS-001466,4,0,Open e-Tender,9245000.0,-0.0249
TND-001467,MPLADS-001467,5,0,Open e-Tender,3450000.0,-0.0751
TND-001468,MPLADS-001468,4,0,Open e-Tender,3101000.0,-0.0331
TND-001469,MPLADS-001469,6,0,Open e-Tender,413000.0,-0.019
TND-001470,MPLADS-001470,5,0,Open e-Tender,2407000.0,-0.0638
TND-001471,MPLADS-001471,5,0,Open e-Tender,15378000.0,0.0023
TND-001472,MPLADS-001472,7,0,Open e-Tender,10966000.0,-0.0549
TND-001473,MPLADS-001473,5,0,Open e-Tender,2454000.0,0.0178
TND-001474,MPLADS-001474,6,0,Open e-Tender,1874000.0,0.0016
TND-001475,MPLADS-001475,5,0,Open e-Tender,8314000.0,-0.0475
TND-001476,MPLADS-001476,6,0,Open e-Tender,2933000.0,-0.0647
TND-001477,MPLADS-001477,5,0,Open e-Tender,2393000.0,-0.05
TND-001478,MPLADS-001478,7,0,Open e-Tender,2857000.0,-0.0038
TND-001479,MPLADS-001479,5,0,Open e-Tender,3383000.0,0.0
TND-001480,MPLADS-001480,6,0,Open e-Tender,14027000.0,-0.068
TND-001481,MPLADS-001481,4,0,Open e-Tender,1585000.0,-0.0204
TND-001482,MPLADS-001482,5,0,Open e-Tender,11132000.0,-0.0624
TND-001483,MPLADS-001483,5,0,Open e-Tender,2958000.0,-0.0257
TND-001484,MPLADS-001484,4,0,Open e-Tender,1460000.0,-0.0075
TND-001485,MPLADS-001485,5,0,Open e-Tender,9547000.0,-0.0533
TND-001486,MPLADS-001486,1,1,Single Tender Inquiry,924000.0,-0.0455
TND-001487,MPLADS-001487,4,0,Open e-Tender,501000.0,-0.0234
TND-001488,MPLADS-001488,3,0,Open e-Tender,1003000.0,-0.0696
TND-001489,MPLADS-001489,7,0,Open e-Tender,1913000.0,-0.0655
TND-001490,MPLADS-001490,7,0,Open e-Tender,10201000.0,0.0002
TND-001491,MPLADS-001491,6,0,Open e-Tender,1694000.0,-0.0605
TND-001492,MPLADS-001492,3,0,Open e-Tender,10659000.0,-0.0337
TND-001493,MPLADS-001493,5,0,Open e-Tender,1754000.0,-0.0023
TND-001494,MPLADS-001494,7,0,Open e-Tender,2022000.0,-0.0059
TND-001495,MPLADS-001495,4,0,Open e-Tender,1386000.0,-0.01
TND-001496,MPLADS-001496,3,0,Open e-Tender,490000.0,-0.0101
TND-001497,MPLADS-001497,7,0,Open e-Tender,1501000.0,-0.002
TND-001498,MPLADS-001498,5,0,Open e-Tender,470000.0,-0.0543
TND-001499,MPLADS-001499,1,1,Single Tender Inquiry,1070000.0,0.0133
TND-001500,MPLADS-001500,6,0,Open e-Tender,1064000.0,-0.0047
TND-001501,MPLADS-001501,3,0,Open e-Tender,3670000.0,-0.0177
TND-001502,MPLADS-001502,6,0,Open e-Tender,1514000.0,0.0033
TND-001503,MPLADS-001503,3,0,Open e-Tender,2887000.0,-0.0247
TND-001504,MPLADS-001504,3,0,Open e-Tender,2025000.0,-0.0059
TND-001505,MPLADS-001505,4,0,Open e-Tender,1931000.0,-0.0183
TND-001506,MPLADS-001506,6,0,Open e-Tender,9065000.0,-0.0441
TND-001507,MPLADS-001507,5,0,Open e-Tender,833000.0,-0.0545
TND-001508,MPLADS-001508,4,0,Open e-Tender,737000.0,-0.0799
TND-001509,MPLADS-001509,1,1,Single Tender Inquiry,1820000.0,-0.0299
TND-001510,MPLADS-001510,7,0,Open e-Tender,1051000.0,-0.0113
TND-001511,MPLADS-001511,4,0,Open e-Tender,3272000.0,-0.0739
TND-001512,MPLADS-001512,6,0,Open e-Tender,586000.0,-0.0201
TND-001513,MPLADS-001513,3,0,Open e-Tender,596000.0,-0.0464
TND-001514,MPLADS-001514,5,0,Open e-Tender,3400000.0,-0.0652
TND-001515,MPLADS-001515,7,0,Open e-Tender,1562000.0,-0.0225
TND-001516,MPLADS-001516,3,0,Open e-Tender,2937000.0,-0.0094
TND-001517,MPLADS-001517,5,0,Open e-Tender,9366000.0,-0.0266
TND-001518,MPLADS-001518,5,0,Open e-Tender,540000.0,0.0075
TND-001519,MPLADS-001519,5,0,Open e-Tender,924000.0,-0.0294
TND-001520,MPLADS-001520,7,0,Open e-Tender,3881000.0,-0.0648
TND-001521,MPLADS-001521,4,0,Open e-Tender,12166000.0,-0.0791
TND-001522,MPLADS-001522,6,0,Open e-Tender,2622000.0,0.0008
TND-001523,MPLADS-001523,4,0,Open e-Tender,2610000.0,-0.0574
TND-001524,MPLADS-001524,3,0,Open e-Tender,1423000.0,0.0
TND-001525,MPLADS-001525,3,0,Open e-Tender,2563000.0,-0.05
TND-001526,MPLADS-001526,3,0,Open e-Tender,452000.0,0.0112
TND-001527,MPLADS-001527,6,0,Open e-Tender,3332000.0,0.01
TND-001528,MPLADS-001528,5,0,Open e-Tender,578000.0,-0.0737
TND-001529,MPLADS-001529,3,0,Open e-Tender,362000.0,-0.0216
TND-001530,MPLADS-001530,5,0,Open e-Tender,1759000.0,-0.0693
TND-001531,MPLADS-001531,3,0,Open e-Tender,3581000.0,-0.0119
TND-001532,MPLADS-001532,4,0,Open e-Tender,1187000.0,0.0042
TND-001533,MPLADS-001533,3,0,Open e-Tender,626000.0,-0.0781
TND-001534,MPLADS-001534,7,0,Open e-Tender,1689000.0,-0.0111
TND-001535,MPLADS-001535,6,0,Open e-Tender,13470000.0,0.0031
TND-001536,MPLADS-001536,5,0,Open e-Tender,16208000.0,0.0078
TND-001537,MPLADS-001537,3,0,Open e-Tender,2627000.0,-0.0205
TND-001538,MPLADS-001538,4,0,Open e-Tender,2703000.0,0.0185
TND-001539,MPLADS-001539,3,0,Open e-Tender,2912000.0,0.0161
TND-001540,MPLADS-001540,3,0,Open e-Tender,1679000.0,-0.0389
TND-001541,MPLADS-001541,4,0,Open e-Tender,2418000.0,-0.0266
TND-001542,MPLADS-001542,4,0,Open e-Tender,463000.0,-0.0532
TND-001543,MPLADS-001543,4,0,Open e-Tender,3325000.0,-0.0448
TND-001544,MPLADS-001544,5,0,Open e-Tender,3470000.0,-0.0003
TND-001545,MPLADS-001545,5,0,Open e-Tender,630000.0,-0.0396
TND-001546,MPLADS-001546,3,0,Open e-Tender,600000.0,-0.0164
TND-001547,MPLADS-001547,6,0,Open e-Tender,359000.0,0.0199
TND-001548,MPLADS-001548,4,0,Open e-Tender,513000.0,-0.0587
TND-001549,MPLADS-001549,5,0,Open e-Tender,3072000.0,-0.0582
TND-001550,MPLADS-001550,6,0,Open e-Tender,2263000.0,-0.0547
TND-001551,MPLADS-001551,4,0,Open e-Tender,3439000.0,-0.0351
TND-001552,MPLADS-001552,6,0,Open e-Tender,924000.0,0.0132
TND-001553,MPLADS-001553,7,0,Open e-Tender,2284000.0,-0.0719
TND-001554,MPLADS-001554,7,0,Open e-Tender,4016000.0,0.0068
TND-001555,MPLADS-001555,7,0,Open e-Tender,667000.0,-0.0104
TND-001556,MPLADS-001556,5,0,Open e-Tender,582000.0,-0.0567
TND-001557,MPLADS-001557,7,0,Open e-Tender,2896000.0,-0.0486
TND-001558,MPLADS-001558,1,1,Single Tender Inquiry,3007000.0,-0.0135
TND-001559,MPLADS-001559,6,0,Open e-Tender,1313000.0,-0.0695
TND-001560,MPLADS-001560,7,0,Open e-Tender,16047000.0,-0.0252
TND-001561,MPLADS-001561,4,0,Open e-Tender,2555000.0,0.02
TND-001562,MPLADS-001562,6,0,Open e-Tender,2151000.0,-0.0748
TND-001563,MPLADS-001563,4,0,Open e-Tender,10085000.0,-0.0156
TND-001564,MPLADS-001564,5,0,Open e-Tender,1005000.0,-0.0419
TND-001565,MPLADS-001565,4,0,Open e-Tender,13578000.0,-0.0753
TND-001566,MPLADS-001566,5,0,Open e-Tender,3285000.0,-0.0185
TND-001567,MPLADS-001567,5,0,Open e-Tender,2845000.0,-0.051
TND-001568,MPLADS-001568,5,0,Open e-Tender,871000.0,-0.0481
TND-001569,MPLADS-001569,7,0,Open e-Tender,2814000.0,-0.029
TND-001570,MPLADS-001570,4,0,Open e-Tender,1216000.0,-0.0639
TND-001571,MPLADS-001571,4,0,Open e-Tender,1259000.0,0.0186
TND-001572,MPLADS-001572,6,0,Open e-Tender,1601000.0,-0.0074
TND-001573,MPLADS-001573,6,0,Open e-Tender,2822000.0,-0.006
TND-001574,MPLADS-001574,3,0,Open e-Tender,2421000.0,-0.0671
TND-001575,MPLADS-001575,1,1,Single Tender Inquiry,1326000.0,-0.0688
TND-001576,MPLADS-001576,5,0,Open e-Tender,1651000.0,-0.0656
TND-001577,MPLADS-001577,6,0,Open e-Tender,1613000.0,-0.0218
TND-001578,MPLADS-001578,7,0,Open e-Tender,2472000.0,-0.0445
TND-001579,MPLADS-001579,4,0,Open e-Tender,13048000.0,-0.0618
TND-001580,MPLADS-001580,6,0,Open e-Tender,2241000.0,-0.0328
TND-001581,MPLADS-001581,6,0,Open e-Tender,618000.0,-0.0344
TND-001582,MPLADS-001582,1,1,Single Tender Inquiry,2561000.0,-0.0744
TND-001583,MPLADS-001583,7,0,Open e-Tender,2914000.0,-0.0208
TND-001584,MPLADS-001584,4,0,Open e-Tender,14999000.0,-0.0398
TND-001585,MPLADS-001585,4,0,Open e-Tender,509000.0,-0.0078
TND-001586,MPLADS-001586,7,0,Open e-Tender,2383000.0,-0.0781
TND-001587,MPLADS-001587,3,0,Open e-Tender,2661000.0,-0.0192
TND-001588,MPLADS-001588,5,0,Open e-Tender,15503000.0,-0.0178
TND-001589,MPLADS-001589,5,0,Open e-Tender,845000.0,-0.0231
TND-001590,MPLADS-001590,5,0,Open e-Tender,8807000.0,0.0101
TND-001591,MPLADS-001591,6,0,Open e-Tender,2600000.0,-0.0349
TND-001592,MPLADS-001592,4,0,Open e-Tender,655000.0,-0.0136
TND-001593,MPLADS-001593,1,1,Single Tender Inquiry,11478000.0,-0.0322
TND-001594,MPLADS-001594,3,0,Open e-Tender,2065000.0,-0.0686
TND-001595,MPLADS-001595,5,0,Open e-Tender,1893000.0,-0.0026
TND-001596,MPLADS-001596,5,0,Open e-Tender,2960000.0,-0.025
TND-001597,MPLADS-001597,5,0,Open e-Tender,965000.0,-0.0631
TND-001598,MPLADS-001598,5,0,Open e-Tender,3728000.0,0.0125
TND-001599,MPLADS-001599,3,0,Open e-Tender,1919000.0,-0.0234
TND-001600,MPLADS-001600,5,0,Open e-Tender,2462000.0,-0.0207
TND-001601,MPLADS-001601,3,0,Open e-Tender,439000.0,-0.0394
TND-001602,MPLADS-001602,4,0,Open e-Tender,573000.0,-0.0017
TND-001603,MPLADS-001603,6,0,Open e-Tender,3873000.0,-0.0706
TND-001604,MPLADS-001604,6,0,Open e-Tender,2265000.0,0.0189
TND-001605,MPLADS-001605,4,0,Open e-Tender,2101000.0,-0.0675
TND-001606,MPLADS-001606,7,0,Open e-Tender,3340000.0,-0.0375
TND-001607,MPLADS-001607,4,0,Open e-Tender,9491000.0,-0.0037
TND-001608,MPLADS-001608,3,0,Open e-Tender,1702000.0,-0.0433
TND-001609,MPLADS-001609,5,0,Open e-Tender,2252000.0,-0.053
TND-001610,MPLADS-001610,5,0,Open e-Tender,3887000.0,-0.0725
TND-001611,MPLADS-001611,4,0,Open e-Tender,9290000.0,-0.0455
TND-001612,MPLADS-001612,7,0,Open e-Tender,1596000.0,-0.038
TND-001613,MPLADS-001613,5,0,Open e-Tender,1961000.0,-0.0306
TND-001614,MPLADS-001614,1,1,Single Tender Inquiry,3467000.0,-0.0796
TND-001615,MPLADS-001615,7,0,Open e-Tender,9280000.0,0.0122
TND-001616,MPLADS-001616,4,0,Open e-Tender,3438000.0,0.0047
TND-001617,MPLADS-001617,6,0,Open e-Tender,1097000.0,-0.0766
TND-001618,MPLADS-001618,7,0,Open e-Tender,376000.0,-0.0183
TND-001619,MPLADS-001619,6,0,Open e-Tender,1007000.0,-0.0778
TND-001620,MPLADS-001620,3,0,Open e-Tender,9236000.0,-0.0473
TND-001621,MPLADS-001621,3,0,Open e-Tender,1979000.0,-0.0752
TND-001622,MPLADS-001622,4,0,Open e-Tender,2087000.0,-0.036
TND-001623,MPLADS-001623,3,0,Open e-Tender,2802000.0,-0.0737
TND-001624,MPLADS-001624,6,0,Open e-Tender,1944000.0,0.0136
