progress_id,project_id,physical_progress,financial_progress,planned_duration_days,actual_duration_days,extension_count,progress_gap
PROG-001331,MPLADS-001331,76.5,92.9,210,239,0,16.4
PROG-001332,MPLADS-001332,84.4,96.0,150,144,0,11.6
PROG-001333,MPLADS-001333,97.0,89.8,150,158,0,-7.2
PROG-001334,MPLADS-001334,18.2,90.0,90,103,0,71.8
PROG-001335,MPLADS-001335,94.5,90.3,120,114,0,-4.2
PROG-001336,MPLADS-001336,87.6,95.7,60,83,0,8.1
PROG-001337,MPLADS-001337,0.0,100.0,60,63,0,100.0
PROG-001338,MPLADS-001338,82.4,89.3,180,193,0,6.9
PROG-001339,MPLADS-001339,71.8,88.9,60,73,0,17.1
PROG-001340,MPLADS-001340,82.1,89.6,160,182,0,7.5
PROG-001341,MPLADS-001341,99.2,94.0,150,137,0,-5.2
PROG-001342,MPLADS-001342,85.4,97.5,150,156,0,12.1
PROG-001343,MPLADS-001343,95.0,87.8,90,111,0,-7.2
PROG-001344,MPLADS-001344,76.5,89.9,180,169,0,13.4
PROG-001345,MPLADS-001345,91.4,85.5,160,154,0,-5.9
PROG-001346,MPLADS-001346,91.6,94.3,210,234,0,2.7
PROG-001347,MPLADS-001347,78.8,92.5,400,386,0,13.7
PROG-001348,MPLADS-001348,28.8,94.4,210,215,0,65.6
PROG-001349,MPLADS-001349,87.8,88.0,150,161,0,0.2
PROG-001350,MPLADS-001350,54.0,88.3,150,450,4,34.3
PROG-001351,MPLADS-001351,90.5,90.5,180,196,0,0.0
PROG-001352,MPLADS-001352,71.7,90.6,210,223,0,18.9
PROG-001353,MPLADS-001353,95.7,93.1,120,144,0,-2.6
PROG-001354,MPLADS-001354,70.3,96.8,400,413,0,26.5
PROG-001355,MPLADS-001355,99.8,91.4,60,69,0,-8.4
PROG-001356,MPLADS-001356,84.7,85.3,400,394,0,0.6
PROG-001357,MPLADS-001357,85.7,93.0,150,177,0,7.3
PROG-001358,MPLADS-001358,92.7,90.8,150,166,0,-1.9
PROG-001359,MPLADS-001359,72.7,97.3,210,195,0,24.6
PROG-001360,MPLADS-001360,70.3,88.1,150,145,0,17.8
PROG-001361,MPLADS-001361,77.0,94.9,90,105,0,17.9
PROG-001362,MPLADS-001362,85.7,95.1,210,206,0,9.4
PROG-001363,MPLADS-001363,85.4,86.5,400,410,0,1.1
PROG-001364,MPLADS-001364,89.3,89.3,60,86,0,0.0
PROG-001365,MPLADS-001365,91.0,155.3,60,90,0,64.3
PROG-001366,MPLADS-001366,19.0,86.0,400,407,0,67.0
PROG-001367,MPLADS-001367,96.2,93.9,90,114,0,-2.3
PROG-001368,MPLADS-001368,99.5,93.5,60,64,0,-6.0
PROG-001369,MPLADS-001369,25.6,94.6,90,85,0,69.0
PROG-001370,MPLADS-001370,89.0,97.1,90,84,0,8.1
PROG-001371,MPLADS-001371,84.1,88.5,400,404,0,4.4
PROG-001372,MPLADS-001372,71.8,89.3,400,388,0,17.5
PROG-001373,MPLADS-001373,95.6,95.7,160,183,0,0.1
PROG-001374,MPLADS-001374,71.4,85.2,160,192,0,13.8
PROG-001375,MPLADS-001375,76.3,93.2,400,395,0,16.9
PROG-001376,MPLADS-001376,95.1,90.1,180,202,0,-5.0
PROG-001377,MPLADS-001377,17.9,88.8,180,171,0,70.9
PROG-001378,MPLADS-001378,77.7,93.1,400,423,0,15.4
PROG-001379,MPLADS-001379,80.3,87.3,210,236,0,7.0
PROG-001380,MPLADS-001380,90.0,89.1,400,407,0,-0.9
PROG-001381,MPLADS-001381,85.4,88.5,210,224,0,3.1
PROG-001382,MPLADS-001382,78.3,96.6,400,389,0,18.3
PROG-001383,MPLADS-001383,76.7,88.9,150,154,0,12.2
PROG-001384,MPLADS-001384,90.0,92.3,120,107,0,2.3
PROG-001385,MPLADS-001385,92.3,91.2,150,135,0,-1.1
PROG-001386,MPLADS-001386,30.6,91.3,400,391,0,60.7
PROG-001387,MPLADS-001387,88.0,94.9,60,67,0,6.9
PROG-001388,MPLADS-001388,74.2,85.5,90,105,0,11.3
PROG-001389,MPLADS-001389,77.3,93.0,400,409,0,15.7
PROG-001390,MPLADS-001390,78.3,87.5,60,70,0,9.2
PROG-001391,MPLADS-001391,96.0,94.7,180,213,0,-1.3
PROG-001392,MPLADS-001392,72.4,96.7,150,173,0,24.3
PROG-001393,MPLADS-001393,83.5,95.3,210,227,0,11.8
PROG-001394,MPLADS-001394,73.8,88.1,160,151,0,14.3
PROG-001395,MPLADS-001395,76.5,93.7,180,202,0,17.2
PROG-001396,MPLADS-001396,76.6,135.8,120,118,0,59.2
PROG-001397,MPLADS-001397,0.0,100.0,180,187,0,100.0
PROG-001398,MPLADS-001398,70.7,95.5,90,92,0,24.8
PROG-001399,MPLADS-001399,49.4,88.5,60,180,2,39.1
PROG-001400,MPLADS-001400,91.5,156.3,400,412,0,64.8
PROG-001401,MPLADS-001401,98.5,90.5,160,193,0,-8.0
PROG-001402,MPLADS-001402,92.6,89.5,120,126,0,-3.1
PROG-001403,MPLADS-001403,96.5,94.8,180,182,0,-1.7
PROG-001404,MPLADS-001404,86.9,85.7,400,410,0,-1.2
PROG-001405,MPLADS-001405,95.1,95.4,210,218,0,0.3
PROG-001406,MPLADS-001406,92.8,97.5,90,80,0,4.7
PROG-001407,MPLADS-001407,92.3,93.7,160,182,0,1.4
PROG-001408,MPLADS-001408,94.7,86.5,160,145,0,-8.2
PROG-001409,MPLADS-001409,99.7,95.3,160,193,0,-4.4
PROG-001410,MPLADS-001410,19.8,86.0,400,432,0,66.2
PROG-001411,MPLADS-001411,90.5,94.3,160,172,0,3.8
PROG-001412,MPLADS-001412,75.6,91.9,60,52,0,16.3
PROG-001413,MPLADS-001413,98.1,88.0,90,105,0,-10.1
PROG-001414,MPLADS-001414,74.6,93.9,400,434,0,19.3
PROG-001415,MPLADS-001415,70.7,84.9,90,83,0,14.2
PROG-001416,MPLADS-001416,77.5,92.0,180,204,0,14.5
PROG-001417,MPLADS-001417,79.3,88.4,210,210,0,9.1
PROG-001418,MPLADS-001418,68.1,96.2,180,540,4,28.1
PROG-001419,MPLADS-001419,96.5,85.2,90,109,0,-11.3
PROG-001420,MPLADS-001420,80.5,93.3,90,92,0,12.8
PROG-001421,MPLADS-001421,83.8,94.4,160,191,0,10.6
PROG-001422,MPLADS-001422,76.3,86.4,150,181,0,10.1
PROG-001423,MPLADS-001423,74.5,95.9,400,407,0,21.4
PROG-001424,MPLADS-001424,74.5,94.2,160,172,0,19.7
PROG-001425,MPLADS-001425,98.8,91.5,400,418,0,-7.3
PROG-001426,MPLADS-001426,27.5,91.5,90,86,0,64.0
PROG-001427,MPLADS-001427,86.9,90.7,210,206,0,3.8
PROG-001428,MPLADS-001428,75.9,96.2,120,146,0,20.3
PROG-001429,MPLADS-001429,0.0,100.0,180,190,0,100.0
PROG-001430,MPLADS-001430,91.0,92.2,120,150,0,1.2
PROG-001431,MPLADS-001431,90.9,92.0,120,138,0,1.1
PROG-001432,MPLADS-001432,82.9,88.3,160,186,0,5.4
PROG-001433,MPLADS-001433,78.0,91.1,180,177,0,13.1
PROG-001434,MPLADS-001434,83.8,88.5,150,156,0,4.7
PROG-001435,MPLADS-001435,82.8,91.4,150,178,0,8.6
PROG-001436,MPLADS-001436,90.2,90.9,150,149,0,0.7
PROG-001437,MPLADS-001437,77.7,87.0,60,76,0,9.3
PROG-001438,MPLADS-001438,72.6,91.1,160,148,0,18.5
PROG-001439,MPLADS-001439,90.8,88.2,180,172,0,-2.6
PROG-001440,MPLADS-001440,18.6,97.1,210,244,0,78.5
PROG-001441,MPLADS-001441,77.0,91.7,150,180,0,14.7
PROG-001442,MPLADS-001442,96.7,96.9,120,114,0,0.2
PROG-001443,MPLADS-001443,92.1,95.7,210,236,0,3.6
PROG-001444,MPLADS-001444,89.0,90.4,60,66,0,1.4
PROG-001445,MPLADS-001445,71.4,86.7,160,167,0,15.3
PROG-001446,MPLADS-001446,95.9,94.9,210,236,0,-1.0
PROG-001447,MPLADS-001447,71.0,97.8,180,196,0,26.8
PROG-001448,MPLADS-001448,83.3,93.7,90,95,0,10.4
PROG-001449,MPLADS-001449,83.1,85.6,210,235,0,2.5
PROG-001450,MPLADS-001450,73.7,125.6,150,154,0,51.9
PROG-001451,MPLADS-001451,70.1,92.1,180,165,0,22.0
PROG-001452,MPLADS-001452,70.7,87.1,120,116,0,16.4
PROG-001453,MPLADS-001453,82.4,95.9,60,71,0,13.5
PROG-001454,MPLADS-001454,78.7,85.2,90,89,0,6.5
PROG-001455,MPLADS-001455,86.0,88.8,60,83,0,2.8
PROG-001456,MPLADS-001456,85.1,89.2,400,396,0,4.1
PROG-001457,MPLADS-001457,89.9,96.1,120,131,0,6.2
PROG-001458,MPLADS-001458,77.4,90.4,180,190,0,13.0
PROG-001459,MPLADS-001459,73.4,87.4,180,213,0,14.0
PROG-001460,MPLADS-001460,76.9,85.1,210,222,0,8.2
PROG-001461,MPLADS-001461,82.2,93.1,160,187,0,10.9
PROG-001462,MPLADS-001462,96.7,91.9,180,171,0,-4.8
PROG-001463,MPLADS-001463,88.2,85.7,150,142,0,-2.5
PROG-001464,MPLADS-001464,70.1,95.6,120,360,4,25.5
PROG-001465,MPLADS-001465,78.9,97.7,60,58,0,18.8
PROG-001466,MPLADS-001466,72.3,90.1,180,175,0,17.8
PROG-001467,MPLADS-001467,85.1,86.7,210,237,0,1.6
PROG-001468,MPLADS-001468,93.0,96.8,210,195,0,3.8
PROG-001469,MPLADS-001469,86.0,87.6,60,52,0,1.6
PROG-001470,MPLADS-001470,99.9,94.7,210,227,0,-5.2
PROG-001471,MPLADS-001471,99.4,87.1,400,426,0,-12.3
PROG-001472,MPLADS-001472,94.2,97.8,400,401,0,3.6
PROG-001473,MPLADS-001473,71.2,96.5,120,152,0,25.3
PROG-001474,MPLADS-001474,88.7,85.9,180,181,0,-2.8
PROG-001475,MPLADS-001475,87.4,138.7,400,408,0,51.3
PROG-001476,MPLADS-001476,71.4,89.9,210,231,0,18.5
PROG-001477,MPLADS-001477,82.4,92.2,160,192,0,9.8
PROG-001478,MPLADS-001478,91.5,85.1,180,198,0,-6.4
PROG-001479,MPLADS-001479,78.7,92.9,180,204,0,14.2
PROG-001480,MPLADS-001480,78.9,85.8,400,385,0,6.9
PROG-001481,MPLADS-001481,93.7,93.7,150,180,0,0.0
PROG-001482,MPLADS-001482,70.9,91.7,400,420,0,20.8
PROG-001483,MPLADS-001483,94.3,96.1,180,166,0,1.8
PROG-001484,MPLADS-001484,99.5,90.2,120,147,0,-9.3
PROG-001485,MPLADS-001485,0.0,100.0,400,416,0,100.0
PROG-001486,MPLADS-001486,84.6,93.8,90,99,0,9.2
PROG-001487,MPLADS-001487,89.0,92.6,60,75,0,3.6
PROG-001488,MPLADS-001488,71.1,92.0,90,104,0,20.9
PROG-001489,MPLADS-001489,85.7,94.7,150,167,0,9.0
PROG-001490,MPLADS-001490,83.5,94.3,120,144,0,10.8
PROG-001491,MPLADS-001491,96.1,94.6,160,159,0,-1.5
PROG-001492,MPLADS-001492,81.7,86.8,160,158,0,5.1
PROG-001493,MPLADS-001493,30.4,91.6,120,107,0,61.2
PROG-001494,MPLADS-001494,90.1,89.5,150,163,0,-0.6
PROG-001495,MPLADS-001495,71.5,86.2,120,124,0,14.7
PROG-001496,MPLADS-001496,81.2,84.9,60,66,0,3.7
PROG-001497,MPLADS-001497,85.3,94.2,150,177,0,8.9
PROG-001498,MPLADS-001498,76.4,93.0,60,79,0,16.6
PROG-001499,MPLADS-001499,84.9,85.9,90,119,0,1.0
PROG-001500,MPLADS-001500,91.8,94.5,150,144,0,2.7
PROG-001501,MPLADS-001501,99.7,94.6,210,204,0,-5.1
PROG-001502,MPLADS-001502,75.5,89.7,150,155,0,14.2
PROG-001503,MPLADS-001503,95.5,88.2,160,163,0,-7.3
PROG-001504,MPLADS-001504,81.9,95.1,120,118,0,13.2
PROG-001505,MPLADS-001505,93.1,86.5,120,122,0,-6.6
PROG-001506,MPLADS-001506,94.2,93.8,400,403,0,-0.4
PROG-001507,MPLADS-001507,91.2,87.9,90,124,0,-3.3
PROG-001508,MPLADS-001508,17.4,98.7,90,80,0,81.3
PROG-001509,MPLADS-001509,75.4,90.4,120,119,0,15.0
PROG-001510,MPLADS-001510,26.0,96.0,150,183,0,70.0
PROG-001511,MPLADS-001511,24.1,86.0,210,242,0,61.9
PROG-001512,MPLADS-001512,80.1,92.1,90,122,0,12.0
PROG-001513,MPLADS-001513,84.3,87.9,90,85,0,3.6
PROG-001514,MPLADS-001514,78.3,92.0,210,231,0,13.7
PROG-001515,MPLADS-001515,84.3,91.5,150,152,0,7.2
PROG-001516,MPLADS-001516,97.9,85.4,160,182,0,-12.5
PROG-001517,MPLADS-001517,74.8,92.6,120,117,0,17.8
PROG-001518,MPLADS-001518,88.0,92.8,60,59,0,4.8
PROG-001519,MPLADS-001519,92.0,86.0,90,123,0,-6.0
PROG-001520,MPLADS-001520,96.1,87.7,210,227,0,-8.4
PROG-001521,MPLADS-001521,32.1,92.3,400,430,0,60.2
PROG-001522,MPLADS-001522,89.0,94.1,60,60,0,5.1
PROG-001523,MPLADS-001523,87.1,92.0,160,148,0,4.9
PROG-001524,MPLADS-001524,89.3,148.2,120,149,0,58.9
PROG-001525,MPLADS-001525,99.2,139.1,180,177,0,39.9
PROG-001526,MPLADS-001526,79.8,90.3,60,64,0,10.5
PROG-001527,MPLADS-001527,84.8,92.5,210,237,0,7.7
PROG-001528,MPLADS-001528,82.4,95.4,90,90,0,13.0
PROG-001529,MPLADS-001529,94.9,93.0,60,53,0,-1.9
PROG-001530,MPLADS-001530,74.1,95.8,160,162,0,21.7
PROG-001531,MPLADS-001531,87.0,90.8,210,198,0,3.8
PROG-001532,MPLADS-001532,73.3,85.1,150,169,0,11.8
PROG-001533,MPLADS-001533,84.7,90.1,90,94,0,5.4
PROG-001534,MPLADS-001534,85.4,89.9,150,153,0,4.5
PROG-001535,MPLADS-001535,92.3,91.8,400,394,0,-0.5
PROG-001536,MPLADS-001536,87.5,92.6,400,405,0,5.1
PROG-001537,MPLADS-001537,93.6,91.2,210,221,0,-2.4
PROG-001538,MPLADS-001538,85.6,96.6,180,210,0,11.0
PROG-001539,MPLADS-001539,74.8,87.7,160,167,0,12.9
PROG-001540,MPLADS-001540,24.5,93.6,120,124,0,69.1
PROG-001541,MPLADS-001541,26.2,85.3,120,119,0,59.1
PROG-001542,MPLADS-001542,74.4,93.3,60,55,0,18.9
PROG-001543,MPLADS-001543,73.6,86.8,90,102,0,13.2
PROG-001544,MPLADS-001544,91.0,87.1,180,209,0,-3.9
PROG-001545,MPLADS-001545,86.1,93.5,60,45,0,7.4
PROG-001546,MPLADS-001546,80.4,96.3,60,90,0,15.9
PROG-001547,MPLADS-001547,81.5,97.7,60,91,0,16.2
PROG-001548,MPLADS-001548,99.7,85.6,60,57,0,-14.1
PROG-001549,MPLADS-001549,93.8,94.7,180,192,0,0.9
PROG-001550,MPLADS-001550,79.3,90.0,160,149,0,10.7
PROG-001551,MPLADS-001551,98.9,91.0,210,214,0,-7.9
PROG-001552,MPLADS-001552,73.9,95.6,90,117,0,21.7
PROG-001553,MPLADS-001553,72.0,87.6,160,168,0,15.6
PROG-001554,MPLADS-001554,95.0,92.5,90,107,0,-2.5
PROG-001555,MPLADS-001555,88.0,95.0,60,53,0,7.0
PROG-001556,MPLADS-001556,31.3,91.7,60,73,0,60.4
PROG-001557,MPLADS-001557,93.4,96.6,180,175,0,3.2
PROG-001558,MPLADS-001558,81.3,96.0,180,172,0,14.7
PROG-001559,MPLADS-001559,90.1,87.0,120,108,0,-3.1
PROG-001560,MPLADS-001560,74.5,131.4,400,432,0,56.9
PROG-001561,MPLADS-001561,51.2,88.6,160,640,2,37.4
PROG-001562,MPLADS-001562,89.3,129.7,210,227,0,40.4
PROG-001563,MPLADS-001563,98.4,158.8,400,392,0,60.4
PROG-001564,MPLADS-001564,97.7,96.5,90,82,0,-1.2
PROG-001565,MPLADS-001565,85.1,85.2,180,167,0,0.1
PROG-001566,MPLADS-001566,70.5,92.8,210,242,0,22.3
PROG-001567,MPLADS-001567,96.9,95.4,180,202,0,-1.5
PROG-001568,MPLADS-001568,0.0,100.0,90,102,0,100.0
PROG-001569,MPLADS-001569,87.9,96.8,210,203,0,8.9
PROG-001570,MPLADS-001570,74.1,86.3,150,149,0,12.2
PROG-001571,MPLADS-001571,59.3,86.1,150,450,3,26.8
PROG-001572,MPLADS-001572,97.2,87.9,120,140,0,-9.3
PROG-001573,MPLADS-001573,94.6,97.4,160,169,0,2.8
PROG-001574,MPLADS-001574,97.2,90.0,210,228,0,-7.2
PROG-001575,MPLADS-001575,82.8,92.6,120,130,0,9.8
PROG-001576,MPLADS-001576,25.0,86.9,180,185,0,61.9
PROG-001577,MPLADS-001577,92.7,94.6,160,158,0,1.9
PROG-001578,MPLADS-001578,96.4,92.5,180,167,0,-3.9
PROG-001579,MPLADS-001579,79.8,93.8,400,419,0,14.0
PROG-001580,MPLADS-001580,84.8,96.4,160,188,0,11.6
PROG-001581,MPLADS-001581,93.4,90.9,60,72,0,-2.5
PROG-001582,MPLADS-001582,92.6,91.2,210,205,0,-1.4
PROG-001583,MPLADS-001583,93.8,90.7,180,181,0,-3.1
PROG-001584,MPLADS-001584,89.2,94.3,400,431,0,5.1
PROG-001585,MPLADS-001585,85.8,87.0,60,57,0,1.2
PROG-001586,MPLADS-001586,78.3,93.3,180,190,0,15.0
PROG-001587,MPLADS-001587,91.7,87.9,160,149,0,-3.8
PROG-001588,MPLADS-001588,71.7,88.7,400,390,0,17.0
PROG-001589,MPLADS-001589,81.3,86.3,90,118,0,5.0
PROG-001590,MPLADS-001590,22.2,64.9,400,397,0,42.7
PROG-001591,MPLADS-001591,82.3,93.9,180,214,0,11.6
PROG-001592,MPLADS-001592,89.6,86.5,60,49,0,-3.1
PROG-001593,MPLADS-001593,81.4,86.3,400,409,0,4.9
PROG-001594,MPLADS-001594,72.8,90.2,160,156,0,17.4
PROG-001595,MPLADS-001595,84.1,90.1,180,199,0,6.0
PROG-001596,MPLADS-001596,87.5,87.0,210,208,0,-0.5
PROG-001597,MPLADS-001597,84.3,87.9,90,106,0,3.6
PROG-001598,MPLADS-001598,76.1,92.9,210,204,0,16.8
PROG-001599,MPLADS-001599,94.4,89.5,180,188,0,-4.9
PROG-001600,MPLADS-001600,79.6,85.5,120,129,0,5.9
PROG-001601,MPLADS-001601,98.5,96.2,60,94,0,-2.3
PROG-001602,MPLADS-001602,96.1,95.1,60,80,0,-1.0
PROG-001603,MPLADS-001603,94.1,86.5,210,215,0,-7.6
PROG-001604,MPLADS-001604,84.5,86.3,160,170,0,1.8
PROG-001605,MPLADS-001605,92.6,90.3,210,240,0,-2.3
PROG-001606,MPLADS-001606,85.0,88.9,210,237,0,3.9
PROG-001607,MPLADS-001607,89.0,89.1,400,406,0,0.1
PROG-001608,MPLADS-001608,87.4,94.7,160,169,0,7.3
PROG-001609,MPLADS-001609,87.6,93.2,120,133,0,5.6
PROG-001610,MPLADS-001610,73.0,95.2,210,222,0,22.2
PROG-001611,MPLADS-001611,75.7,95.4,400,390,0,19.7
PROG-001612,MPLADS-001612,94.0,89.7,150,149,0,-4.3
PROG-001613,MPLADS-001613,89.5,85.4,160,172,0,-4.1
PROG-001614,MPLADS-001614,80.6,86.7,210,207,0,6.1
PROG-001615,MPLADS-001615,72.3,94.8,400,389,0,22.5
PROG-001616,MPLADS-001616,91.8,86.6,90,104,0,-5.2
PROG-001617,MPLADS-001617,78.0,94.3,150,151,0,16.3
PROG-001618,MPLADS-001618,99.8,93.1,60,60,0,-6.7
PROG-001619,MPLADS-001619,71.3,88.0,90,95,0,16.7
PROG-001620,MPLADS-001620,98.0,86.4,400,416,0,-11.6
PROG-001621,MPLADS-001621,96.5,88.9,60,75,0,-7.6
PROG-001622,MPLADS-001622,87.3,85.8,210,221,0,-1.5
PROG-001623,MPLADS-001623,98.3,86.3,180,196,0,-12.0
PROG-001624,MPLADS-001624,92.9,96.3,150,147,0,3.4
PROG-001625,MPLADS-001625,80.0,87.7,90,92,0,7.7
PROG-001626,MPLADS-001626,87.6,90.3,90,121,0,2.7
PROG-001627,MPLADS-001627,73.2,88.0,210,221,0,14.8
PROG-001628,MPLADS-001628,85.2,88.4,90,100,0,3.2
PROG-001629,MPLADS-001629,82.4,85.9,210,233,0,3.5
PROG-001630,MPLADS-001630,70.6,86.5,210,202,0,15.9
PROG-001631,MPLADS-001631,95.5,85.7,90,91,0,-9.8
PROG-001632,MPLADS-001632,72.2,97.0,400,412,0,24.8
PROG-001633,MPLADS-001633,99.6,88.8,90,107,0,-10.8
PROG-001634,MPLADS-001634,78.5,97.0,60,89,0,18.5
PROG-001635,MPLADS-001635,31.8,88.5,150,171,0,56.7
PROG-001636,MPLADS-001636,80.3,88.0,180,202,0,7.7
PROG-001637,MPLADS-001637,88.0,92.4,120,128,0,4.4
PROG-001638,MPLADS-001638,15.8,69.4,210,201,0,53.6
PROG-001639,MPLADS-001639,0.0,100.0,210,210,0,100.0
PROG-001640,MPLADS-001640,71.0,93.0,160,172,0,22.0
PROG-001641,MPLADS-001641,80.0,95.1,400,385,0,15.1
PROG-001642,MPLADS-001642,82.4,95.6,150,146,0,13.2
PROG-001643,MPLADS-001643,81.2,87.0,60,67,0,5.8
PROG-001644,MPLADS-001644,94.3,89.9,150,179,0,-4.4
PROG-001645,MPLADS-001645,72.3,94.4,90,118,0,22.1
PROG-001646,MPLADS-001646,90.9,85.4,180,197,0,-5.5
PROG-001647,MPLADS-001647,85.4,95.5,160,145,0,10.1
PROG-001648,MPLADS-001648,93.6,89.8,180,166,0,-3.8
PROG-001649,MPLADS-001649,91.4,86.8,180,182,0,-4.6
PROG-001650,MPLADS-001650,72.7,90.2,180,209,0,17.5
PROG-001651,MPLADS-001651,95.4,95.3,400,388,0,-0.1
PROG-001652,MPLADS-001652,91.9,94.8,210,243,0,2.9
PROG-001653,MPLADS-001653,84.7,89.3,120,106,0,4.6
PROG-001654,MPLADS-001654,97.3,85.8,60,75,0,-11.5
PROG-001655,MPLADS-001655,97.3,92.3,210,196,0,-5.0
PROG-001656,MPLADS-001656,72.8,88.6,180,182,0,15.8
PROG-001657,MPLADS-001657,90.5,90.3,150,183,0,-0.2
PROG-001658,MPLADS-001658,90.1,96.6,160,179,0,6.5
PROG-001659,MPLADS-001659,81.0,92.6,150,168,0,11.6
PROG-001660,MPLADS-001660,78.2,87.1,400,411,0,8.9
PROG-001661,MPLADS-001661,31.6,88.9,210,199,0,57.3
PROG-001662,MPLADS-001662,84.7,93.5,400,432,0,8.8
PROG-001663,MPLADS-001663,15.1,53.8,180,200,0,38.7
PROG-001664,MPLADS-001664,86.6,95.1,90,122,0,8.5
PROG-001665,MPLADS-001665,92.7,89.7,160,177,0,-3.0
PROG-001666,MPLADS-001666,43.7,86.1,210,840,2,42.4
PROG-001667,MPLADS-001667,33.2,92.2,400,410,0,59.0
PROG-001668,MPLADS-001668,89.3,87.3,210,201,0,-2.0
PROG-001669,MPLADS-001669,72.7,94.6,180,181,0,21.9
PROG-001670,MPLADS-001670,75.9,88.1,160,154,0,12.2
PROG-001671,MPLADS-001671,73.5,90.8,400,431,0,17.3
PROG-001672,MPLADS-001672,80.5,85.9,120,112,0,5.4
PROG-001673,MPLADS-001673,73.7,93.3,60,86,0,19.6
PROG-001674,MPLADS-001674,90.6,88.6,60,45,0,-2.0
PROG-001675,MPLADS-001675,91.2,85.2,160,190,0,-6.0
PROG-001676,MPLADS-001676,97.7,91.3,210,237,0,-6.4
PROG-001677,MPLADS-001677,81.0,85.9,120,125,0,4.9
PROG-001678,MPLADS-001678,75.1,95.4,180,172,0,20.3
PROG-001679,MPLADS-001679,60.0,91.2,150,600,2,31.2
PROG-001680,MPLADS-001680,81.7,91.9,180,196,0,10.2
PROG-001681,MPLADS-001681,79.1,94.3,150,144,0,15.2
PROG-001682,MPLADS-001682,87.9,90.9,60,55,0,3.0
PROG-001683,MPLADS-001683,84.7,92.6,150,152,0,7.9
PROG-001684,MPLADS-001684,86.2,86.8,400,414,0,0.6
PROG-001685,MPLADS-001685,85.3,85.1,90,91,0,-0.2
PROG-001686,MPLADS-001686,82.7,88.3,210,225,0,5.6
PROG-001687,MPLADS-001687,0.0,100.0,120,140,0,100.0
PROG-001688,MPLADS-001688,88.5,147.9,210,196,0,59.4
PROG-001689,MPLADS-001689,83.4,156.1,400,409,0,72.7
PROG-001690,MPLADS-001690,77.5,92.0,150,159,0,14.5
PROG-001691,MPLADS-001691,93.4,87.5,180,208,0,-5.9
PROG-001692,MPLADS-001692,87.3,89.5,90,88,0,2.2
PROG-001693,MPLADS-001693,98.4,88.4,400,401,0,-10.0
PROG-001694,MPLADS-001694,94.4,90.9,210,199,0,-3.5
PROG-001695,MPLADS-001695,75.5,88.9,400,410,0,13.4
PROG-001696,MPLADS-001696,81.2,92.3,150,150,0,11.1
PROG-001697,MPLADS-001697,75.0,97.2,210,210,0,22.2
PROG-001698,MPLADS-001698,92.6,88.0,160,151,0,-4.6
PROG-001699,MPLADS-001699,76.3,97.2,90,90,0,20.9
PROG-001700,MPLADS-001700,84.1,90.2,210,231,0,6.1
PROG-001701,MPLADS-001701,89.7,87.9,150,146,0,-1.8
PROG-001702,MPLADS-001702,95.1,93.5,210,211,0,-1.6
PROG-001703,MPLADS-001703,72.9,95.0,60,82,0,22.1
PROG-001704,MPLADS-001704,96.4,87.0,120,132,0,-9.4
PROG-001705,MPLADS-001705,91.2,95.1,120,144,0,3.9
PROG-001706,MPLADS-001706,94.8,97.0,120,142,0,2.2
PROG-001707,MPLADS-001707,88.9,146.1,120,146,0,57.2
PROG-001708,MPLADS-001708,74.2,97.9,60,51,0,23.7
PROG-001709,MPLADS-001709,71.4,94.8,60,47,0,23.4
PROG-001710,MPLADS-001710,81.5,88.4,400,408,0,6.9
PROG-001711,MPLADS-001711,75.5,90.5,60,50,0,15.0
PROG-001712,MPLADS-001712,76.5,87.4,120,108,0,10.9
PROG-001713,MPLADS-001713,80.8,94.1,150,172,0,13.3
PROG-001714,MPLADS-001714,71.9,92.4,60,67,0,20.5
PROG-001715,MPLADS-001715,72.2,94.4,120,153,0,22.2
PROG-001716,MPLADS-001716,84.5,97.6,180,214,0,13.1
PROG-001717,MPLADS-001717,83.0,86.3,400,408,0,3.3
PROG-001718,MPLADS-001718,85.9,94.0,150,149,0,8.1
PROG-001719,MPLADS-001719,74.8,87.8,400,387,0,13.0
PROG-001720,MPLADS-001720,91.6,89.8,120,138,0,-1.8
PROG-001721,MPLADS-001721,82.3,94.0,120,135,0,11.7
PROG-001722,MPLADS-001722,83.4,91.9,210,228,0,8.5
PROG-001723,MPLADS-001723,78.8,86.8,120,126,0,8.0
PROG-001724,MPLADS-001724,86.9,88.2,210,219,0,1.3
PROG-001725,MPLADS-001725,73.1,94.3,160,190,0,21.2
PROG-001726,MPLADS-001726,92.9,88.6,150,155,0,-4.3
PROG-001727,MPLADS-001727,98.3,97.2,60,56,0,-1.1
PROG-001728,MPLADS-001728,93.0,89.4,400,426,0,-3.6
PROG-001729,MPLADS-001729,83.4,89.6,160,192,0,6.2
PROG-001730,MPLADS-001730,92.2,90.4,210,202,0,-1.8
PROG-001731,MPLADS-001731,90.0,93.7,60,50,0,3.7
PROG-001732,MPLADS-001732,85.8,89.9,400,425,0,4.1
PROG-001733,MPLADS-001733,97.9,125.5,210,230,0,27.6
PROG-001734,MPLADS-001734,91.3,97.6,180,212,0,6.3
PROG-001735,MPLADS-001735,90.3,89.9,210,232,0,-0.4
PROG-001736,MPLADS-001736,58.1,87.1,180,540,3,29.0
PROG-001737,MPLADS-001737,27.2,92.2,160,180,0,65.0
