project_id,fraud_label,is_anomalous,risk_level,scenario_type,investigation_priority
MPLADS-002064,1,1,HIGH,PROCUREMENT_SINGLE_BID,ELEVATED
MPLADS-002065,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-002066,0,0,LOW,NORMAL,ROUTINE
MPLADS-002067,0,0,LOW,NORMAL,ROUTINE
MPLADS-002068,0,0,LOW,NORMAL,ROUTINE
MPLADS-002069,1,1,CRITICAL,COST_OVERRUN,URGENT
MPLADS-002070,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002071,0,0,LOW,NORMAL,ROUTINE
MPLADS-002072,0,0,LOW,NORMAL,ROUTINE
MPLADS-002073,0,0,LOW,NORMAL,ROUTINE
MPLADS-002074,0,0,LOW,NORMAL,ROUTINE
MPLADS-002075,0,0,LOW,NORMAL,ROUTINE
MPLADS-002076,0,0,LOW,NORMAL,ROUTINE
MPLADS-002077,0,0,LOW,NORMAL,ROUTINE
MPLADS-002078,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-002079,0,0,LOW,NORMAL,ROUTINE
MPLADS-002080,0,0,LOW,NORMAL,ROUTINE
MPLADS-002081,1,1,HIGH,DELAYED_WORK,ELEVATED
MPLADS-002082,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002083,0,0,LOW,NORMAL,ROUTINE
MPLADS-002084,0,0,LOW,NORMAL,ROUTINE
MPLADS-002085,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-002086,0,0,LOW,NORMAL,ROUTINE
MPLADS-002087,0,0,LOW,NORMAL,ROUTINE
MPLADS-002088,0,0,LOW,NORMAL,ROUTINE
MPLADS-002089,0,0,LOW,NORMAL,ROUTINE
MPLADS-002090,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002091,0,0,LOW,NORMAL,ROUTINE
MPLADS-002092,0,0,LOW,NORMAL,ROUTINE
MPLADS-002093,0,0,LOW,NORMAL,ROUTINE
MPLADS-002094,0,0,LOW,NORMAL,ROUTINE
MPLADS-002095,0,0,LOW,NORMAL,ROUTINE
MPLADS-002096,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002097,0,0,LOW,NORMAL,ROUTINE
MPLADS-002098,0,0,LOW,NORMAL,ROUTINE
MPLADS-002099,0,0,LOW,NORMAL,ROUTINE
MPLADS-002100,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002101,0,0,LOW,NORMAL,ROUTINE
MPLADS-002102,1,1,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,ELEVATED
MPLADS-002103,0,0,LOW,NORMAL,ROUTINE
MPLADS-002104,0,0,LOW,NORMAL,ROUTINE
MPLADS-002105,0,0,LOW,NORMAL,ROUTINE
MPLADS-002106,0,0,LOW,NORMAL,ROUTINE
MPLADS-002107,1,1,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,ELEVATED
MPLADS-002108,1,1,HIGH,PROCUREMENT_SINGLE_BID,ELEVATED
MPLADS-002109,0,0,LOW,NORMAL,ROUTINE
MPLADS-002110,0,0,LOW,NORMAL,ROUTINE
MPLADS-002111,0,0,LOW,NORMAL,ROUTINE
MPLADS-002112,0,0,LOW,NORMAL,ROUTINE
MPLADS-002113,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-002114,1,1,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,ELEVATED
MPLADS-002115,0,0,LOW,NORMAL,ROUTINE
MPLADS-002116,0,0,LOW,NORMAL,ROUTINE
MPLADS-002117,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002118,0,0,LOW,NORMAL,ROUTINE
MPLADS-002119,0,0,LOW,NORMAL,ROUTINE
MPLADS-002120,0,0,LOW,NORMAL,ROUTINE
MPLADS-002121,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-002122,1,1,CRITICAL,GHOST_WORK,URGENT
MPLADS-002123,0,0,LOW,NORMAL,ROUTINE
MPLADS-002124,0,0,LOW,NORMAL,ROUTINE
MPLADS-002125,0,0,LOW,NORMAL,ROUTINE
MPLADS-002126,0,0,LOW,NORMAL,ROUTINE
MPLADS-002127,0,0,LOW,NORMAL,ROUTINE
MPLADS-002128,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002129,0,0,LOW,NORMAL,ROUTINE
MPLADS-002130,0,0,LOW,NORMAL,ROUTINE
MPLADS-002131,0,0,LOW,NORMAL,ROUTINE
MPLADS-002132,0,0,LOW,NORMAL,ROUTINE
MPLADS-002133,1,1,CRITICAL,COST_OVERRUN,URGENT
MPLADS-002134,0,0,LOW,NORMAL,ROUTINE
MPLADS-002135,0,0,LOW,NORMAL,ROUTINE
MPLADS-002136,1,1,HIGH,DELAYED_WORK,ELEVATED
MPLADS-002137,0,0,LOW,NORMAL,ROUTINE
MPLADS-002138,0,0,LOW,NORMAL,ROUTINE
MPLADS-002139,0,0,LOW,NORMAL,ROUTINE
MPLADS-002140,0,0,LOW,NORMAL,ROUTINE
MPLADS-002141,0,0,LOW,NORMAL,ROUTINE
MPLADS-002142,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002143,0,0,LOW,NORMAL,ROUTINE
MPLADS-002144,0,0,LOW,NORMAL,ROUTINE
MPLADS-002145,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002146,0,0,LOW,NORMAL,ROUTINE
MPLADS-002147,0,0,LOW,NORMAL,ROUTINE
MPLADS-002148,0,0,LOW,NORMAL,ROUTINE
MPLADS-002149,0,0,LOW,NORMAL,ROUTINE
MPLADS-002150,0,0,LOW,NORMAL,ROUTINE
MPLADS-002151,0,0,LOW,NORMAL,ROUTINE
MPLADS-002152,0,0,LOW,NORMAL,ROUTINE
MPLADS-002153,0,0,LOW,NORMAL,ROUTINE
MPLADS-002154,0,0,LOW,NORMAL,ROUTINE
MPLADS-002155,0,0,LOW,NORMAL,ROUTINE
MPLADS-002156,0,0,LOW,NORMAL,ROUTINE
MPLADS-002157,0,0,LOW,NORMAL,ROUTINE
MPLADS-002158,0,0,LOW,NORMAL,ROUTINE
MPLADS-002159,0,0,LOW,NORMAL,ROUTINE
MPLADS-002160,0,0,LOW,NORMAL,ROUTINE
MPLADS-002161,0,0,LOW,NORMAL,ROUTINE
MPLADS-002162,0,0,LOW,NORMAL,ROUTINE
MPLADS-002163,0,0,LOW,NORMAL,ROUTINE
MPLADS-002164,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002165,0,0,LOW,NORMAL,ROUTINE
MPLADS-002166,0,0,LOW,NORMAL,ROUTINE
MPLADS-002167,1,1,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,ELEVATED
MPLADS-002168,0,0,LOW,NORMAL,ROUTINE
MPLADS-002169,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002170,1,1,CRITICAL,COST_OVERRUN,URGENT
MPLADS-002171,0,0,LOW,NORMAL,ROUTINE
MPLADS-002172,0,0,LOW,NORMAL,ROUTINE
MPLADS-002173,0,0,LOW,NORMAL,ROUTINE
MPLADS-002174,1,1,HIGH,ABANDONED_WORK,ELEVATED
MPLADS-002175,0,0,LOW,NORMAL,ROUTINE
MPLADS-002176,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002177,0,0,LOW,NORMAL,ROUTINE
MPLADS-002178,0,0,LOW,NORMAL,ROUTINE
MPLADS-002179,0,0,LOW,NORMAL,ROUTINE
MPLADS-002180,0,0,LOW,NORMAL,ROUTINE
MPLADS-002181,0,0,LOW,NORMAL,ROUTINE
MPLADS-002182,1,1,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,ELEVATED
MPLADS-002183,0,0,LOW,NORMAL,ROUTINE
MPLADS-002184,1,1,HIGH,ABANDONED_WORK,ELEVATED
MPLADS-002185,1,1,CRITICAL,GHOST_WORK,URGENT
MPLADS-002186,0,0,LOW,NORMAL,ROUTINE
MPLADS-002187,0,0,LOW,NORMAL,ROUTINE
MPLADS-002188,0,0,LOW,NORMAL,ROUTINE
MPLADS-002189,0,0,LOW,NORMAL,ROUTINE
MPLADS-002190,1,1,HIGH,DOCUMENTATION_DEFICIT,ELEVATED
MPLADS-002191,1,1,HIGH,DELAYED_WORK,ELEVATED
MPLADS-002192,1,1,HIGH,ABANDONED_WORK,ELEVATED
MPLADS-002193,0,0,LOW,NORMAL,ROUTINE
MPLADS-002194,0,0,LOW,NORMAL,ROUTINE
MPLADS-002195,0,0,LOW,NORMAL,ROUTINE
MPLADS-002196,1,1,HIGH,DELAYED_WORK,ELEVATED
MPLADS-002197,0,0,LOW,NORMAL,ROUTINE
MPLADS-002198,0,0,LOW,NORMAL,ROUTINE
MPLADS-002199,0,0,LOW,NORMAL,ROUTINE
MPLADS-002200,0,0,LOW,NORMAL,ROUTINE
MPLADS-002201,0,0,LOW,NORMAL,ROUTINE
MPLADS-002202,0,0,LOW,NORMAL,ROUTINE
MPLADS-002203,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002204,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-002205,0,0,LOW,NORMAL,ROUTINE
MPLADS-002206,0,0,LOW,LEGITIMATE_WEATHER_DELAY,ROUTINE
MPLADS-002207,0,0,LOW,NORMAL,ROUTINE
MPLADS-002208,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-002209,0,0,LOW,NORMAL,ROUTINE
MPLADS-002210,0,0,LOW,NORMAL,ROUTINE
MPLADS-002211,0,0,LOW,NORMAL,ROUTINE
MPLADS-002212,0,0,LOW,NORMAL,ROUTINE
MPLADS-002213,0,0,LOW,NORMAL,ROUTINE
MPLADS-002214,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-002215,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-002216,0,0,LOW,NORMAL,ROUTINE
MPLADS-002217,0,0,LOW,NORMAL,ROUTINE
MPLADS-002218,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-002219,0,0,LOW,NORMAL,ROUTINE
MPLADS-002220,0,0,LOW,NORMAL,ROUTINE
MPLADS-002221,0,0,LOW,NORMAL,ROUTINE
MPLADS-002222,0,0,LOW,NORMAL,ROUTINE
MPLADS-002223,0,0,LOW,NORMAL,ROUTINE
MPLADS-002224,0,0,LOW,NORMAL,ROUTINE
MPLADS-002225,0,0,LOW,NORMAL,ROUTINE
MPLADS-002226,0,0,LOW,NORMAL,ROUTINE
MPLADS-002227,0,0,LOW,LEGITIMATE_WEATHER_DELAY,ROUTINE
MPLADS-002228,0,0,LOW,NORMAL,ROUTINE
MPLADS-002229,0,0,LOW,NORMAL,ROUTINE
MPLADS-002230,1,1,HIGH,ABANDONED_WORK,ELEVATED
MPLADS-002231,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002232,0,0,LOW,NORMAL,ROUTINE
MPLADS-002233,0,0,LOW,NORMAL,ROUTINE
MPLADS-002234,0,0,LOW,NORMAL,ROUTINE
MPLADS-002235,0,0,LOW,NORMAL,ROUTINE
MPLADS-002236,0,0,LOW,NORMAL,ROUTINE
MPLADS-002237,0,0,LOW,LEGITIMATE_WEATHER_DELAY,ROUTINE
MPLADS-002238,1,1,HIGH,DELAYED_WORK,ELEVATED
MPLADS-002239,1,1,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,ELEVATED
MPLADS-002240,0,0,LOW,NORMAL,ROUTINE
MPLADS-002241,1,1,HIGH,PROCUREMENT_SINGLE_BID,ELEVATED
MPLADS-002242,1,1,HIGH,DELAYED_WORK,ELEVATED
MPLADS-002243,0,0,LOW,NORMAL,ROUTINE
MPLADS-002244,0,0,LOW,NORMAL,ROUTINE
MPLADS-002245,0,0,LOW,NORMAL,ROUTINE
MPLADS-002246,0,0,LOW,NORMAL,ROUTINE
MPLADS-002247,0,0,LOW,NORMAL,ROUTINE
MPLADS-002248,0,0,LOW,NORMAL,ROUTINE
MPLADS-002249,0,0,LOW,NORMAL,ROUTINE
MPLADS-002250,0,0,LOW,NORMAL,ROUTINE
MPLADS-002251,0,0,LOW,NORMAL,ROUTINE
MPLADS-002252,0,0,LOW,NORMAL,ROUTINE
MPLADS-002253,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002254,1,1,CRITICAL,GHOST_WORK,URGENT
MPLADS-002255,0,0,LOW,NORMAL,ROUTINE
MPLADS-002256,0,0,LOW,NORMAL,ROUTINE
MPLADS-002257,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002258,0,0,LOW,NORMAL,ROUTINE
MPLADS-002259,1,1,HIGH,PROCUREMENT_SINGLE_BID,ELEVATED
MPLADS-002260,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002261,0,0,LOW,NORMAL,ROUTINE
MPLADS-002262,0,0,LOW,NORMAL,ROUTINE
MPLADS-002263,0,0,LOW,NORMAL,ROUTINE
MPLADS-002264,0,0,LOW,NORMAL,ROUTINE
MPLADS-002265,0,0,LOW,NORMAL,ROUTINE
MPLADS-002266,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002267,0,0,LOW,NORMAL,ROUTINE
MPLADS-002268,0,0,LOW,NORMAL,ROUTINE
MPLADS-002269,0,0,LOW,NORMAL,ROUTINE
MPLADS-002270,0,0,LOW,NORMAL,ROUTINE
MPLADS-002271,0,0,LOW,NORMAL,ROUTINE
MPLADS-002272,0,0,LOW,NORMAL,ROUTINE
MPLADS-002273,0,0,LOW,NORMAL,ROUTINE
MPLADS-002274,1,1,CRITICAL,COST_OVERRUN,URGENT
MPLADS-002275,0,0,LOW,NORMAL,ROUTINE
MPLADS-002276,0,0,LOW,NORMAL,ROUTINE
MPLADS-002277,1,1,CRITICAL,COST_OVERRUN,URGENT
MPLADS-002278,0,0,LOW,NORMAL,ROUTINE
MPLADS-002279,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002280,0,0,LOW,NORMAL,ROUTINE
MPLADS-002281,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002282,0,0,LOW,NORMAL,ROUTINE
MPLADS-002283,0,0,LOW,NORMAL,ROUTINE
MPLADS-002284,0,0,LOW,LEGITIMATE_WEATHER_DELAY,ROUTINE
MPLADS-002285,0,0,LOW,NORMAL,ROUTINE
MPLADS-002286,1,1,CRITICAL,COST_OVERRUN,URGENT
MPLADS-002287,0,0,LOW,NORMAL,ROUTINE
MPLADS-002288,0,0,LOW,NORMAL,ROUTINE
MPLADS-002289,0,0,LOW,NORMAL,ROUTINE
MPLADS-002290,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002291,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-002292,0,0,LOW,NORMAL,ROUTINE
MPLADS-002293,0,0,LOW,NORMAL,ROUTINE
MPLADS-002294,0,0,LOW,NORMAL,ROUTINE
MPLADS-002295,0,0,LOW,NORMAL,ROUTINE
MPLADS-002296,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002297,0,0,LOW,NORMAL,ROUTINE
MPLADS-002298,0,0,LOW,NORMAL,ROUTINE
MPLADS-002299,0,0,LOW,NORMAL,ROUTINE
MPLADS-002300,0,0,LOW,NORMAL,ROUTINE
MPLADS-002301,0,0,LOW,NORMAL,ROUTINE
MPLADS-002302,0,0,LOW,NORMAL,ROUTINE
MPLADS-002303,0,0,LOW,NORMAL,ROUTINE
MPLADS-002304,1,1,HIGH,PROCUREMENT_SINGLE_BID,ELEVATED
MPLADS-002305,0,0,LOW,NORMAL,ROUTINE
MPLADS-002306,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002307,0,0,LOW,NORMAL,ROUTINE
MPLADS-002308,0,0,LOW,NORMAL,ROUTINE
MPLADS-002309,1,1,CRITICAL,COST_OVERRUN,URGENT
MPLADS-002310,0,0,LOW,NORMAL,ROUTINE
MPLADS-002311,0,0,LOW,NORMAL,ROUTINE
MPLADS-002312,0,0,LOW,NORMAL,ROUTINE
MPLADS-002313,0,0,LOW,NORMAL,ROUTINE
MPLADS-002314,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002315,0,0,LOW,NORMAL,ROUTINE
MPLADS-002316,0,0,LOW,NORMAL,ROUTINE
MPLADS-002317,0,0,LOW,NORMAL,ROUTINE
MPLADS-002318,0,0,LOW,NORMAL,ROUTINE
MPLADS-002319,1,1,CRITICAL,COST_OVERRUN,URGENT
MPLADS-002320,0,0,LOW,NORMAL,ROUTINE
MPLADS-002321,1,1,HIGH,DELAYED_WORK,ELEVATED
MPLADS-002322,0,0,LOW,NORMAL,ROUTINE
MPLADS-002323,0,0,LOW,NORMAL,ROUTINE
MPLADS-002324,0,0,LOW,NORMAL,ROUTINE
MPLADS-002325,0,0,LOW,NORMAL,ROUTINE
MPLADS-002326,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002327,0,0,LOW,NORMAL,ROUTINE
MPLADS-002328,0,0,LOW,NORMAL,ROUTINE
MPLADS-002329,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002330,0,0,LOW,NORMAL,ROUTINE
MPLADS-002331,0,0,LOW,NORMAL,ROUTINE
MPLADS-002332,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002333,0,0,LOW,NORMAL,ROUTINE
MPLADS-002334,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002335,0,0,LOW,NORMAL,ROUTINE
MPLADS-002336,0,0,LOW,NORMAL,ROUTINE
MPLADS-002337,0,0,LOW,NORMAL,ROUTINE
MPLADS-002338,0,0,LOW,NORMAL,ROUTINE
MPLADS-002339,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002340,0,0,LOW,NORMAL,ROUTINE
MPLADS-002341,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002342,0,0,LOW,NORMAL,ROUTINE
MPLADS-002343,0,0,LOW,NORMAL,ROUTINE
MPLADS-002344,0,0,LOW,NORMAL,ROUTINE
MPLADS-002345,0,0,LOW,NORMAL,ROUTINE
MPLADS-002346,0,0,LOW,NORMAL,ROUTINE
MPLADS-002347,0,0,LOW,NORMAL,ROUTINE
MPLADS-002348,1,1,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,ELEVATED
MPLADS-002349,0,0,LOW,NORMAL,ROUTINE
MPLADS-002350,0,0,LOW,NORMAL,ROUTINE
MPLADS-002351,0,0,LOW,NORMAL,ROUTINE
MPLADS-002352,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002353,0,0,LOW,NORMAL,ROUTINE
MPLADS-002354,0,0,LOW,NORMAL,ROUTINE
MPLADS-002355,0,0,LOW,NORMAL,ROUTINE
MPLADS-002356,0,0,LOW,NORMAL,ROUTINE
MPLADS-002357,0,0,LOW,NORMAL,ROUTINE
MPLADS-002358,0,0,LOW,NORMAL,ROUTINE
MPLADS-002359,0,0,LOW,NORMAL,ROUTINE
MPLADS-002360,0,0,LOW,NORMAL,ROUTINE
MPLADS-002361,1,1,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,ELEVATED
MPLADS-002362,0,0,LOW,NORMAL,ROUTINE
MPLADS-002363,0,0,LOW,NORMAL,ROUTINE
MPLADS-002364,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002365,0,0,LOW,NORMAL,ROUTINE
MPLADS-002366,0,0,LOW,NORMAL,ROUTINE
MPLADS-002367,0,0,LOW,NORMAL,ROUTINE
MPLADS-002368,0,0,LOW,NORMAL,ROUTINE
MPLADS-002369,0,0,LOW,NORMAL,ROUTINE
MPLADS-002370,0,0,LOW,NORMAL,ROUTINE
MPLADS-002371,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-002372,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002373,0,0,LOW,NORMAL,ROUTINE
MPLADS-002374,0,0,LOW,NORMAL,ROUTINE
MPLADS-002375,0,0,LOW,NORMAL,ROUTINE
MPLADS-002376,0,0,LOW,NORMAL,ROUTINE
MPLADS-002377,0,0,LOW,NORMAL,ROUTINE
MPLADS-002378,0,0,LOW,NORMAL,ROUTINE
MPLADS-002379,0,0,LOW,NORMAL,ROUTINE
MPLADS-002380,1,1,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,ELEVATED
MPLADS-002381,0,0,LOW,NORMAL,ROUTINE
MPLADS-002382,0,0,LOW,NORMAL,ROUTINE
MPLADS-002383,0,0,LOW,NORMAL,ROUTINE
MPLADS-002384,0,0,LOW,NORMAL,ROUTINE
MPLADS-002385,0,0,LOW,NORMAL,ROUTINE
MPLADS-002386,0,0,LOW,NORMAL,ROUTINE
MPLADS-002387,0,0,LOW,NORMAL,ROUTINE
MPLADS-002388,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002389,1,1,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,ELEVATED
MPLADS-002390,0,0,LOW,NORMAL,ROUTINE
MPLADS-002391,0,0,LOW,NORMAL,ROUTINE
MPLADS-002392,0,0,LOW,NORMAL,ROUTINE
MPLADS-002393,0,0,LOW,NORMAL,ROUTINE
MPLADS-002394,1,1,CRITICAL,GHOST_WORK,URGENT
MPLADS-002395,0,0,LOW,NORMAL,ROUTINE
MPLADS-002396,0,0,LOW,NORMAL,ROUTINE
MPLADS-002397,1,1,HIGH,DELAYED_WORK,ELEVATED
MPLADS-002398,0,0,LOW,NORMAL,ROUTINE
MPLADS-002399,0,0,LOW,NORMAL,ROUTINE
MPLADS-002400,0,0,LOW,NORMAL,ROUTINE
MPLADS-002401,0,0,LOW,NORMAL,ROUTINE
MPLADS-002402,0,0,LOW,NORMAL,ROUTINE
MPLADS-002403,1,1,HIGH,DOCUMENTATION_DEFICIT,ELEVATED
MPLADS-002404,0,0,LOW,NORMAL,ROUTINE
MPLADS-002405,0,0,LOW,NORMAL,ROUTINE
MPLADS-002406,0,0,LOW,NORMAL,ROUTINE
MPLADS-002407,0,0,LOW,NORMAL,ROUTINE
MPLADS-002408,0,0,LOW,NORMAL,ROUTINE
MPLADS-002409,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-002410,0,0,LOW,NORMAL,ROUTINE
MPLADS-002411,0,0,LOW,NORMAL,ROUTINE
MPLADS-002412,0,0,LOW,NORMAL,ROUTINE
MPLADS-002413,0,0,LOW,NORMAL,ROUTINE
MPLADS-002414,0,0,LOW,NORMAL,ROUTINE
MPLADS-002415,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-002416,0,0,LOW,NORMAL,ROUTINE
MPLADS-002417,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002418,0,0,LOW,LEGITIMATE_WEATHER_DELAY,ROUTINE
MPLADS-002419,0,0,LOW,NORMAL,ROUTINE
MPLADS-002420,0,0,LOW,NORMAL,ROUTINE
MPLADS-002421,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002422,1,1,HIGH,PROCUREMENT_SINGLE_BID,ELEVATED
MPLADS-002423,0,0,LOW,NORMAL,ROUTINE
MPLADS-002424,0,0,LOW,NORMAL,ROUTINE
MPLADS-002425,0,0,LOW,NORMAL,ROUTINE
MPLADS-002426,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002427,1,1,HIGH,DELAYED_WORK,ELEVATED
MPLADS-002428,1,1,HIGH,DELAYED_WORK,ELEVATED
MPLADS-002429,0,0,LOW,NORMAL,ROUTINE
MPLADS-002430,0,0,LOW,NORMAL,ROUTINE
MPLADS-002431,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-002432,0,0,LOW,NORMAL,ROUTINE
MPLADS-002433,1,1,HIGH,DELAYED_WORK,ELEVATED
MPLADS-002434,0,0,LOW,NORMAL,ROUTINE
MPLADS-002435,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002436,0,0,LOW,NORMAL,ROUTINE
MPLADS-002437,0,0,LOW,NORMAL,ROUTINE
MPLADS-002438,0,0,LOW,NORMAL,ROUTINE
MPLADS-002439,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002440,0,0,LOW,NORMAL,ROUTINE
MPLADS-002441,0,0,LOW,LEGITIMATE_WEATHER_DELAY,ROUTINE
MPLADS-002442,0,0,LOW,NORMAL,ROUTINE
MPLADS-002443,0,0,LOW,NORMAL,ROUTINE
MPLADS-002444,0,0,LOW,NORMAL,ROUTINE
MPLADS-002445,1,1,HIGH,DOCUMENTATION_DEFICIT,ELEVATED
MPLADS-002446,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002447,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-002448,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-002449,0,0,LOW,NORMAL,ROUTINE
MPLADS-002450,1,1,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,ELEVATED
MPLADS-002451,0,0,LOW,NORMAL,ROUTINE
MPLADS-002452,0,0,LOW,NORMAL,ROUTINE
MPLADS-002453,0,0,LOW,NORMAL,ROUTINE
MPLADS-002454,0,0,LOW,NORMAL,ROUTINE
MPLADS-002455,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002456,0,0,LOW,NORMAL,ROUTINE
MPLADS-002457,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002458,1,1,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,ELEVATED
MPLADS-002459,0,0,LOW,NORMAL,ROUTINE
MPLADS-002460,0,0,LOW,NORMAL,ROUTINE
MPLADS-002461,0,0,LOW,NORMAL,ROUTINE
MPLADS-002462,0,0,LOW,NORMAL,ROUTINE
MPLADS-002463,0,0,LOW,LEGITIMATE_WEATHER_DELAY,ROUTINE
MPLADS-002464,0,0,LOW,NORMAL,ROUTINE
MPLADS-002465,0,0,LOW,NORMAL,ROUTINE
MPLADS-002466,0,0,LOW,NORMAL,ROUTINE
MPLADS-002467,0,0,LOW,NORMAL,ROUTINE
MPLADS-002468,0,0,LOW,NORMAL,ROUTINE
MPLADS-002469,0,0,LOW,NORMAL,ROUTINE
MPLADS-002470,0,0,LOW,NORMAL,ROUTINE
MPLADS-002471,1,1,HIGH,DELAYED_WORK,ELEVATED
MPLADS-002472,0,0,LOW,NORMAL,ROUTINE
MPLADS-002473,0,0,LOW,NORMAL,ROUTINE
MPLADS-002474,0,0,LOW,NORMAL,ROUTINE
MPLADS-002475,0,0,LOW,NORMAL,ROUTINE
