payment_id,project_id,contractor_id,tranche_number,payment_amount,payment_date,voucher_number,measurement_book_verified
PAY-001103-01,MPLADS-001103,CONT-0144,1,609000.0,2024-01-29,VCH-001103-01,True
PAY-001103-02,MPLADS-001103,CONT-0144,2,609000.0,2024-03-26,VCH-001103-02,True
PAY-001103-03,MPLADS-001103,CONT-0144,3,609000.0,2024-05-23,VCH-001103-03,True
PAY-001104-01,MPLADS-001104,CONT-0274,1,4846000.0,2023-05-08,VCH-001104-01,True
PAY-001104-02,MPLADS-001104,CONT-0274,2,4846000.0,2023-09-16,VCH-001104-02,True
PAY-001104-03,MPLADS-001104,CONT-0274,3,4846000.0,2024-01-26,VCH-001104-03,True
PAY-001105-01,MPLADS-001105,CONT-0179,1,637300.0,2023-08-05,VCH-001105-01,True
PAY-001105-02,MPLADS-001105,CONT-0179,2,637300.0,2023-10-15,VCH-001105-02,True
PAY-001105-03,MPLADS-001105,CONT-0179,3,637400.0,2023-12-25,VCH-001105-03,True
PAY-001106-01,MPLADS-001106,CONT-0156,1,373000.0,2023-06-22,VCH-001106-01,True
PAY-001106-02,MPLADS-001106,CONT-0156,2,373000.0,2023-08-17,VCH-001106-02,True
PAY-001106-03,MPLADS-001106,CONT-0156,3,373000.0,2023-10-12,VCH-001106-03,True
PAY-001107-01,MPLADS-001107,CONT-0248,1,1092000.0,2022-07-05,VCH-001107-01,True
PAY-001107-02,MPLADS-001107,CONT-0248,2,1092000.0,2022-09-24,VCH-001107-02,True
PAY-001107-03,MPLADS-001107,CONT-0248,3,1092000.0,2022-12-15,VCH-001107-03,True
PAY-001108-01,MPLADS-001108,CONT-0153,1,1075700.0,2023-08-28,VCH-001108-01,True
PAY-001108-02,MPLADS-001108,CONT-0153,2,1075700.0,2023-11-05,VCH-001108-02,True
PAY-001108-03,MPLADS-001108,CONT-0153,3,1075600.0,2024-01-13,VCH-001108-03,True
PAY-001109-01,MPLADS-001109,CONT-0047,1,471700.0,2022-07-19,VCH-001109-01,True
PAY-001109-02,MPLADS-001109,CONT-0047,2,471700.0,2022-09-19,VCH-001109-02,True
PAY-001109-03,MPLADS-001109,CONT-0047,3,471600.0,2022-11-20,VCH-001109-03,True
PAY-001110-01,MPLADS-001110,CONT-0025,1,502000.0,2023-05-02,VCH-001110-01,False
PAY-001110-02,MPLADS-001110,CONT-0025,2,502000.0,2023-06-12,VCH-001110-02,False
PAY-001110-03,MPLADS-001110,CONT-0025,3,502000.0,2023-07-23,VCH-001110-03,False
PAY-001111-01,MPLADS-001111,CONT-0314,1,704700.0,2022-07-31,VCH-001111-01,True
PAY-001111-02,MPLADS-001111,CONT-0314,2,704700.0,2022-09-18,VCH-001111-02,True
PAY-001111-03,MPLADS-001111,CONT-0314,3,704600.0,2022-11-06,VCH-001111-03,True
PAY-001112-01,MPLADS-001112,CONT-0078,1,291500.0,2022-05-21,VCH-001112-01,True
PAY-001112-02,MPLADS-001112,CONT-0078,2,291500.0,2022-06-14,VCH-001112-02,True
PAY-001113-01,MPLADS-001113,CONT-0255,1,440700.0,2024-01-22,VCH-001113-01,True
PAY-001113-02,MPLADS-001113,CONT-0255,2,440700.0,2024-03-19,VCH-001113-02,True
PAY-001113-03,MPLADS-001113,CONT-0255,3,440600.0,2024-05-15,VCH-001113-03,True
PAY-001114-01,MPLADS-001114,CONT-0233,1,3765700.0,2023-08-17,VCH-001114-01,True
PAY-001114-02,MPLADS-001114,CONT-0233,2,3765700.0,2023-12-31,VCH-001114-02,True
PAY-001114-03,MPLADS-001114,CONT-0233,3,3765600.0,2024-05-15,VCH-001114-03,True
PAY-001115-01,MPLADS-001115,CONT-0266,1,596300.0,2022-04-22,VCH-001115-01,True
PAY-001115-02,MPLADS-001115,CONT-0266,2,596300.0,2022-06-18,VCH-001115-02,True
PAY-001115-03,MPLADS-001115,CONT-0266,3,596400.0,2022-08-15,VCH-001115-03,True
PAY-001116-01,MPLADS-001116,CONT-0223,1,824000.0,2023-07-17,VCH-001116-01,True
PAY-001116-02,MPLADS-001116,CONT-0223,2,824000.0,2023-09-15,VCH-001116-02,True
PAY-001116-03,MPLADS-001116,CONT-0223,3,824000.0,2023-11-15,VCH-001116-03,True
PAY-001117-01,MPLADS-001117,CONT-0206,1,988000.0,2022-09-23,VCH-001117-01,True
PAY-001117-02,MPLADS-001117,CONT-0206,2,988000.0,2022-11-30,VCH-001117-02,True
PAY-001117-03,MPLADS-001117,CONT-0206,3,988000.0,2023-02-06,VCH-001117-03,True
PAY-001118-01,MPLADS-001118,CONT-0073,1,759300.0,2023-07-03,VCH-001118-01,True
PAY-001118-02,MPLADS-001118,CONT-0073,2,759300.0,2023-09-08,VCH-001118-02,True
PAY-001118-03,MPLADS-001118,CONT-0073,3,759400.0,2023-11-14,VCH-001118-03,True
PAY-001119-01,MPLADS-001119,CONT-0271,1,571000.0,2023-07-06,VCH-001119-01,True
PAY-001119-02,MPLADS-001119,CONT-0271,2,571000.0,2023-08-21,VCH-001119-02,True
PAY-001119-03,MPLADS-001119,CONT-0271,3,571000.0,2023-10-06,VCH-001119-03,True
PAY-001120-01,MPLADS-001120,CONT-0010,1,643000.0,2022-05-19,VCH-001120-01,True
PAY-001120-02,MPLADS-001120,CONT-0010,2,643000.0,2022-06-27,VCH-001120-02,True
PAY-001120-03,MPLADS-001120,CONT-0010,3,643000.0,2022-08-05,VCH-001120-03,True
PAY-001121-01,MPLADS-001121,CONT-0177,1,613300.0,2023-07-06,VCH-001121-01,False
PAY-001121-02,MPLADS-001121,CONT-0177,2,613300.0,2023-08-26,VCH-001121-02,False
PAY-001121-03,MPLADS-001121,CONT-0177,3,613400.0,2023-10-16,VCH-001121-03,False
PAY-001122-01,MPLADS-001122,CONT-0284,1,863300.0,2022-08-17,VCH-001122-01,True
PAY-001122-02,MPLADS-001122,CONT-0284,2,863300.0,2022-09-02,VCH-001122-02,True
PAY-001122-03,MPLADS-001122,CONT-0284,3,863400.0,2022-09-18,VCH-001122-03,True
PAY-001123-01,MPLADS-001123,CONT-0107,1,649300.0,2023-07-16,VCH-001123-01,False
PAY-001123-02,MPLADS-001123,CONT-0107,2,649300.0,2023-09-18,VCH-001123-02,False
PAY-001123-03,MPLADS-001123,CONT-0107,3,649400.0,2023-11-21,VCH-001123-03,False
PAY-001124-01,MPLADS-001124,CONT-0101,1,2496000.0,2023-03-11,VCH-001124-01,True
PAY-001124-02,MPLADS-001124,CONT-0101,2,2496000.0,2023-05-14,VCH-001124-02,True
PAY-001124-03,MPLADS-001124,CONT-0101,3,2496000.0,2023-07-18,VCH-001124-03,True
PAY-001125-01,MPLADS-001125,CONT-0118,1,366000.0,2024-01-01,VCH-001125-01,True
PAY-001125-02,MPLADS-001125,CONT-0118,2,366000.0,2024-02-26,VCH-001125-02,True
PAY-001125-03,MPLADS-001125,CONT-0118,3,366000.0,2024-04-22,VCH-001125-03,True
PAY-001126-01,MPLADS-001126,CONT-0074,1,4154700.0,2024-04-05,VCH-001126-01,True
PAY-001126-02,MPLADS-001126,CONT-0074,2,4154700.0,2024-08-16,VCH-001126-02,True
PAY-001126-03,MPLADS-001126,CONT-0074,3,4154600.0,2024-12-27,VCH-001126-03,True
PAY-001127-01,MPLADS-001127,CONT-0223,1,914300.0,2022-06-25,VCH-001127-01,False
PAY-001127-02,MPLADS-001127,CONT-0223,2,914300.0,2022-08-22,VCH-001127-02,False
PAY-001127-03,MPLADS-001127,CONT-0223,3,914400.0,2022-10-19,VCH-001127-03,False
PAY-001128-01,MPLADS-001128,CONT-0318,1,612000.0,2023-07-08,VCH-001128-01,True
PAY-001128-02,MPLADS-001128,CONT-0318,2,612000.0,2023-08-25,VCH-001128-02,True
PAY-001128-03,MPLADS-001128,CONT-0318,3,612000.0,2023-10-12,VCH-001128-03,True
PAY-001129-01,MPLADS-001129,CONT-0169,1,655300.0,2023-01-10,VCH-001129-01,False
PAY-001129-02,MPLADS-001129,CONT-0169,2,655300.0,2023-03-11,VCH-001129-02,False
PAY-001129-03,MPLADS-001129,CONT-0169,3,655400.0,2023-05-11,VCH-001129-03,False
PAY-001130-01,MPLADS-001130,CONT-0245,1,622000.0,2022-09-27,VCH-001130-01,True
PAY-001130-02,MPLADS-001130,CONT-0245,2,622000.0,2022-11-26,VCH-001130-02,True
PAY-001130-03,MPLADS-001130,CONT-0245,3,622000.0,2023-01-26,VCH-001130-03,True
PAY-001131-01,MPLADS-001131,CONT-0202,1,498300.0,2022-12-27,VCH-001131-01,True
PAY-001131-02,MPLADS-001131,CONT-0202,2,498300.0,2023-02-20,VCH-001131-02,True
PAY-001131-03,MPLADS-001131,CONT-0202,3,498400.0,2023-04-17,VCH-001131-03,True
PAY-001132-01,MPLADS-001132,CONT-0008,1,232500.0,2023-09-24,VCH-001132-01,True
PAY-001132-02,MPLADS-001132,CONT-0008,2,232500.0,2023-10-26,VCH-001132-02,True
PAY-001133-01,MPLADS-001133,CONT-0041,1,553300.0,2022-06-19,VCH-001133-01,False
PAY-001133-02,MPLADS-001133,CONT-0041,2,553300.0,2022-08-15,VCH-001133-02,False
PAY-001133-03,MPLADS-001133,CONT-0041,3,553400.0,2022-10-12,VCH-001133-03,False
PAY-001134-01,MPLADS-001134,CONT-0207,1,528300.0,2022-04-16,VCH-001134-01,True
PAY-001134-02,MPLADS-001134,CONT-0207,2,528300.0,2022-06-05,VCH-001134-02,True
PAY-001134-03,MPLADS-001134,CONT-0207,3,528400.0,2022-07-25,VCH-001134-03,True
PAY-001135-01,MPLADS-001135,CONT-0007,1,717000.0,2022-06-28,VCH-001135-01,True
PAY-001135-02,MPLADS-001135,CONT-0007,2,717000.0,2022-08-24,VCH-001135-02,True
PAY-001135-03,MPLADS-001135,CONT-0007,3,717000.0,2022-10-20,VCH-001135-03,True
PAY-001136-01,MPLADS-001136,CONT-0073,1,890300.0,2022-06-26,VCH-001136-01,True
PAY-001136-02,MPLADS-001136,CONT-0073,2,890300.0,2022-08-13,VCH-001136-02,True
PAY-001136-03,MPLADS-001136,CONT-0073,3,890400.0,2022-10-01,VCH-001136-03,True
PAY-001137-01,MPLADS-001137,CONT-0129,1,644000.0,2023-01-03,VCH-001137-01,True
PAY-001137-02,MPLADS-001137,CONT-0129,2,644000.0,2023-02-17,VCH-001137-02,True
PAY-001137-03,MPLADS-001137,CONT-0129,3,644000.0,2023-04-03,VCH-001137-03,True
PAY-001138-01,MPLADS-001138,CONT-0105,1,583700.0,2022-10-02,VCH-001138-01,True
PAY-001138-02,MPLADS-001138,CONT-0105,2,583700.0,2022-11-23,VCH-001138-02,True
PAY-001138-03,MPLADS-001138,CONT-0105,3,583600.0,2023-01-14,VCH-001138-03,True
PAY-001139-01,MPLADS-001139,CONT-0096,1,307000.0,2023-02-19,VCH-001139-01,True
PAY-001139-02,MPLADS-001139,CONT-0096,2,307000.0,2023-04-14,VCH-001139-02,True
PAY-001140-01,MPLADS-001140,CONT-0172,1,1056700.0,2022-08-16,VCH-001140-01,True
PAY-001140-02,MPLADS-001140,CONT-0172,2,1056700.0,2022-10-16,VCH-001140-02,True
PAY-001140-03,MPLADS-001140,CONT-0172,3,1056600.0,2022-12-16,VCH-001140-03,True
PAY-001141-01,MPLADS-001141,CONT-0196,1,646300.0,2022-08-21,VCH-001141-01,True
PAY-001141-02,MPLADS-001141,CONT-0196,2,646300.0,2022-10-13,VCH-001141-02,True
PAY-001141-03,MPLADS-001141,CONT-0196,3,646400.0,2022-12-06,VCH-001141-03,True
PAY-001142-01,MPLADS-001142,CONT-0115,1,1140000.0,2023-01-10,VCH-001142-01,True
PAY-001142-02,MPLADS-001142,CONT-0115,2,1140000.0,2023-03-23,VCH-001142-02,True
PAY-001142-03,MPLADS-001142,CONT-0115,3,1140000.0,2023-06-03,VCH-001142-03,True
PAY-001143-01,MPLADS-001143,CONT-0198,1,352700.0,2022-11-20,VCH-001143-01,True
PAY-001143-02,MPLADS-001143,CONT-0198,2,352700.0,2022-12-20,VCH-001143-02,True
PAY-001143-03,MPLADS-001143,CONT-0198,3,352600.0,2023-01-19,VCH-001143-03,True
PAY-001144-01,MPLADS-001144,CONT-0104,1,3063700.0,2022-10-02,VCH-001144-01,True
PAY-001144-02,MPLADS-001144,CONT-0104,2,3063700.0,2023-02-10,VCH-001144-02,True
PAY-001144-03,MPLADS-001144,CONT-0104,3,3063600.0,2023-06-21,VCH-001144-03,True
PAY-001145-01,MPLADS-001145,CONT-0038,1,481000.0,2022-12-31,VCH-001145-01,True
PAY-001145-02,MPLADS-001145,CONT-0038,2,481000.0,2023-02-20,VCH-001145-02,True
PAY-001146-01,MPLADS-001146,CONT-0272,1,1025700.0,2022-04-20,VCH-001146-01,True
PAY-001146-02,MPLADS-001146,CONT-0272,2,1025700.0,2022-06-15,VCH-001146-02,True
PAY-001146-03,MPLADS-001146,CONT-0272,3,1025600.0,2022-08-10,VCH-001146-03,True
PAY-001147-01,MPLADS-001147,CONT-0139,1,2672300.0,2024-03-14,VCH-001147-01,True
PAY-001147-02,MPLADS-001147,CONT-0139,2,2672300.0,2024-07-26,VCH-001147-02,True
PAY-001147-03,MPLADS-001147,CONT-0139,3,2672400.0,2024-12-07,VCH-001147-03,True
PAY-001148-01,MPLADS-001148,CONT-0210,1,526000.0,2023-08-28,VCH-001148-01,True
PAY-001148-02,MPLADS-001148,CONT-0210,2,526000.0,2023-10-13,VCH-001148-02,True
PAY-001148-03,MPLADS-001148,CONT-0210,3,526000.0,2023-11-28,VCH-001148-03,True
PAY-001149-01,MPLADS-001149,CONT-0288,1,5090700.0,2022-12-04,VCH-001149-01,False
PAY-001149-02,MPLADS-001149,CONT-0288,2,5090700.0,2023-04-27,VCH-001149-02,False
PAY-001149-03,MPLADS-001149,CONT-0288,3,5090600.0,2023-09-18,VCH-001149-03,False
PAY-001150-01,MPLADS-001150,CONT-0207,1,345000.0,2022-09-18,VCH-001150-01,True
PAY-001150-02,MPLADS-001150,CONT-0207,2,345000.0,2022-10-19,VCH-001150-02,True
PAY-001150-03,MPLADS-001150,CONT-0207,3,345000.0,2022-11-19,VCH-001150-03,True
PAY-001151-01,MPLADS-001151,CONT-0270,1,954300.0,2022-12-01,VCH-001151-01,True
PAY-001151-02,MPLADS-001151,CONT-0270,2,954300.0,2023-02-16,VCH-001151-02,True
PAY-001151-03,MPLADS-001151,CONT-0270,3,954400.0,2023-05-04,VCH-001151-03,True
PAY-001152-01,MPLADS-001152,CONT-0296,1,1059300.0,2023-02-21,VCH-001152-01,True
PAY-001152-02,MPLADS-001152,CONT-0296,2,1059300.0,2023-05-11,VCH-001152-02,True
PAY-001152-03,MPLADS-001152,CONT-0296,3,1059400.0,2023-07-29,VCH-001152-03,True
PAY-001153-01,MPLADS-001153,CONT-0153,1,707700.0,2022-07-23,VCH-001153-01,True
PAY-001153-02,MPLADS-001153,CONT-0153,2,707700.0,2022-10-01,VCH-001153-02,True
PAY-001153-03,MPLADS-001153,CONT-0153,3,707600.0,2022-12-10,VCH-001153-03,True
PAY-001154-01,MPLADS-001154,CONT-0036,1,273000.0,2022-05-30,VCH-001154-01,True
PAY-001154-02,MPLADS-001154,CONT-0036,2,273000.0,2022-06-23,VCH-001154-02,True
PAY-001155-01,MPLADS-001155,CONT-0188,1,341000.0,2023-09-12,VCH-001155-01,True
PAY-001155-02,MPLADS-001155,CONT-0188,2,341000.0,2023-10-16,VCH-001155-02,True
PAY-001156-01,MPLADS-001156,CONT-0218,1,550300.0,2022-09-28,VCH-001156-01,True
PAY-001156-02,MPLADS-001156,CONT-0218,2,550300.0,2022-11-16,VCH-001156-02,True
PAY-001156-03,MPLADS-001156,CONT-0218,3,550400.0,2023-01-04,VCH-001156-03,True
PAY-001157-01,MPLADS-001157,CONT-0270,1,3549300.0,2023-08-06,VCH-001157-01,True
PAY-001157-02,MPLADS-001157,CONT-0270,2,3549300.0,2023-12-28,VCH-001157-02,True
PAY-001157-03,MPLADS-001157,CONT-0270,3,3549400.0,2024-05-20,VCH-001157-03,True
PAY-001158-01,MPLADS-001158,CONT-0057,1,875300.0,2023-11-08,VCH-001158-01,True
PAY-001158-02,MPLADS-001158,CONT-0057,2,875300.0,2024-01-18,VCH-001158-02,True
PAY-001158-03,MPLADS-001158,CONT-0057,3,875400.0,2024-03-30,VCH-001158-03,True
PAY-001159-01,MPLADS-001159,CONT-0017,1,1106000.0,2022-12-05,VCH-001159-01,True
PAY-001159-02,MPLADS-001159,CONT-0017,2,1106000.0,2023-02-16,VCH-001159-02,True
PAY-001159-03,MPLADS-001159,CONT-0017,3,1106000.0,2023-04-30,VCH-001159-03,True
PAY-001160-01,MPLADS-001160,CONT-0122,1,1035000.0,2023-04-15,VCH-001160-01,True
PAY-001160-02,MPLADS-001160,CONT-0122,2,1035000.0,2023-06-20,VCH-001160-02,True
PAY-001160-03,MPLADS-001160,CONT-0122,3,1035000.0,2023-08-26,VCH-001160-03,True
PAY-001161-01,MPLADS-001161,CONT-0183,1,555700.0,2023-06-26,VCH-001161-01,True
PAY-001161-02,MPLADS-001161,CONT-0183,2,555700.0,2023-08-29,VCH-001161-02,True
PAY-001161-03,MPLADS-001161,CONT-0183,3,555600.0,2023-11-01,VCH-001161-03,True
PAY-001162-01,MPLADS-001162,CONT-0186,1,217500.0,2023-02-18,VCH-001162-01,True
PAY-001162-02,MPLADS-001162,CONT-0186,2,217500.0,2023-03-30,VCH-001162-02,True
PAY-001163-01,MPLADS-001163,CONT-0126,1,183500.0,2023-04-25,VCH-001163-01,True
PAY-001163-02,MPLADS-001163,CONT-0126,2,183500.0,2023-06-03,VCH-001163-02,True
PAY-001164-01,MPLADS-001164,CONT-0077,1,428500.0,2024-01-21,VCH-001164-01,True
PAY-001164-02,MPLADS-001164,CONT-0077,2,428500.0,2024-02-29,VCH-001164-02,True
PAY-001165-01,MPLADS-001165,CONT-0268,1,758700.0,2023-11-06,VCH-001165-01,True
PAY-001165-02,MPLADS-001165,CONT-0268,2,758700.0,2024-01-15,VCH-001165-02,True
PAY-001165-03,MPLADS-001165,CONT-0268,3,758600.0,2024-03-25,VCH-001165-03,True
PAY-001166-01,MPLADS-001166,CONT-0039,1,757300.0,2022-12-20,VCH-001166-01,True
PAY-001166-02,MPLADS-001166,CONT-0039,2,757300.0,2023-02-28,VCH-001166-02,True
PAY-001166-03,MPLADS-001166,CONT-0039,3,757400.0,2023-05-09,VCH-001166-03,True
PAY-001167-01,MPLADS-001167,CONT-0206,1,3427300.0,2024-03-28,VCH-001167-01,True
PAY-001167-02,MPLADS-001167,CONT-0206,2,3427300.0,2024-08-07,VCH-001167-02,True
PAY-001167-03,MPLADS-001167,CONT-0206,3,3427400.0,2024-12-18,VCH-001167-03,True
PAY-001168-01,MPLADS-001168,CONT-0023,1,955300.0,2023-05-28,VCH-001168-01,True
PAY-001168-02,MPLADS-001168,CONT-0023,2,955300.0,2023-08-02,VCH-001168-02,True
PAY-001168-03,MPLADS-001168,CONT-0023,3,955400.0,2023-10-08,VCH-001168-03,True
PAY-001169-01,MPLADS-001169,CONT-0207,1,866000.0,2023-05-31,VCH-001169-01,True
PAY-001169-02,MPLADS-001169,CONT-0207,2,866000.0,2023-07-31,VCH-001169-02,True
PAY-001169-03,MPLADS-001169,CONT-0207,3,866000.0,2023-09-30,VCH-001169-03,True
PAY-001170-01,MPLADS-001170,CONT-0187,1,1146000.0,2024-03-30,VCH-001170-01,True
PAY-001170-02,MPLADS-001170,CONT-0187,2,1146000.0,2024-06-19,VCH-001170-02,True
PAY-001170-03,MPLADS-001170,CONT-0187,3,1146000.0,2024-09-08,VCH-001170-03,True
PAY-001171-01,MPLADS-001171,CONT-0299,1,608000.0,2024-03-07,VCH-001171-01,True
PAY-001171-02,MPLADS-001171,CONT-0299,2,608000.0,2024-05-05,VCH-001171-02,True
PAY-001171-03,MPLADS-001171,CONT-0299,3,608000.0,2024-07-03,VCH-001171-03,True
PAY-001172-01,MPLADS-001172,CONT-0253,1,634300.0,2023-09-23,VCH-001172-01,True
PAY-001172-02,MPLADS-001172,CONT-0253,2,634300.0,2023-10-12,VCH-001172-02,True
PAY-001172-03,MPLADS-001172,CONT-0253,3,634400.0,2023-10-31,VCH-001172-03,True
PAY-001173-01,MPLADS-001173,CONT-0056,1,3401000.0,2023-07-01,VCH-001173-01,True
PAY-001173-02,MPLADS-001173,CONT-0056,2,3401000.0,2023-11-21,VCH-001173-02,True
PAY-001173-03,MPLADS-001173,CONT-0056,3,3401000.0,2024-04-13,VCH-001173-03,True
PAY-001174-01,MPLADS-001174,CONT-0236,1,330500.0,2022-04-06,VCH-001174-01,True
PAY-001174-02,MPLADS-001174,CONT-0236,2,330500.0,2022-05-18,VCH-001174-02,True
PAY-001175-01,MPLADS-001175,CONT-0086,1,224000.0,2023-03-26,VCH-001175-01,True
PAY-001175-02,MPLADS-001175,CONT-0086,2,224000.0,2023-05-11,VCH-001175-02,True
PAY-001176-01,MPLADS-001176,CONT-0107,1,328000.0,2023-02-04,VCH-001176-01,True
PAY-001176-02,MPLADS-001176,CONT-0107,2,328000.0,2023-03-03,VCH-001176-02,True
PAY-001177-01,MPLADS-001177,CONT-0072,1,613300.0,2024-03-06,VCH-001177-01,True
PAY-001177-02,MPLADS-001177,CONT-0072,2,613300.0,2024-05-03,VCH-001177-02,True
PAY-001177-03,MPLADS-001177,CONT-0072,3,613400.0,2024-06-30,VCH-001177-03,True
PAY-001178-01,MPLADS-001178,CONT-0320,1,185000.0,2023-06-23,VCH-001178-01,True
PAY-001178-02,MPLADS-001178,CONT-0320,2,185000.0,2023-07-21,VCH-001178-02,True
PAY-001179-01,MPLADS-001179,CONT-0135,1,212000.0,2022-10-03,VCH-001179-01,True
PAY-001179-02,MPLADS-001179,CONT-0135,2,212000.0,2022-11-11,VCH-001179-02,True
PAY-001180-01,MPLADS-001180,CONT-0303,1,309000.0,2023-04-03,VCH-001180-01,True
PAY-001180-02,MPLADS-001180,CONT-0303,2,309000.0,2023-05-15,VCH-001180-02,True
PAY-001181-01,MPLADS-001181,CONT-0149,1,3120000.0,2022-11-12,VCH-001181-01,True
PAY-001181-02,MPLADS-001181,CONT-0149,2,3120000.0,2023-04-04,VCH-001181-02,True
PAY-001181-03,MPLADS-001181,CONT-0149,3,3120000.0,2023-08-26,VCH-001181-03,True
PAY-001182-01,MPLADS-001182,CONT-0217,1,2691300.0,2023-09-04,VCH-001182-01,True
PAY-001182-02,MPLADS-001182,CONT-0217,2,2691300.0,2024-01-20,VCH-001182-02,True
PAY-001182-03,MPLADS-001182,CONT-0217,3,2691400.0,2024-06-07,VCH-001182-03,True
PAY-001183-01,MPLADS-001183,CONT-0149,1,463700.0,2023-12-31,VCH-001183-01,True
PAY-001183-02,MPLADS-001183,CONT-0149,2,463700.0,2024-02-11,VCH-001183-02,True
PAY-001183-03,MPLADS-001183,CONT-0149,3,463600.0,2024-03-24,VCH-001183-03,True
PAY-001184-01,MPLADS-001184,CONT-0027,1,745700.0,2022-08-25,VCH-001184-01,True
PAY-001184-02,MPLADS-001184,CONT-0027,2,745700.0,2022-10-06,VCH-001184-02,True
PAY-001184-03,MPLADS-001184,CONT-0027,3,745600.0,2022-11-17,VCH-001184-03,True
PAY-001185-01,MPLADS-001185,CONT-0183,1,594700.0,2023-10-19,VCH-001185-01,True
PAY-001185-02,MPLADS-001185,CONT-0183,2,594700.0,2023-12-09,VCH-001185-02,True
PAY-001185-03,MPLADS-001185,CONT-0183,3,594600.0,2024-01-30,VCH-001185-03,True
PAY-001186-01,MPLADS-001186,CONT-0048,1,677300.0,2023-08-11,VCH-001186-01,True
PAY-001186-02,MPLADS-001186,CONT-0048,2,677300.0,2023-09-26,VCH-001186-02,True
PAY-001186-03,MPLADS-001186,CONT-0048,3,677400.0,2023-11-12,VCH-001186-03,True
PAY-001187-01,MPLADS-001187,CONT-0238,1,915300.0,2023-02-16,VCH-001187-01,True
PAY-001187-02,MPLADS-001187,CONT-0238,2,915300.0,2023-04-12,VCH-001187-02,True
PAY-001187-03,MPLADS-001187,CONT-0238,3,915400.0,2023-06-07,VCH-001187-03,True
PAY-001188-01,MPLADS-001188,CONT-0003,1,809700.0,2023-09-21,VCH-001188-01,False
PAY-001188-02,MPLADS-001188,CONT-0003,2,809700.0,2023-11-16,VCH-001188-02,False
PAY-001188-03,MPLADS-001188,CONT-0003,3,809600.0,2024-01-12,VCH-001188-03,False
PAY-001189-01,MPLADS-001189,CONT-0114,1,580700.0,2023-01-08,VCH-001189-01,True
PAY-001189-02,MPLADS-001189,CONT-0114,2,580700.0,2023-02-19,VCH-001189-02,True
PAY-001189-03,MPLADS-001189,CONT-0114,3,580600.0,2023-04-03,VCH-001189-03,True
PAY-001190-01,MPLADS-001190,CONT-0311,1,901300.0,2022-09-17,VCH-001190-01,True
PAY-001190-02,MPLADS-001190,CONT-0311,2,901300.0,2022-11-26,VCH-001190-02,True
PAY-001190-03,MPLADS-001190,CONT-0311,3,901400.0,2023-02-05,VCH-001190-03,True
PAY-001191-01,MPLADS-001191,CONT-0242,1,573300.0,2023-12-19,VCH-001191-01,True
PAY-001191-02,MPLADS-001191,CONT-0242,2,573300.0,2024-02-24,VCH-001191-02,True
PAY-001191-03,MPLADS-001191,CONT-0242,3,573400.0,2024-05-01,VCH-001191-03,True
PAY-001192-01,MPLADS-001192,CONT-0060,1,616000.0,2022-09-13,VCH-001192-01,True
PAY-001192-02,MPLADS-001192,CONT-0060,2,616000.0,2022-11-15,VCH-001192-02,True
PAY-001192-03,MPLADS-001192,CONT-0060,3,616000.0,2023-01-17,VCH-001192-03,True
PAY-001193-01,MPLADS-001193,CONT-0002,1,542700.0,2022-04-12,VCH-001193-01,True
PAY-001193-02,MPLADS-001193,CONT-0002,2,542700.0,2022-06-05,VCH-001193-02,True
PAY-001193-03,MPLADS-001193,CONT-0002,3,542600.0,2022-07-29,VCH-001193-03,True
PAY-001194-01,MPLADS-001194,CONT-0114,1,4403000.0,2023-04-20,VCH-001194-01,True
PAY-001194-02,MPLADS-001194,CONT-0114,2,4403000.0,2023-09-09,VCH-001194-02,True
PAY-001194-03,MPLADS-001194,CONT-0114,3,4403000.0,2024-01-30,VCH-001194-03,True
PAY-001195-01,MPLADS-001195,CONT-0215,1,867000.0,2022-06-30,VCH-001195-01,True
PAY-001195-02,MPLADS-001195,CONT-0215,2,867000.0,2022-09-09,VCH-001195-02,True
PAY-001195-03,MPLADS-001195,CONT-0215,3,867000.0,2022-11-19,VCH-001195-03,True
PAY-001196-01,MPLADS-001196,CONT-0113,1,305000.0,2022-08-18,VCH-001196-01,True
PAY-001196-02,MPLADS-001196,CONT-0113,2,305000.0,2022-09-15,VCH-001196-02,True
PAY-001197-01,MPLADS-001197,CONT-0182,1,330500.0,2023-12-29,VCH-001197-01,True
PAY-001197-02,MPLADS-001197,CONT-0182,2,330500.0,2024-02-06,VCH-001197-02,True
PAY-001198-01,MPLADS-001198,CONT-0292,1,621000.0,2022-07-30,VCH-001198-01,True
PAY-001198-02,MPLADS-001198,CONT-0292,2,621000.0,2022-09-04,VCH-001198-02,True
PAY-001198-03,MPLADS-001198,CONT-0292,3,621000.0,2022-10-10,VCH-001198-03,True
PAY-001199-01,MPLADS-001199,CONT-0092,1,813700.0,2023-07-05,VCH-001199-01,True
PAY-001199-02,MPLADS-001199,CONT-0092,2,813700.0,2023-09-02,VCH-001199-02,True
PAY-001199-03,MPLADS-001199,CONT-0092,3,813600.0,2023-10-31,VCH-001199-03,True
PAY-001200-01,MPLADS-001200,CONT-0115,1,272500.0,2023-03-25,VCH-001200-01,True
PAY-001200-02,MPLADS-001200,CONT-0115,2,272500.0,2023-05-08,VCH-001200-02,True
PAY-001201-01,MPLADS-001201,CONT-0142,1,234000.0,2023-01-07,VCH-001201-01,True
