contract_id,project_id,contractor_id,work_order_amount,award_date,performance_guarantee_submitted
CNTR-001128,MPLADS-001128,CONT-0318,2084000.0,2023-06-05,True
CNTR-001129,MPLADS-001129,CONT-0169,2020000.0,2022-11-25,True
CNTR-001130,MPLADS-001130,CONT-0245,1846000.0,2022-08-12,True
CNTR-001131,MPLADS-001131,CONT-0202,1521000.0,2022-11-16,True
CNTR-001132,MPLADS-001132,CONT-0008,515000.0,2023-09-07,True
CNTR-001133,MPLADS-001133,CONT-0041,1821000.0,2022-05-07,True
CNTR-001134,MPLADS-001134,CONT-0207,1608000.0,2022-03-12,True
CNTR-001135,MPLADS-001135,CONT-0007,2284000.0,2022-05-17,True
CNTR-001136,MPLADS-001136,CONT-0073,2637000.0,2022-05-23,True
CNTR-001137,MPLADS-001137,CONT-0129,1984000.0,2022-12-03,True
CNTR-001138,MPLADS-001138,CONT-0105,1805000.0,2022-08-25,True
CNTR-001139,MPLADS-001139,CONT-0096,585000.0,2023-01-11,True
CNTR-001140,MPLADS-001140,CONT-0172,3229000.0,2022-07-01,True
CNTR-001141,MPLADS-001141,CONT-0196,2026000.0,2022-07-13,True
CNTR-001142,MPLADS-001142,CONT-0115,3652000.0,2022-11-14,True
CNTR-001143,MPLADS-001143,CONT-0198,1086000.0,2022-11-05,True
CNTR-001144,MPLADS-001144,CONT-0104,9047000.0,2022-06-07,True
CNTR-001145,MPLADS-001145,CONT-0038,1090000.0,2022-11-25,True
CNTR-001146,MPLADS-001146,CONT-0272,3317000.0,2022-03-09,True
CNTR-001147,MPLADS-001147,CONT-0139,9091000.0,2023-11-16,True
CNTR-001148,MPLADS-001148,CONT-0210,1510000.0,2023-07-28,True
CNTR-001149,MPLADS-001149,CONT-0288,15159000.0,2022-07-27,True
CNTR-001150,MPLADS-001150,CONT-0207,1019000.0,2022-09-02,True
CNTR-001151,MPLADS-001151,CONT-0270,3144000.0,2022-09-29,True
CNTR-001152,MPLADS-001152,CONT-0296,3329000.0,2022-12-19,True
CNTR-001153,MPLADS-001153,CONT-0153,2172000.0,2022-05-28,True
CNTR-001154,MPLADS-001154,CONT-0036,346000.0,2022-05-20,True
CNTR-001155,MPLADS-001155,CONT-0188,664000.0,2023-08-23,True
CNTR-001156,MPLADS-001156,CONT-0218,1742000.0,2022-08-25,True
CNTR-001157,MPLADS-001157,CONT-0270,11285000.0,2023-03-29,True
CNTR-001158,MPLADS-001158,CONT-0057,3150000.0,2023-09-12,True
CNTR-001159,MPLADS-001159,CONT-0017,3224000.0,2022-10-07,True
CNTR-001160,MPLADS-001160,CONT-0122,2915000.0,2023-02-22,True
CNTR-001161,MPLADS-001161,CONT-0183,1842000.0,2023-05-08,True
CNTR-001162,MPLADS-001162,CONT-0186,518000.0,2023-01-23,True
CNTR-001163,MPLADS-001163,CONT-0126,409000.0,2023-04-01,True
CNTR-001164,MPLADS-001164,CONT-0077,965000.0,2023-12-27,True
CNTR-001165,MPLADS-001165,CONT-0268,2423000.0,2023-09-11,True
CNTR-001166,MPLADS-001166,CONT-0039,2384000.0,2022-10-25,True
CNTR-001167,MPLADS-001167,CONT-0206,10193000.0,2023-12-01,True
CNTR-001168,MPLADS-001168,CONT-0023,3141000.0,2023-04-06,True
CNTR-001169,MPLADS-001169,CONT-0207,2763000.0,2023-04-14,True
CNTR-001170,MPLADS-001170,CONT-0187,3394000.0,2024-01-23,True
CNTR-001171,MPLADS-001171,CONT-0299,1856000.0,2024-01-22,True
CNTR-001172,MPLADS-001172,CONT-0253,1917000.0,2023-09-18,True
CNTR-001173,MPLADS-001173,CONT-0056,11267000.0,2023-02-22,True
CNTR-001174,MPLADS-001174,CONT-0236,709000.0,2022-03-09,True
CNTR-001175,MPLADS-001175,CONT-0086,463000.0,2023-02-22,True
CNTR-001176,MPLADS-001176,CONT-0107,641000.0,2023-01-23,True
CNTR-001177,MPLADS-001177,CONT-0072,1925000.0,2024-01-22,True
CNTR-001178,MPLADS-001178,CONT-0320,372000.0,2023-06-10,True
CNTR-001179,MPLADS-001179,CONT-0135,467000.0,2022-09-09,True
CNTR-001180,MPLADS-001180,CONT-0303,642000.0,2023-03-07,True
CNTR-001181,MPLADS-001181,CONT-0149,9609000.0,2022-07-06,True
CNTR-001182,MPLADS-001182,CONT-0217,9369000.0,2023-05-03,True
CNTR-001183,MPLADS-001183,CONT-0149,1907000.0,2023-12-04,True
CNTR-001184,MPLADS-001184,CONT-0027,2547000.0,2022-07-29,True
CNTR-001185,MPLADS-001185,CONT-0183,1960000.0,2023-09-12,True
CNTR-001186,MPLADS-001186,CONT-0048,1321000.0,2023-07-10,True
CNTR-001187,MPLADS-001187,CONT-0238,2710000.0,2023-01-06,True
CNTR-001188,MPLADS-001188,CONT-0003,2414000.0,2023-08-10,True
CNTR-001189,MPLADS-001189,CONT-0114,1712000.0,2022-12-11,True
CNTR-001190,MPLADS-001190,CONT-0311,2829000.0,2022-07-23,True
CNTR-001191,MPLADS-001191,CONT-0242,2854000.0,2023-10-28,True
CNTR-001192,MPLADS-001192,CONT-0060,1969000.0,2022-07-26,True
CNTR-001193,MPLADS-001193,CONT-0002,1113000.0,2022-03-04,True
CNTR-001194,MPLADS-001194,CONT-0114,13744000.0,2022-12-13,True
CNTR-001195,MPLADS-001195,CONT-0215,1813000.0,2022-05-05,True
CNTR-001196,MPLADS-001196,CONT-0113,651000.0,2022-08-04,True
CNTR-001197,MPLADS-001197,CONT-0182,632000.0,2023-12-05,True
CNTR-001198,MPLADS-001198,CONT-0292,1968000.0,2022-07-08,True
CNTR-001199,MPLADS-001199,CONT-0092,2455000.0,2023-05-21,True
CNTR-001200,MPLADS-001200,CONT-0115,584000.0,2023-02-23,True
CNTR-001201,MPLADS-001201,CONT-0142,487000.0,2022-12-15,True
CNTR-001202,MPLADS-001202,CONT-0179,2865000.0,2023-08-20,True
CNTR-001203,MPLADS-001203,CONT-0202,2857000.0,2022-02-12,True
CNTR-001204,MPLADS-001204,CONT-0073,9548000.0,2022-04-16,True
CNTR-001205,MPLADS-001205,CONT-0144,424000.0,2023-02-21,True
CNTR-001206,MPLADS-001206,CONT-0195,560000.0,2023-01-03,True
CNTR-001207,MPLADS-001207,CONT-0221,12523000.0,2023-03-05,True
CNTR-001208,MPLADS-001208,CONT-0244,3009000.0,2023-10-04,True
CNTR-001209,MPLADS-001209,CONT-0059,427000.0,2023-01-12,True
CNTR-001210,MPLADS-001210,CONT-0058,537000.0,2023-03-18,True
CNTR-001211,MPLADS-001211,CONT-0014,2128000.0,2023-07-15,True
CNTR-001212,MPLADS-001212,CONT-0080,15885000.0,2022-03-22,True
CNTR-001213,MPLADS-001213,CONT-0217,3811000.0,2022-03-23,True
CNTR-001214,MPLADS-001214,CONT-0229,661000.0,2023-01-17,True
CNTR-001215,MPLADS-001215,CONT-0076,2410000.0,2023-11-28,True
CNTR-001216,MPLADS-001216,CONT-0058,768000.0,2023-01-05,True
CNTR-001217,MPLADS-001217,CONT-0027,626000.0,2022-05-14,True
CNTR-001218,MPLADS-001218,CONT-0079,14447000.0,2022-04-02,True
CNTR-001219,MPLADS-001219,CONT-0043,2443000.0,2023-02-01,True
CNTR-001220,MPLADS-001220,CONT-0040,2113000.0,2023-07-26,True
CNTR-001221,MPLADS-001221,CONT-0104,2360000.0,2022-08-30,True
CNTR-001222,MPLADS-001222,CONT-0001,1169000.0,2022-03-29,True
CNTR-001223,MPLADS-001223,CONT-0098,6582000.0,2022-04-04,True
CNTR-001224,MPLADS-001224,CONT-0040,2664000.0,2023-07-05,True
CNTR-001225,MPLADS-001225,CONT-0308,2460000.0,2022-05-20,True
CNTR-001226,MPLADS-001226,CONT-0299,2327000.0,2022-07-20,True
CNTR-001227,MPLADS-001227,CONT-0057,14305000.0,2023-11-11,True
CNTR-001228,MPLADS-001228,CONT-0131,8101000.0,2023-01-17,True
CNTR-001229,MPLADS-001229,CONT-0139,1531000.0,2023-05-24,True
CNTR-001230,MPLADS-001230,CONT-0094,9057000.0,2023-09-18,True
CNTR-001231,MPLADS-001231,CONT-0217,1729000.0,2023-12-17,True
CNTR-001232,MPLADS-001232,CONT-0153,2318000.0,2024-01-12,True
CNTR-001233,MPLADS-001233,CONT-0198,2159000.0,2023-10-18,True
CNTR-001234,MPLADS-001234,CONT-0138,11923000.0,2023-04-15,True
CNTR-001235,MPLADS-001235,CONT-0308,568000.0,2023-07-05,True
CNTR-001236,MPLADS-001236,CONT-0066,1318000.0,2022-11-09,True
CNTR-001237,MPLADS-001237,CONT-0187,3814000.0,2022-12-20,True
CNTR-001238,MPLADS-001238,CONT-0010,2156000.0,2023-07-13,True
CNTR-001239,MPLADS-001239,CONT-0163,3337000.0,2023-06-26,True
CNTR-001240,MPLADS-001240,CONT-0116,2577000.0,2022-03-03,True
CNTR-001241,MPLADS-001241,CONT-0061,7965000.0,2023-11-26,True
CNTR-001242,MPLADS-001242,CONT-0102,629000.0,2022-04-21,True
CNTR-001243,MPLADS-001243,CONT-0063,963000.0,2023-09-07,True
CNTR-001244,MPLADS-001244,CONT-0030,1209000.0,2023-04-19,True
CNTR-001245,MPLADS-001245,CONT-0205,2047000.0,2023-07-09,True
CNTR-001246,MPLADS-001246,CONT-0298,2866000.0,2023-01-21,True
CNTR-001247,MPLADS-001247,CONT-0198,387000.0,2022-10-18,True
CNTR-001248,MPLADS-001248,CONT-0225,438000.0,2022-06-11,True
CNTR-001249,MPLADS-001249,CONT-0272,1131000.0,2023-08-26,True
CNTR-001250,MPLADS-001250,CONT-0079,3430000.0,2023-06-16,True
CNTR-001251,MPLADS-001251,CONT-0065,2678000.0,2023-12-10,True
CNTR-001252,MPLADS-001252,CONT-0231,3686000.0,2022-08-15,True
CNTR-001253,MPLADS-001253,CONT-0184,2253000.0,2022-12-03,True
CNTR-001254,MPLADS-001254,CONT-0100,1482000.0,2022-11-26,True
CNTR-001255,MPLADS-001255,CONT-0210,1994000.0,2022-10-14,True
CNTR-001256,MPLADS-001256,CONT-0283,3556000.0,2023-05-03,True
CNTR-001257,MPLADS-001257,CONT-0256,2906000.0,2023-06-27,True
CNTR-001258,MPLADS-001258,CONT-0181,11648000.0,2023-08-18,True
CNTR-001259,MPLADS-001259,CONT-0171,2409000.0,2023-03-22,True
CNTR-001260,MPLADS-001260,CONT-0081,625000.0,2022-05-02,True
CNTR-001261,MPLADS-001261,CONT-0214,1914000.0,2023-02-20,True
CNTR-001262,MPLADS-001262,CONT-0243,538000.0,2023-12-25,True
CNTR-001263,MPLADS-001263,CONT-0199,1913000.0,2023-02-15,True
CNTR-001264,MPLADS-001264,CONT-0091,2072000.0,2023-07-06,True
CNTR-001265,MPLADS-001265,CONT-0252,2297000.0,2024-01-26,True
CNTR-001266,MPLADS-001266,CONT-0293,3670000.0,2024-01-03,True
CNTR-001267,MPLADS-001267,CONT-0179,13894000.0,2023-11-16,True
CNTR-001268,MPLADS-001268,CONT-0285,573000.0,2022-07-13,True
CNTR-001269,MPLADS-001269,CONT-0154,2610000.0,2022-11-22,True
CNTR-001270,MPLADS-001270,CONT-0303,2022000.0,2023-05-01,True
CNTR-001271,MPLADS-001271,CONT-0295,2268000.0,2022-09-15,True
CNTR-001272,MPLADS-001272,CONT-0022,2747000.0,2022-10-27,True
CNTR-001273,MPLADS-001273,CONT-0140,11101000.0,2023-06-28,True
CNTR-001274,MPLADS-001274,CONT-0267,2124000.0,2023-01-04,True
CNTR-001275,MPLADS-001275,CONT-0043,677000.0,2024-01-11,True
CNTR-001276,MPLADS-001276,CONT-0025,2771000.0,2023-08-15,True
CNTR-001277,MPLADS-001277,CONT-0242,3389000.0,2023-01-02,True
CNTR-001278,MPLADS-001278,CONT-0306,1802000.0,2023-11-25,True
CNTR-001279,MPLADS-001279,CONT-0251,3003000.0,2022-04-02,True
CNTR-001280,MPLADS-001280,CONT-0031,41000000.0,2023-07-17,True
CNTR-001281,MPLADS-001281,CONT-0277,343000.0,2023-12-29,True
CNTR-001282,MPLADS-001282,CONT-0052,807000.0,2022-03-12,True
CNTR-001283,MPLADS-001283,CONT-0239,435000.0,2022-09-02,True
CNTR-001284,MPLADS-001284,CONT-0243,1864000.0,2023-02-05,True
CNTR-001285,MPLADS-001285,CONT-0122,590000.0,2022-10-05,True
CNTR-001286,MPLADS-001286,CONT-0312,2337000.0,2023-02-17,True
CNTR-001287,MPLADS-001287,CONT-0004,628000.0,2023-05-14,True
CNTR-001288,MPLADS-001288,CONT-0087,1765000.0,2023-01-27,True
CNTR-001289,MPLADS-001289,CONT-0113,1240000.0,2022-07-12,True
CNTR-001290,MPLADS-001290,CONT-0171,531000.0,2022-07-18,True
CNTR-001291,MPLADS-001291,CONT-0138,2310000.0,2023-09-10,True
CNTR-001292,MPLADS-001292,CONT-0024,3091000.0,2023-07-22,True
CNTR-001293,MPLADS-001293,CONT-0028,13448000.0,2022-08-29,True
CNTR-001294,MPLADS-001294,CONT-0289,460000.0,2022-12-28,True
CNTR-001295,MPLADS-001295,CONT-0245,16062000.0,2023-06-16,True
CNTR-001296,MPLADS-001296,CONT-0241,1866000.0,2022-02-24,True
CNTR-001297,MPLADS-001297,CONT-0154,1596000.0,2023-10-20,True
CNTR-001298,MPLADS-001298,CONT-0225,341000.0,2022-07-19,True
CNTR-001299,MPLADS-001299,CONT-0126,842000.0,2022-12-02,True
CNTR-001300,MPLADS-001300,CONT-0266,849000.0,2023-03-17,True
CNTR-001301,MPLADS-001301,CONT-0107,1871000.0,2023-06-05,True
CNTR-001302,MPLADS-001302,CONT-0035,3900000.0,2023-12-19,True
CNTR-001303,MPLADS-001303,CONT-0197,3396000.0,2023-02-12,True
CNTR-001304,MPLADS-001304,CONT-0253,8583000.0,2023-12-19,True
CNTR-001305,MPLADS-001305,CONT-0031,2349000.0,2022-02-28,True
CNTR-001306,MPLADS-001306,CONT-0150,1932000.0,2023-06-25,True
CNTR-001307,MPLADS-001307,CONT-0147,2648000.0,2022-06-15,True
CNTR-001308,MPLADS-001308,CONT-0132,1643000.0,2023-02-15,True
CNTR-001309,MPLADS-001309,CONT-0112,596000.0,2022-03-18,True
CNTR-001310,MPLADS-001310,CONT-0223,2452000.0,2023-11-23,True
CNTR-001311,MPLADS-001311,CONT-0283,2356000.0,2023-10-26,True
CNTR-001312,MPLADS-001312,CONT-0245,1066000.0,2023-06-27,True
CNTR-001313,MPLADS-001313,CONT-0085,2750000.0,2023-04-24,True
CNTR-001314,MPLADS-001314,CONT-0193,1363000.0,2023-02-18,True
CNTR-001315,MPLADS-001315,CONT-0102,10783000.0,2023-11-04,True
CNTR-001316,MPLADS-001316,CONT-0027,1396000.0,2022-06-23,True
CNTR-001317,MPLADS-001317,CONT-0288,461000.0,2023-04-23,True
CNTR-001318,MPLADS-001318,CONT-0254,698000.0,2022-11-25,True
CNTR-001319,MPLADS-001319,CONT-0138,2176000.0,2023-03-22,True
CNTR-001320,MPLADS-001320,CONT-0246,965000.0,2023-12-09,True
CNTR-001321,MPLADS-001321,CONT-0106,404000.0,2022-03-27,True
CNTR-001322,MPLADS-001322,CONT-0163,3857000.0,2023-12-30,True
CNTR-001323,MPLADS-001323,CONT-0142,11759000.0,2023-08-13,True
CNTR-001324,MPLADS-001324,CONT-0232,357000.0,2022-11-02,True
CNTR-001325,MPLADS-001325,CONT-0008,574000.0,2023-01-09,True
CNTR-001326,MPLADS-001326,CONT-0053,2045000.0,2023-04-01,True
CNTR-001327,MPLADS-001327,CONT-0081,16336000.0,2024-01-08,True
CNTR-001328,MPLADS-001328,CONT-0126,3344000.0,2023-08-09,True
CNTR-001329,MPLADS-001329,CONT-0181,3228000.0,2022-07-24,True
CNTR-001330,MPLADS-001330,CONT-0140,14402000.0,2022-10-26,True
CNTR-001331,MPLADS-001331,CONT-0220,4021000.0,2024-01-03,True
CNTR-001332,MPLADS-001332,CONT-0164,1857000.0,2023-04-04,True
CNTR-001333,MPLADS-001333,CONT-0076,1568000.0,2022-12-19,True
CNTR-001334,MPLADS-001334,CONT-0057,613000.0,2023-12-09,True
CNTR-001335,MPLADS-001335,CONT-0307,1449000.0,2022-04-02,True
CNTR-001336,MPLADS-001336,CONT-0011,530000.0,2022-07-11,True
CNTR-001337,MPLADS-001337,CONT-0171,383000.0,2022-10-17,True
CNTR-001338,MPLADS-001338,CONT-0137,2338000.0,2022-06-16,True
CNTR-001339,MPLADS-001339,CONT-0059,648000.0,2023-10-11,True
CNTR-001340,MPLADS-001340,CONT-0037,2174000.0,2022-07-19,True
CNTR-001341,MPLADS-001341,CONT-0230,1335000.0,2022-03-01,True
CNTR-001342,MPLADS-001342,CONT-0210,1327000.0,2022-05-22,True
CNTR-001343,MPLADS-001343,CONT-0137,1012000.0,2023-05-26,True
CNTR-001344,MPLADS-001344,CONT-0267,1646000.0,2022-03-20,True
CNTR-001345,MPLADS-001345,CONT-0231,2319000.0,2022-10-15,True
CNTR-001346,MPLADS-001346,CONT-0172,3249000.0,2022-05-01,True
CNTR-001347,MPLADS-001347,CONT-0171,9812000.0,2022-07-22,True
CNTR-001348,MPLADS-001348,CONT-0276,2937000.0,2022-04-23,True
CNTR-001349,MPLADS-001349,CONT-0089,1219000.0,2023-02-14,True
CNTR-001350,MPLADS-001350,CONT-0132,1801000.0,2022-12-30,True
CNTR-001351,MPLADS-001351,CONT-0081,1987000.0,2022-08-13,True
CNTR-001352,MPLADS-001352,CONT-0276,3244000.0,2022-08-16,True
CNTR-001353,MPLADS-001353,CONT-0067,9733000.0,2023-06-06,True
CNTR-001354,MPLADS-001354,CONT-0034,10212000.0,2022-09-01,True
CNTR-001355,MPLADS-001355,CONT-0278,357000.0,2022-08-03,True
CNTR-001356,MPLADS-001356,CONT-0061,15214000.0,2022-04-19,True
CNTR-001357,MPLADS-001357,CONT-0056,1683000.0,2023-03-14,True
CNTR-001358,MPLADS-001358,CONT-0265,1672000.0,2022-04-16,True
CNTR-001359,MPLADS-001359,CONT-0130,11071000.0,2023-08-17,True
CNTR-001360,MPLADS-001360,CONT-0080,1639000.0,2023-04-24,True
CNTR-001361,MPLADS-001361,CONT-0196,938000.0,2023-06-24,True
CNTR-001362,MPLADS-001362,CONT-0100,2092000.0,2022-10-27,True
CNTR-001363,MPLADS-001363,CONT-0303,15476000.0,2023-12-03,True
CNTR-001364,MPLADS-001364,CONT-0309,573000.0,2022-12-26,True
CNTR-001365,MPLADS-001365,CONT-0173,349000.0,2023-07-17,True
CNTR-001366,MPLADS-001366,CONT-0044,12447000.0,2023-01-05,True
CNTR-001367,MPLADS-001367,CONT-0025,1071000.0,2023-01-16,True
CNTR-001368,MPLADS-001368,CONT-0300,416000.0,2022-08-31,True
CNTR-001369,MPLADS-001369,CONT-0239,622000.0,2022-10-10,True
CNTR-001370,MPLADS-001370,CONT-0224,613000.0,2023-03-01,True
CNTR-001371,MPLADS-001371,CONT-0111,10739000.0,2023-08-14,True
CNTR-001372,MPLADS-001372,CONT-0255,9607000.0,2022-12-22,True
CNTR-001373,MPLADS-001373,CONT-0310,2402000.0,2023-01-30,True
CNTR-001374,MPLADS-001374,CONT-0063,1846000.0,2022-12-16,True
CNTR-001375,MPLADS-001375,CONT-0048,12194000.0,2023-06-09,True
CNTR-001376,MPLADS-001376,CONT-0157,1820000.0,2022-09-02,True
CNTR-001377,MPLADS-001377,CONT-0167,3434000.0,2023-05-18,True
CNTR-001378,MPLADS-001378,CONT-0172,12973000.0,2023-06-09,True
CNTR-001379,MPLADS-001379,CONT-0022,4090000.0,2023-10-20,True
CNTR-001380,MPLADS-001380,CONT-0155,47532000.0,2023-02-28,True
CNTR-001381,MPLADS-001381,CONT-0166,3696000.0,2022-03-29,True
CNTR-001382,MPLADS-001382,CONT-0224,8857000.0,2023-04-12,True
CNTR-001383,MPLADS-001383,CONT-0160,1547000.0,2023-06-21,True
CNTR-001384,MPLADS-001384,CONT-0136,7966000.0,2023-09-12,True
CNTR-001385,MPLADS-001385,CONT-0040,1613000.0,2023-08-29,True
CNTR-001386,MPLADS-001386,CONT-0065,10218000.0,2023-09-14,True
CNTR-001387,MPLADS-001387,CONT-0181,633000.0,2023-09-27,True
CNTR-001388,MPLADS-001388,CONT-0017,898000.0,2023-02-11,True
CNTR-001389,MPLADS-001389,CONT-0284,13613000.0,2023-07-18,True
CNTR-001390,MPLADS-001390,CONT-0187,622000.0,2023-11-08,True
CNTR-001391,MPLADS-001391,CONT-0221,2881000.0,2023-10-03,True
CNTR-001392,MPLADS-001392,CONT-0116,1182000.0,2022-10-07,True
CNTR-001393,MPLADS-001393,CONT-0166,9949000.0,2022-09-13,True
CNTR-001394,MPLADS-001394,CONT-0234,2340000.0,2023-10-06,True
CNTR-001395,MPLADS-001395,CONT-0179,3207000.0,2023-02-23,True
CNTR-001396,MPLADS-001396,CONT-0017,2223000.0,2022-09-07,True
CNTR-001397,MPLADS-001397,CONT-0126,3133000.0,2023-09-23,True
CNTR-001398,MPLADS-001398,CONT-0178,605000.0,2023-12-28,True
CNTR-001399,MPLADS-001399,CONT-0141,473000.0,2023-03-31,True
CNTR-001400,MPLADS-001400,CONT-0027,15609000.0,2022-11-04,True
CNTR-001401,MPLADS-001401,CONT-0111,2676000.0,2022-07-11,True
CNTR-001402,MPLADS-001402,CONT-0302,2376000.0,2023-08-16,True
CNTR-001403,MPLADS-001403,CONT-0082,1779000.0,2023-05-22,True
CNTR-001404,MPLADS-001404,CONT-0241,8100000.0,2023-08-23,True
CNTR-001405,MPLADS-001405,CONT-0243,3529000.0,2023-02-23,True
CNTR-001406,MPLADS-001406,CONT-0281,817000.0,2022-12-25,True
CNTR-001407,MPLADS-001407,CONT-0122,2690000.0,2022-02-25,True
CNTR-001408,MPLADS-001408,CONT-0231,2248000.0,2022-03-15,True
CNTR-001409,MPLADS-001409,CONT-0186,2382000.0,2023-09-10,True
CNTR-001410,MPLADS-001410,CONT-0308,15582000.0,2023-03-28,True
CNTR-001411,MPLADS-001411,CONT-0165,1702000.0,2023-06-11,True
CNTR-001412,MPLADS-001412,CONT-0146,701000.0,2022-02-14,True
CNTR-001413,MPLADS-001413,CONT-0059,677000.0,2022-10-13,True
CNTR-001414,MPLADS-001414,CONT-0240,14778000.0,2022-12-14,True
CNTR-001415,MPLADS-001415,CONT-0305,644000.0,2023-07-26,True
CNTR-001416,MPLADS-001416,CONT-0065,2731000.0,2022-11-01,True
CNTR-001417,MPLADS-001417,CONT-0302,3132000.0,2023-01-15,True
CNTR-001418,MPLADS-001418,CONT-0138,1937000.0,2022-08-02,True
CNTR-001419,MPLADS-001419,CONT-0160,893000.0,2023-10-03,True
CNTR-001420,MPLADS-001420,CONT-0252,886000.0,2022-04-20,True
CNTR-001421,MPLADS-001421,CONT-0197,2231000.0,2022-07-06,True
CNTR-001422,MPLADS-001422,CONT-0283,1278000.0,2023-05-26,True
CNTR-001423,MPLADS-001423,CONT-0145,13488000.0,2023-10-21,True
CNTR-001424,MPLADS-001424,CONT-0071,10657000.0,2023-03-24,True
CNTR-001425,MPLADS-001425,CONT-0226,12570000.0,2023-11-06,True
CNTR-001426,MPLADS-001426,CONT-0119,769000.0,2022-07-14,True
CNTR-001427,MPLADS-001427,CONT-0027,3882000.0,2023-11-03,True
CNTR-001428,MPLADS-001428,CONT-0134,2013000.0,2022-08-08,True
CNTR-001429,MPLADS-001429,CONT-0151,3288000.0,2022-04-29,True
CNTR-001430,MPLADS-001430,CONT-0262,1320000.0,2022-03-10,True
CNTR-001431,MPLADS-001431,CONT-0109,2226000.0,2023-05-26,True
CNTR-001432,MPLADS-001432,CONT-0244,2638000.0,2024-01-14,True
CNTR-001433,MPLADS-001433,CONT-0025,2710000.0,2022-09-02,True
CNTR-001434,MPLADS-001434,CONT-0190,1772000.0,2024-01-02,True
CNTR-001435,MPLADS-001435,CONT-0151,1298000.0,2022-06-06,True
CNTR-001436,MPLADS-001436,CONT-0236,1080000.0,2024-01-13,True
CNTR-001437,MPLADS-001437,CONT-0040,484000.0,2022-05-11,True
CNTR-001438,MPLADS-001438,CONT-0197,2252000.0,2022-12-13,True
CNTR-001439,MPLADS-001439,CONT-0104,2211000.0,2023-10-03,True
CNTR-001440,MPLADS-001440,CONT-0196,3352000.0,2022-08-27,True
CNTR-001441,MPLADS-001441,CONT-0228,1674000.0,2023-06-21,True
CNTR-001442,MPLADS-001442,CONT-0229,1835000.0,2022-10-03,True
CNTR-001443,MPLADS-001443,CONT-0203,2437000.0,2023-01-20,True
CNTR-001444,MPLADS-001444,CONT-0277,605000.0,2023-10-23,True
CNTR-001445,MPLADS-001445,CONT-0166,2493000.0,2022-08-03,True
CNTR-001446,MPLADS-001446,CONT-0298,2924000.0,2023-03-24,True
CNTR-001447,MPLADS-001447,CONT-0096,2272000.0,2023-11-25,True
CNTR-001448,MPLADS-001448,CONT-0133,620000.0,2022-08-29,True
CNTR-001449,MPLADS-001449,CONT-0272,3760000.0,2022-10-23,True
CNTR-001450,MPLADS-001450,CONT-0073,1356000.0,2022-10-27,True
CNTR-001451,MPLADS-001451,CONT-0172,3061000.0,2022-09-05,True
CNTR-001452,MPLADS-001452,CONT-0281,2099000.0,2023-06-27,True
CNTR-001453,MPLADS-001453,CONT-0264,402000.0,2023-10-27,True
CNTR-001454,MPLADS-001454,CONT-0154,586000.0,2022-06-07,True
CNTR-001455,MPLADS-001455,CONT-0125,376000.0,2024-01-11,True
CNTR-001456,MPLADS-001456,CONT-0050,13645000.0,2023-03-09,True
CNTR-001457,MPLADS-001457,CONT-0108,1568000.0,2022-05-13,True
CNTR-001458,MPLADS-001458,CONT-0188,2719000.0,2023-06-20,True
CNTR-001459,MPLADS-001459,CONT-0248,1960000.0,2023-05-21,True
CNTR-001460,MPLADS-001460,CONT-0059,3207000.0,2022-09-15,True
CNTR-001461,MPLADS-001461,CONT-0065,1584000.0,2023-06-05,True
CNTR-001462,MPLADS-001462,CONT-0146,1841000.0,2023-02-12,True
CNTR-001463,MPLADS-001463,CONT-0242,5349000.0,2022-04-27,True
CNTR-001464,MPLADS-001464,CONT-0192,2222000.0,2023-05-09,True
CNTR-001465,MPLADS-001465,CONT-0315,552000.0,2022-09-01,True
CNTR-001466,MPLADS-001466,CONT-0273,9245000.0,2023-07-18,True
CNTR-001467,MPLADS-001467,CONT-0105,3450000.0,2023-01-30,True
CNTR-001468,MPLADS-001468,CONT-0242,3101000.0,2022-08-15,True
CNTR-001469,MPLADS-001469,CONT-0283,413000.0,2023-05-10,True
CNTR-001470,MPLADS-001470,CONT-0006,2407000.0,2022-08-16,True
CNTR-001471,MPLADS-001471,CONT-0312,15378000.0,2022-12-12,True
CNTR-001472,MPLADS-001472,CONT-0308,10966000.0,2022-09-10,True
CNTR-001473,MPLADS-001473,CONT-0277,2454000.0,2022-07-31,True
CNTR-001474,MPLADS-001474,CONT-0127,1874000.0,2022-06-06,True
CNTR-001475,MPLADS-001475,CONT-0014,8314000.0,2022-09-17,True
CNTR-001476,MPLADS-001476,CONT-0139,2933000.0,2022-10-15,True
CNTR-001477,MPLADS-001477,CONT-0053,2393000.0,2023-03-21,True
CNTR-001478,MPLADS-001478,CONT-0105,2857000.0,2022-09-03,True
CNTR-001479,MPLADS-001479,CONT-0319,3383000.0,2023-11-17,True
CNTR-001480,MPLADS-001480,CONT-0119,14027000.0,2023-03-16,True
CNTR-001481,MPLADS-001481,CONT-0039,1585000.0,2023-05-04,True
CNTR-001482,MPLADS-001482,CONT-0056,11132000.0,2022-03-14,True
CNTR-001483,MPLADS-001483,CONT-0022,2958000.0,2022-08-23,True
CNTR-001484,MPLADS-001484,CONT-0288,1460000.0,2022-06-03,True
CNTR-001485,MPLADS-001485,CONT-0077,9547000.0,2022-05-27,True
CNTR-001486,MPLADS-001486,CONT-0169,924000.0,2022-07-25,True
CNTR-001487,MPLADS-001487,CONT-0317,501000.0,2023-01-17,True
