project_id,fraud_label,is_fraud,is_anomalous,is_hard_negative,risk_level,scenario_type,scenario_name,overall_risk_score,investigation_priority
MPLADS-001283,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001284,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-001285,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-001286,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001287,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001288,1,1,1,0,HIGH,DOCUMENTATION_DEFICIT,DOCUMENTATION_DEFICIT,70.0,ELEVATED
MPLADS-001289,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001290,1,1,1,0,HIGH,PROCUREMENT_SINGLE_BID,PROCUREMENT_SINGLE_BID,70.0,ELEVATED
MPLADS-001291,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001292,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001293,1,1,1,0,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,SUSPICIOUS_CONTRACTOR_MONOPOLY,70.0,ELEVATED
MPLADS-001294,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001295,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001296,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001297,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001298,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001299,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001300,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001301,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001302,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001303,1,1,1,0,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,SUSPICIOUS_CONTRACTOR_MONOPOLY,70.0,ELEVATED
MPLADS-001304,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-001305,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001306,1,1,1,0,HIGH,DOCUMENTATION_DEFICIT,DOCUMENTATION_DEFICIT,70.0,ELEVATED
MPLADS-001307,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001308,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001309,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001310,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-001311,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001312,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001313,1,1,1,0,HIGH,PROCUREMENT_SINGLE_BID,PROCUREMENT_SINGLE_BID,70.0,ELEVATED
MPLADS-001314,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-001315,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-001316,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-001317,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001318,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001319,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-001320,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001321,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001322,1,1,1,0,HIGH,DOCUMENTATION_DEFICIT,DOCUMENTATION_DEFICIT,70.0,ELEVATED
MPLADS-001323,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001324,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001325,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001326,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-001327,1,1,1,0,HIGH,DOCUMENTATION_DEFICIT,DOCUMENTATION_DEFICIT,70.0,ELEVATED
MPLADS-001328,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001329,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001330,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-001331,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001332,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001333,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001334,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001335,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001336,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-001337,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001338,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-001339,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001340,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001341,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-001342,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001343,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001344,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001345,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-001346,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-001347,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001348,0,0,0,1,LOW,LEGITIMATE_WEATHER_DELAY,LEGITIMATE_WEATHER_DELAY,20.0,ROUTINE
MPLADS-001349,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001350,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001351,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001352,1,1,1,0,HIGH,DELAYED_WORK,DELAYED_WORK,70.0,ELEVATED
MPLADS-001353,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001354,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001355,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-001356,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001357,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001358,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001359,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001360,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001361,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001362,0,0,0,1,LOW,LEGITIMATE_WEATHER_DELAY,LEGITIMATE_WEATHER_DELAY,20.0,ROUTINE
MPLADS-001363,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-001364,1,1,1,0,HIGH,ABANDONED_WORK,ABANDONED_WORK,70.0,ELEVATED
MPLADS-001365,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001366,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001367,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001368,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001369,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001370,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001371,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001372,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-001373,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001374,1,1,1,0,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,SUSPICIOUS_CONTRACTOR_MONOPOLY,70.0,ELEVATED
MPLADS-001375,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001376,1,1,1,0,HIGH,DOCUMENTATION_DEFICIT,DOCUMENTATION_DEFICIT,70.0,ELEVATED
MPLADS-001377,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001378,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001379,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001380,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001381,0,0,0,1,LOW,LEGITIMATE_WEATHER_DELAY,LEGITIMATE_WEATHER_DELAY,20.0,ROUTINE
MPLADS-001382,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001383,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-001384,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001385,1,1,1,0,HIGH,DOCUMENTATION_DEFICIT,DOCUMENTATION_DEFICIT,70.0,ELEVATED
MPLADS-001386,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001387,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001388,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-001389,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001390,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001391,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001392,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001393,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-001394,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001395,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-001396,1,1,1,0,HIGH,DELAYED_WORK,DELAYED_WORK,70.0,ELEVATED
MPLADS-001397,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-001398,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001399,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001400,1,1,1,0,CRITICAL,GHOST_WORK,GHOST_WORK,85.0,URGENT
MPLADS-001401,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-001402,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001403,1,1,1,0,HIGH,DELAYED_WORK,DELAYED_WORK,70.0,ELEVATED
MPLADS-001404,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001405,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-001406,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001407,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-001408,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-001409,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001410,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001411,1,1,1,0,HIGH,DELAYED_WORK,DELAYED_WORK,70.0,ELEVATED
MPLADS-001412,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-001413,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001414,1,1,1,0,HIGH,DOCUMENTATION_DEFICIT,DOCUMENTATION_DEFICIT,70.0,ELEVATED
MPLADS-001415,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001416,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001417,1,1,1,0,HIGH,PROCUREMENT_SINGLE_BID,PROCUREMENT_SINGLE_BID,70.0,ELEVATED
MPLADS-001418,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001419,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-001420,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-001421,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001422,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001423,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-001424,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001425,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001426,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001427,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001428,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001429,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001430,0,0,0,1,LOW,LEGITIMATE_WEATHER_DELAY,LEGITIMATE_WEATHER_DELAY,20.0,ROUTINE
MPLADS-001431,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001432,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001433,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001434,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-001435,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001436,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001437,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-001438,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001439,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001440,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-001441,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001442,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001443,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001444,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-001445,1,1,1,0,HIGH,DELAYED_WORK,DELAYED_WORK,70.0,ELEVATED
MPLADS-001446,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001447,1,1,1,0,HIGH,DOCUMENTATION_DEFICIT,DOCUMENTATION_DEFICIT,70.0,ELEVATED
MPLADS-001448,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-001449,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001450,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001451,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001452,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001453,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001454,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001455,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001456,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001457,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001458,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-001459,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-001460,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001461,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-001462,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001463,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001464,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-001465,1,1,1,0,HIGH,PROCUREMENT_SINGLE_BID,PROCUREMENT_SINGLE_BID,70.0,ELEVATED
MPLADS-001466,1,1,1,0,HIGH,ABANDONED_WORK,ABANDONED_WORK,70.0,ELEVATED
MPLADS-001467,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001468,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001469,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-001470,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-001471,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001472,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001473,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001474,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001475,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001476,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001477,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001478,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-001479,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001480,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001481,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001482,1,1,1,0,HIGH,DELAYED_WORK,DELAYED_WORK,70.0,ELEVATED
MPLADS-001483,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001484,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-001485,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001486,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001487,1,1,1,0,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,SUSPICIOUS_CONTRACTOR_MONOPOLY,70.0,ELEVATED
MPLADS-001488,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001489,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001490,1,1,1,0,HIGH,DELAYED_WORK,DELAYED_WORK,70.0,ELEVATED
MPLADS-001491,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001492,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001493,1,1,1,0,CRITICAL,GHOST_WORK,GHOST_WORK,85.0,URGENT
MPLADS-001494,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001495,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001496,0,0,0,1,LOW,LEGITIMATE_WEATHER_DELAY,LEGITIMATE_WEATHER_DELAY,20.0,ROUTINE
MPLADS-001497,0,0,0,1,LOW,LEGITIMATE_WEATHER_DELAY,LEGITIMATE_WEATHER_DELAY,20.0,ROUTINE
MPLADS-001498,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001499,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001500,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-001501,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-001502,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001503,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001504,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001505,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001506,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-001507,1,1,1,0,HIGH,ABANDONED_WORK,ABANDONED_WORK,70.0,ELEVATED
MPLADS-001508,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001509,1,1,1,0,HIGH,ABANDONED_WORK,ABANDONED_WORK,70.0,ELEVATED
MPLADS-001510,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-001511,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-001512,1,1,1,0,HIGH,PROCUREMENT_SINGLE_BID,PROCUREMENT_SINGLE_BID,70.0,ELEVATED
MPLADS-001513,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001514,1,1,1,0,HIGH,DELAYED_WORK,DELAYED_WORK,70.0,ELEVATED
MPLADS-001515,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001516,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001517,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001518,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001519,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-001520,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001521,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001522,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001523,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001524,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001525,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001526,1,1,1,0,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,SUSPICIOUS_CONTRACTOR_MONOPOLY,70.0,ELEVATED
MPLADS-001527,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-001528,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001529,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001530,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001531,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001532,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001533,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001534,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001535,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-001536,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001537,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001538,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001539,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-001540,1,1,1,0,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,SUSPICIOUS_CONTRACTOR_MONOPOLY,70.0,ELEVATED
MPLADS-001541,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001542,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001543,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001544,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001545,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001546,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-001547,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
