contract_id,project_id,contractor_id,work_order_amount,original_contract_value,final_contract_value,contract_value_change,contract_amendment_count,amendment_value,extension_count,extension_duration,award_date,original_completion_date,revised_completion_date,contract_delay_days,contractor_capacity,contract_value_to_capacity,external_service_provider_flag,subcontractor_count,subcontractor_value_share,end_period_expenditure_ratio,performance_guarantee_submitted
CNTR-000736,MPLADS-000736,CONT-0276,488000.0,488000.0,501000.0,0.0266,0,13000.0,0,0,2023-04-30,2023-06-15,2023-06-15,0,5000000.0,0.0976,0,0,0.221,0.394,True
CNTR-000737,MPLADS-000737,CONT-0379,2461000.0,2461000.0,2312000.0,-0.0605,0,0.0,0,0,2023-08-23,2023-12-07,2023-12-07,25,5000000.0,0.4922,0,2,0.183,0.368,True
CNTR-000738,MPLADS-000738,CONT-0297,2091000.0,2091000.0,2891000.0,0.3826,0,800000.0,0,0,2022-07-30,2022-11-13,2022-11-13,32,5000000.0,0.4182,0,2,0.169,0.482,True
CNTR-000739,MPLADS-000739,CONT-0109,1591000.0,1591000.0,1446000.0,-0.0911,0,0.0,0,0,2023-02-24,2023-07-10,2023-07-10,9,20000000.0,0.0796,0,0,0.094,0.252,True
CNTR-000740,MPLADS-000740,CONT-0300,2462000.0,2462000.0,2289000.0,-0.0703,3,0.0,3,90,2024-01-22,2024-06-16,2024-09-14,320,20000000.0,0.1231,0,0,0.134,0.318,True
CNTR-000741,MPLADS-000741,CONT-0353,14606000.0,14606000.0,24008000.0,0.6437,0,9402000.0,0,0,2023-10-20,2024-11-09,2024-11-09,0,20000000.0,0.7303,0,0,0.264,0.535,True
CNTR-000742,MPLADS-000742,CONT-0301,1662000.0,1662000.0,1640000.0,-0.0132,0,0.0,0,0,2022-03-01,2022-06-15,2022-06-15,0,5000000.0,0.3324,0,0,0.094,0.163,True
CNTR-000743,MPLADS-000743,CONT-0050,951000.0,951000.0,944000.0,-0.0074,0,0.0,0,0,2022-05-03,2022-07-18,2022-07-18,2,100000000.0,0.0095,0,0,0.026,0.345,True
CNTR-000744,MPLADS-000744,CONT-0051,1923000.0,1923000.0,2104000.0,0.0941,0,181000.0,0,0,2023-11-14,2024-02-28,2024-02-28,32,5000000.0,0.3846,0,0,0.284,0.532,True
CNTR-000745,MPLADS-000745,CONT-0072,354000.0,354000.0,325000.0,-0.0819,0,0.0,0,0,2023-05-31,2023-07-16,2023-07-16,18,5000000.0,0.0708,0,2,0.241,0.256,True
CNTR-000746,MPLADS-000746,CONT-0368,17150000.0,17150000.0,17654000.0,0.0294,0,504000.0,0,0,2023-03-24,2023-10-06,2023-10-06,28,100000000.0,0.1715,0,0,0.176,0.266,True
CNTR-000747,MPLADS-000747,CONT-0208,991000.0,991000.0,857000.0,-0.1352,0,0.0,0,0,2022-03-24,2022-06-08,2022-06-08,30,5000000.0,0.1982,0,1,0.115,0.221,True
CNTR-000748,MPLADS-000748,CONT-0390,2366000.0,2366000.0,1029000.0,-0.5651,0,0.0,0,0,2022-08-27,2022-12-11,2022-12-11,0,5000000.0,0.4732,0,0,0.101,0.165,True
CNTR-000749,MPLADS-000749,CONT-0227,374000.0,374000.0,386000.0,0.0321,0,12000.0,0,0,2022-10-05,2022-11-20,2022-11-20,12,5000000.0,0.0748,0,0,0.214,0.212,True
CNTR-000750,MPLADS-000750,CONT-0365,1423000.0,1423000.0,1302000.0,-0.085,0,0.0,0,0,2023-05-20,2023-09-03,2023-09-03,11,20000000.0,0.0712,0,0,0.027,0.224,True
CNTR-000751,MPLADS-000751,CONT-0200,984000.0,984000.0,988000.0,0.0041,0,4000.0,0,0,2023-07-04,2023-09-18,2023-09-18,30,20000000.0,0.0492,0,1,0.019,0.302,True
CNTR-000752,MPLADS-000752,CONT-0330,708000.0,708000.0,643000.0,-0.0918,0,0.0,0,0,2022-04-29,2022-07-14,2022-07-14,26,5000000.0,0.1416,0,0,0.187,0.367,True
CNTR-000753,MPLADS-000753,CONT-0323,2404000.0,2404000.0,2122000.0,-0.1173,0,0.0,0,0,2022-08-09,2023-02-21,2023-02-21,0,5000000.0,0.4808,0,0,0.218,0.473,True
CNTR-000754,MPLADS-000754,CONT-0204,9900000.0,9900000.0,9115000.0,-0.0793,0,0.0,0,0,2023-10-12,2024-03-06,2024-03-06,0,20000000.0,0.495,0,0,0.07,0.406,True
CNTR-000755,MPLADS-000755,CONT-0394,3517000.0,3517000.0,3557000.0,0.0114,0,40000.0,0,0,2022-12-23,2023-07-07,2023-07-07,34,20000000.0,0.1758,0,0,0.295,0.312,True
CNTR-000756,MPLADS-000756,CONT-0092,1077000.0,1077000.0,1471000.0,0.3658,0,394000.0,0,0,2022-08-28,2023-01-11,2023-01-11,23,100000000.0,0.0108,0,1,0.039,0.477,True
CNTR-000757,MPLADS-000757,CONT-0188,3711000.0,3711000.0,3499000.0,-0.0571,0,0.0,0,0,2023-05-17,2023-11-29,2023-11-29,3,20000000.0,0.1856,0,0,0.221,0.465,True
CNTR-000758,MPLADS-000758,CONT-0191,1017000.0,1017000.0,880000.0,-0.1347,0,0.0,0,0,2023-10-04,2023-12-19,2023-12-19,32,5000000.0,0.2034,0,0,0.151,0.23,True
CNTR-000759,MPLADS-000759,CONT-0374,1918000.0,1918000.0,2962000.0,0.5443,0,1044000.0,0,0,2023-02-02,2023-06-18,2023-06-18,26,5000000.0,0.3836,0,0,0.265,0.2,True
CNTR-000760,MPLADS-000760,CONT-0278,2815000.0,2815000.0,2705000.0,-0.0391,0,0.0,0,0,2022-04-16,2022-10-29,2022-10-29,0,20000000.0,0.1407,0,0,0.131,0.27,True
CNTR-000761,MPLADS-000761,CONT-0368,1548000.0,1548000.0,1407000.0,-0.0911,0,0.0,0,0,2023-09-01,2023-12-16,2023-12-16,9,100000000.0,0.0155,0,0,0.269,0.159,True
CNTR-000762,MPLADS-000762,CONT-0156,10231000.0,10231000.0,9424000.0,-0.0789,0,0.0,0,0,2023-09-23,2024-10-13,2024-10-13,23,20000000.0,0.5115,0,0,0.152,0.476,True
CNTR-000763,MPLADS-000763,CONT-0281,692000.0,692000.0,633000.0,-0.0853,0,0.0,0,0,2022-03-13,2022-05-28,2022-05-28,20,100000000.0,0.0069,0,0,0.215,0.397,True
CNTR-000764,MPLADS-000764,CONT-0274,1008000.0,1008000.0,1064000.0,0.0556,0,56000.0,0,0,2023-05-25,2023-08-09,2023-08-09,27,5000000.0,0.2016,0,1,0.126,0.53,True
CNTR-000765,MPLADS-000765,CONT-0300,634000.0,634000.0,647000.0,0.0205,0,13000.0,0,0,2023-02-01,2023-03-19,2023-03-19,0,20000000.0,0.0317,0,0,0.046,0.491,True
CNTR-000766,MPLADS-000766,CONT-0306,2600000.0,2600000.0,2371000.0,-0.0881,0,0.0,0,0,2024-01-08,2024-06-02,2024-06-02,6,20000000.0,0.13,0,0,0.242,0.327,True
CNTR-000767,MPLADS-000767,CONT-0087,2904000.0,2904000.0,2639000.0,-0.0913,0,0.0,0,0,2023-12-09,2024-05-03,2024-05-03,2,5000000.0,0.5808,0,2,0.281,0.316,True
CNTR-000768,MPLADS-000768,CONT-0302,1713000.0,1713000.0,1655000.0,-0.0339,0,0.0,0,0,2023-04-23,2023-08-07,2023-08-07,0,100000000.0,0.0171,0,0,0.157,0.325,True
CNTR-000769,MPLADS-000769,CONT-0268,2211000.0,2211000.0,1944000.0,-0.1208,0,0.0,0,0,2023-12-24,2024-07-07,2024-07-07,27,100000000.0,0.0221,0,0,0.277,0.503,True
CNTR-000770,MPLADS-000770,CONT-0136,3516000.0,3516000.0,3368000.0,-0.0421,0,0.0,0,0,2023-02-13,2023-07-29,2023-07-29,0,20000000.0,0.1758,0,0,0.279,0.301,True
CNTR-000771,MPLADS-000771,CONT-0017,1137000.0,1137000.0,1059000.0,-0.0686,0,0.0,0,0,2023-05-09,2023-09-22,2023-09-22,33,5000000.0,0.2274,0,1,0.126,0.299,True
CNTR-000772,MPLADS-000772,CONT-0076,2585000.0,2585000.0,2320000.0,-0.1025,0,0.0,0,0,2023-04-16,2023-10-29,2023-10-29,34,5000000.0,0.517,0,0,0.036,0.291,True
CNTR-000773,MPLADS-000773,CONT-0050,388000.0,388000.0,380000.0,-0.0206,0,0.0,0,0,2023-10-22,2023-12-07,2023-12-07,15,100000000.0,0.0039,0,0,0.082,0.324,True
CNTR-000774,MPLADS-000774,CONT-0109,1960000.0,1960000.0,2056000.0,0.049,0,96000.0,0,0,2023-07-22,2023-11-05,2023-11-05,0,20000000.0,0.098,0,0,0.118,0.249,True
CNTR-000775,MPLADS-000775,CONT-0164,2588000.0,2588000.0,2358000.0,-0.0889,0,0.0,0,0,2023-04-06,2023-08-30,2023-08-30,0,20000000.0,0.1294,0,0,0.05,0.383,True
CNTR-000776,MPLADS-000776,CONT-0043,15120000.0,15120000.0,20091000.0,0.3288,0,4971000.0,0,0,2022-05-04,2023-05-25,2023-05-25,8,5000000.0,3.024,0,2,0.24,0.387,True
CNTR-000777,MPLADS-000777,CONT-0227,2053000.0,2053000.0,2050000.0,-0.0015,2,0.0,2,60,2023-01-29,2023-05-15,2023-07-14,240,5000000.0,0.4106,0,1,0.279,0.183,True
CNTR-000778,MPLADS-000778,CONT-0222,568000.0,568000.0,586000.0,0.0317,0,18000.0,0,0,2022-12-26,2023-02-10,2023-02-10,0,20000000.0,0.0284,0,1,0.256,0.17,True
CNTR-000779,MPLADS-000779,CONT-0197,594000.0,594000.0,602000.0,0.0135,0,8000.0,0,0,2023-03-06,2023-04-21,2023-04-21,21,5000000.0,0.1188,0,1,0.253,0.443,True
CNTR-000780,MPLADS-000780,CONT-0327,1560000.0,1560000.0,1574000.0,0.009,0,14000.0,0,0,2023-09-29,2024-02-22,2024-02-22,7,20000000.0,0.078,0,1,0.001,0.435,True
CNTR-000781,MPLADS-000781,CONT-0173,1236000.0,1236000.0,1194000.0,-0.034,4,0.0,4,120,2022-05-25,2022-09-08,2023-01-06,360,100000000.0,0.0124,0,0,0.167,0.332,True
CNTR-000782,MPLADS-000782,CONT-0022,619000.0,619000.0,618000.0,-0.0016,0,0.0,0,0,2022-06-09,2022-08-24,2022-08-24,0,5000000.0,0.1238,0,1,0.179,0.492,True
CNTR-000783,MPLADS-000783,CONT-0034,1159000.0,1159000.0,1199000.0,0.0345,0,40000.0,0,0,2022-05-07,2022-09-20,2022-09-20,29,20000000.0,0.058,0,2,0.175,0.335,True
CNTR-000784,MPLADS-000784,CONT-0336,886000.0,886000.0,781000.0,-0.1185,0,0.0,0,0,2022-03-05,2022-05-20,2022-05-20,0,5000000.0,0.1772,0,0,0.194,0.243,True
CNTR-000785,MPLADS-000785,CONT-0230,1080000.0,1080000.0,1005000.0,-0.0694,0,0.0,0,0,2023-04-06,2023-08-20,2023-08-20,0,5000000.0,0.216,0,0,0.294,0.409,True
CNTR-000786,MPLADS-000786,CONT-0202,1243000.0,1243000.0,1246000.0,0.0024,0,3000.0,0,0,2023-08-24,2023-12-08,2023-12-08,11,20000000.0,0.0622,0,0,0.279,0.22,True
CNTR-000787,MPLADS-000787,CONT-0237,526000.0,526000.0,501000.0,-0.0475,0,0.0,0,0,2023-12-02,2024-01-17,2024-01-17,2,5000000.0,0.1052,0,0,0.159,0.283,True
CNTR-000788,MPLADS-000788,CONT-0358,14876000.0,14876000.0,14297000.0,-0.0389,0,0.0,0,0,2022-05-16,2023-06-06,2023-06-06,6,5000000.0,2.9752,0,0,0.114,0.405,True
CNTR-000789,MPLADS-000789,CONT-0192,1449000.0,1449000.0,1373000.0,-0.0524,0,0.0,0,0,2024-01-22,2024-06-06,2024-06-06,12,5000000.0,0.2898,0,0,0.005,0.223,True
CNTR-000790,MPLADS-000790,CONT-0112,452000.0,452000.0,409000.0,-0.0951,0,0.0,0,0,2023-11-05,2023-12-21,2023-12-21,24,20000000.0,0.0226,0,0,0.043,0.413,True
CNTR-000791,MPLADS-000791,CONT-0124,434000.0,434000.0,460000.0,0.0599,0,26000.0,0,0,2023-11-30,2024-01-15,2024-01-15,5,100000000.0,0.0043,0,2,0.171,0.328,True
CNTR-000792,MPLADS-000792,CONT-0261,15776000.0,15776000.0,15965000.0,0.012,0,189000.0,0,0,2023-07-06,2024-07-26,2024-07-26,0,5000000.0,3.1552,0,0,0.085,0.477,True
CNTR-000793,MPLADS-000793,CONT-0311,1550000.0,1550000.0,1348000.0,-0.1303,0,0.0,0,0,2023-01-14,2023-05-30,2023-05-30,24,5000000.0,0.31,0,0,0.104,0.32,True
CNTR-000794,MPLADS-000794,CONT-0335,1795000.0,1795000.0,1580000.0,-0.1198,0,0.0,0,0,2022-06-27,2022-11-20,2022-11-20,21,20000000.0,0.0898,0,1,0.114,0.19,True
CNTR-000795,MPLADS-000795,CONT-0294,609000.0,609000.0,566000.0,-0.0706,0,0.0,0,0,2022-06-19,2022-08-04,2022-08-04,4,100000000.0,0.0061,0,0,0.249,0.224,True
CNTR-000796,MPLADS-000796,CONT-0310,1568000.0,1568000.0,1676000.0,0.0689,0,108000.0,0,0,2022-06-28,2022-11-11,2022-11-11,0,5000000.0,0.3136,0,0,0.295,0.493,True
CNTR-000797,MPLADS-000797,CONT-0303,15287000.0,15287000.0,15013000.0,-0.0179,0,0.0,0,0,2023-02-08,2024-02-29,2024-02-29,34,5000000.0,3.0574,0,1,0.203,0.438,True
CNTR-000798,MPLADS-000798,CONT-0215,2430000.0,2430000.0,2216000.0,-0.0881,0,0.0,0,0,2023-11-18,2024-03-03,2024-03-03,0,5000000.0,0.486,0,1,0.21,0.236,True
CNTR-000799,MPLADS-000799,CONT-0215,636000.0,636000.0,688000.0,0.0818,0,52000.0,0,0,2023-10-07,2023-11-22,2023-11-22,8,5000000.0,0.1272,0,0,0.026,0.257,True
CNTR-000800,MPLADS-000800,CONT-0160,10708000.0,10708000.0,10625000.0,-0.0078,0,0.0,0,0,2023-03-24,2024-04-13,2024-04-13,10,20000000.0,0.5354,0,0,0.117,0.194,True
CNTR-000801,MPLADS-000801,CONT-0121,2973000.0,2973000.0,4719000.0,0.5873,0,1746000.0,0,0,2022-04-02,2022-10-15,2022-10-15,0,20000000.0,0.1486,0,0,0.177,0.3,True
CNTR-000802,MPLADS-000802,CONT-0140,10179000.0,10179000.0,14549000.0,0.4293,0,4370000.0,0,0,2023-06-15,2024-07-05,2024-07-05,8,5000000.0,2.0358,0,0,0.171,0.253,True
CNTR-000803,MPLADS-000803,CONT-0384,1839000.0,1839000.0,1701000.0,-0.075,0,0.0,0,0,2023-05-14,2023-09-27,2023-09-27,26,5000000.0,0.3678,0,2,0.012,0.395,True
CNTR-000804,MPLADS-000804,CONT-0073,12787000.0,12787000.0,12487000.0,-0.0235,0,0.0,0,0,2022-04-30,2023-05-21,2023-05-21,0,20000000.0,0.6394,0,0,0.011,0.408,True
CNTR-000805,MPLADS-000805,CONT-0086,3363000.0,3363000.0,2187000.0,-0.3497,0,0.0,0,0,2022-09-09,2023-02-22,2023-02-22,30,5000000.0,0.6726,0,0,0.002,0.544,True
CNTR-000806,MPLADS-000806,CONT-0145,540000.0,540000.0,526000.0,-0.0259,0,0.0,0,0,2022-10-14,2022-11-29,2022-11-29,34,20000000.0,0.027,0,0,0.176,0.222,True
CNTR-000807,MPLADS-000807,CONT-0220,2099000.0,2099000.0,2000000.0,-0.0472,0,0.0,0,0,2022-08-02,2022-12-26,2022-12-26,9,5000000.0,0.4198,0,1,0.205,0.412,True
CNTR-000808,MPLADS-000808,CONT-0081,2678000.0,2678000.0,2657000.0,-0.0078,0,0.0,0,0,2023-05-14,2023-10-27,2023-10-27,34,5000000.0,0.5356,0,1,0.08,0.52,True
CNTR-000809,MPLADS-000809,CONT-0037,1979000.0,1979000.0,1915000.0,-0.0323,0,0.0,0,0,2023-01-26,2023-06-11,2023-06-11,0,5000000.0,0.3958,0,0,0.023,0.284,True
CNTR-000810,MPLADS-000810,CONT-0323,1461000.0,1461000.0,2304000.0,0.577,0,843000.0,0,0,2023-01-25,2023-05-11,2023-05-11,21,5000000.0,0.2922,0,0,0.214,0.476,True
CNTR-000811,MPLADS-000811,CONT-0238,1800000.0,1800000.0,2755000.0,0.5306,0,955000.0,0,0,2023-01-06,2023-05-22,2023-05-22,10,5000000.0,0.36,0,1,0.051,0.167,True
CNTR-000812,MPLADS-000812,CONT-0022,3102000.0,3102000.0,3034000.0,-0.0219,0,0.0,0,0,2023-01-20,2023-07-05,2023-07-05,31,5000000.0,0.6204,0,0,0.038,0.213,True
CNTR-000813,MPLADS-000813,CONT-0316,3233000.0,3233000.0,3000000.0,-0.0721,0,0.0,0,0,2022-12-02,2023-05-17,2023-05-17,11,5000000.0,0.6466,0,0,0.084,0.308,True
CNTR-000814,MPLADS-000814,CONT-0078,3320000.0,3320000.0,4591000.0,0.3828,0,1271000.0,0,0,2022-04-29,2022-10-12,2022-10-12,27,100000000.0,0.0332,0,1,0.046,0.243,True
CNTR-000815,MPLADS-000815,CONT-0226,1473000.0,1473000.0,1396000.0,-0.0523,0,0.0,0,0,2023-12-08,2024-03-23,2024-03-23,28,20000000.0,0.0736,0,0,0.229,0.487,True
CNTR-000816,MPLADS-000816,CONT-0119,1384000.0,1384000.0,1248000.0,-0.0983,0,0.0,0,0,2023-06-12,2023-09-26,2023-09-26,0,5000000.0,0.2768,0,0,0.083,0.331,True
CNTR-000817,MPLADS-000817,CONT-0196,1255000.0,1255000.0,1207000.0,-0.0382,0,0.0,0,0,2023-02-16,2023-07-02,2023-07-02,28,5000000.0,0.251,0,0,0.156,0.36,True
CNTR-000818,MPLADS-000818,CONT-0182,837000.0,837000.0,766000.0,-0.0848,0,0.0,0,0,2023-05-01,2023-07-16,2023-07-16,20,20000000.0,0.0418,0,2,0.031,0.546,True
CNTR-000819,MPLADS-000819,CONT-0202,14714000.0,14714000.0,13770000.0,-0.0642,0,0.0,0,0,2022-09-19,2023-03-04,2023-03-04,33,20000000.0,0.7357,0,0,0.081,0.225,True
CNTR-000820,MPLADS-000820,CONT-0286,3505000.0,3505000.0,3237000.0,-0.0765,0,0.0,0,0,2022-03-18,2022-09-30,2022-09-30,0,5000000.0,0.701,0,1,0.251,0.192,True
CNTR-000821,MPLADS-000821,CONT-0252,68294000.0,68294000.0,66747000.0,-0.0227,0,0.0,0,0,2022-09-04,2023-09-25,2023-09-25,0,20000000.0,3.4147,0,0,0.216,0.187,True
CNTR-000822,MPLADS-000822,CONT-0197,1481000.0,1481000.0,1550000.0,0.0466,0,69000.0,0,0,2022-12-23,2023-04-08,2023-04-08,2,5000000.0,0.2962,0,0,0.107,0.36,True
CNTR-000823,MPLADS-000823,CONT-0338,1818000.0,1818000.0,1763000.0,-0.0303,0,0.0,0,0,2023-11-10,2024-04-04,2024-04-04,22,5000000.0,0.3636,0,0,0.206,0.17,True
CNTR-000824,MPLADS-000824,CONT-0237,1437000.0,1437000.0,2046000.0,0.4238,0,609000.0,0,0,2022-10-18,2023-03-03,2023-03-03,4,5000000.0,0.2874,0,0,0.06,0.437,True
CNTR-000825,MPLADS-000825,CONT-0049,624000.0,624000.0,597000.0,-0.0433,2,0.0,2,60,2022-09-15,2022-11-30,2023-01-29,270,5000000.0,0.1248,0,0,0.231,0.328,True
CNTR-000826,MPLADS-000826,CONT-0175,427000.0,427000.0,422000.0,-0.0117,0,0.0,0,0,2023-09-17,2023-11-02,2023-11-02,31,5000000.0,0.0854,0,0,0.092,0.225,True
CNTR-000827,MPLADS-000827,CONT-0062,2368000.0,2368000.0,2200000.0,-0.0709,0,0.0,0,0,2023-03-12,2023-09-24,2023-09-24,33,5000000.0,0.4736,0,0,0.176,0.382,True
CNTR-000828,MPLADS-000828,CONT-0309,13765000.0,13765000.0,14780000.0,0.0737,0,1015000.0,0,0,2022-03-06,2023-03-27,2023-03-27,0,5000000.0,2.753,0,0,0.142,0.476,True
CNTR-000829,MPLADS-000829,CONT-0377,644000.0,644000.0,609000.0,-0.0543,0,0.0,0,0,2023-07-02,2023-09-16,2023-09-16,0,20000000.0,0.0322,0,0,0.011,0.254,True
CNTR-000830,MPLADS-000830,CONT-0081,1305000.0,1305000.0,1282000.0,-0.0176,0,0.0,0,0,2022-10-22,2023-03-07,2023-03-07,32,5000000.0,0.261,0,0,0.255,0.543,True
CNTR-000831,MPLADS-000831,CONT-0393,16178000.0,16178000.0,16274000.0,0.0059,0,96000.0,0,0,2023-09-03,2024-09-23,2024-09-23,17,100000000.0,0.1618,0,0,0.009,0.268,True
CNTR-000832,MPLADS-000832,CONT-0344,3337000.0,3337000.0,2900000.0,-0.131,0,0.0,0,0,2023-11-29,2024-05-13,2024-05-13,0,5000000.0,0.6674,0,0,0.167,0.346,True
CNTR-000833,MPLADS-000833,CONT-0334,1251000.0,1251000.0,1294000.0,0.0344,0,43000.0,0,0,2022-06-27,2022-11-10,2022-11-10,33,100000000.0,0.0125,0,0,0.292,0.539,True
CNTR-000834,MPLADS-000834,CONT-0016,2642000.0,2642000.0,2702000.0,0.0227,0,60000.0,0,0,2024-01-16,2024-07-30,2024-07-30,5,100000000.0,0.0264,0,0,0.17,0.503,True
CNTR-000835,MPLADS-000835,CONT-0108,2836000.0,2836000.0,2523000.0,-0.1104,0,0.0,0,0,2023-03-14,2023-09-26,2023-09-26,18,100000000.0,0.0284,0,2,0.12,0.395,True
CNTR-000836,MPLADS-000836,CONT-0213,660000.0,660000.0,559000.0,-0.153,0,0.0,0,0,2022-05-04,2022-06-19,2022-06-19,32,20000000.0,0.033,0,1,0.1,0.174,True
CNTR-000837,MPLADS-000837,CONT-0092,645000.0,645000.0,600000.0,-0.0698,0,0.0,0,0,2023-02-28,2023-04-15,2023-04-15,3,100000000.0,0.0064,0,0,0.211,0.249,True
CNTR-000838,MPLADS-000838,CONT-0285,714000.0,714000.0,743000.0,0.0406,0,29000.0,0,0,2023-08-22,2023-11-06,2023-11-06,29,20000000.0,0.0357,0,0,0.204,0.465,True
CNTR-000839,MPLADS-000839,CONT-0337,13434000.0,13434000.0,12621000.0,-0.0605,0,0.0,0,0,2023-12-28,2025-01-17,2025-01-17,2,100000000.0,0.1343,0,0,0.276,0.207,True
CNTR-000840,MPLADS-000840,CONT-0202,2058000.0,2058000.0,1958000.0,-0.0486,0,0.0,0,0,2022-09-12,2023-03-27,2023-03-27,0,20000000.0,0.1029,0,0,0.164,0.315,True
CNTR-000841,MPLADS-000841,CONT-0179,3251000.0,3251000.0,2982000.0,-0.0827,0,0.0,0,0,2023-11-25,2024-05-09,2024-05-09,26,20000000.0,0.1626,0,0,0.203,0.339,True
CNTR-000842,MPLADS-000842,CONT-0160,15245000.0,15245000.0,14602000.0,-0.0422,0,0.0,0,0,2022-03-29,2023-04-19,2023-04-19,0,20000000.0,0.7622,0,0,0.022,0.523,True
CNTR-000843,MPLADS-000843,CONT-0101,1064000.0,1064000.0,948000.0,-0.109,0,0.0,0,0,2023-04-16,2023-07-01,2023-07-01,2,20000000.0,0.0532,0,0,0.011,0.256,True
CNTR-000844,MPLADS-000844,CONT-0143,360000.0,360000.0,350000.0,-0.0278,0,0.0,0,0,2022-02-09,2022-03-27,2022-03-27,0,5000000.0,0.072,0,0,0.016,0.439,True
CNTR-000845,MPLADS-000845,CONT-0189,1074000.0,1074000.0,1005000.0,-0.0642,0,0.0,0,0,2022-05-07,2022-07-22,2022-07-22,8,20000000.0,0.0537,0,0,0.148,0.421,True
CNTR-000846,MPLADS-000846,CONT-0255,2495000.0,2495000.0,2319000.0,-0.0705,0,0.0,0,0,2023-06-27,2023-10-11,2023-10-11,0,100000000.0,0.025,0,0,0.049,0.269,True
CNTR-000847,MPLADS-000847,CONT-0391,1129000.0,1129000.0,1079000.0,-0.0443,3,0.0,3,90,2023-09-19,2024-02-02,2024-05-02,450,20000000.0,0.0564,0,0,0.139,0.284,True
CNTR-000848,MPLADS-000848,CONT-0215,1698000.0,1698000.0,1702000.0,0.0024,0,4000.0,0,0,2023-10-23,2024-03-17,2024-03-17,28,5000000.0,0.3396,0,0,0.184,0.514,True
CNTR-000849,MPLADS-000849,CONT-0218,1758000.0,1758000.0,1836000.0,0.0444,0,78000.0,0,0,2023-08-15,2023-11-29,2023-11-29,0,5000000.0,0.3516,0,0,0.167,0.444,True
CNTR-000850,MPLADS-000850,CONT-0226,652000.0,652000.0,598000.0,-0.0828,0,0.0,0,0,2023-05-22,2023-07-07,2023-07-07,0,20000000.0,0.0326,0,0,0.246,0.165,True
CNTR-000851,MPLADS-000851,CONT-0018,501000.0,501000.0,499000.0,-0.004,0,0.0,0,0,2022-04-24,2022-06-09,2022-06-09,20,5000000.0,0.1002,0,1,0.195,0.404,True
CNTR-000852,MPLADS-000852,CONT-0197,2747000.0,2747000.0,2521000.0,-0.0823,0,0.0,0,0,2023-03-31,2023-10-13,2023-10-13,23,5000000.0,0.5494,0,0,0.286,0.507,True
CNTR-000853,MPLADS-000853,CONT-0070,10707000.0,10707000.0,9161000.0,-0.1444,0,0.0,0,0,2022-05-30,2022-12-12,2022-12-12,1,5000000.0,2.1414,0,0,0.121,0.282,True
CNTR-000854,MPLADS-000854,CONT-0052,8812000.0,8812000.0,8918000.0,0.012,0,106000.0,0,0,2023-05-19,2024-06-08,2024-06-08,0,20000000.0,0.4406,0,2,0.12,0.334,True
CNTR-000855,MPLADS-000855,CONT-0242,613000.0,613000.0,581000.0,-0.0522,0,0.0,0,0,2023-04-18,2023-06-03,2023-06-03,18,5000000.0,0.1226,0,0,0.011,0.222,True
CNTR-000856,MPLADS-000856,CONT-0381,815000.0,815000.0,692000.0,-0.1509,0,0.0,0,0,2023-01-23,2023-04-09,2023-04-09,13,20000000.0,0.0408,0,0,0.259,0.399,True
CNTR-000857,MPLADS-000857,CONT-0282,2333000.0,2333000.0,2083000.0,-0.1072,0,0.0,0,0,2023-01-20,2023-07-05,2023-07-05,19,5000000.0,0.4666,0,0,0.188,0.202,True
CNTR-000858,MPLADS-000858,CONT-0384,9235000.0,9235000.0,9117000.0,-0.0128,0,0.0,0,0,2023-05-31,2024-06-20,2024-06-20,0,5000000.0,1.847,0,0,0.267,0.249,True
CNTR-000859,MPLADS-000859,CONT-0344,984000.0,984000.0,920000.0,-0.065,0,0.0,0,0,2022-09-05,2022-11-20,2022-11-20,28,5000000.0,0.1968,0,1,0.227,0.315,True
CNTR-000860,MPLADS-000860,CONT-0333,2544000.0,2544000.0,2332000.0,-0.0833,0,0.0,0,0,2023-02-07,2023-07-03,2023-07-03,0,100000000.0,0.0254,0,0,0.029,0.284,True
CNTR-000861,MPLADS-000861,CONT-0113,571000.0,571000.0,528000.0,-0.0753,0,0.0,0,0,2023-10-06,2023-11-21,2023-11-21,16,20000000.0,0.0286,0,2,0.002,0.239,True
CNTR-000862,MPLADS-000862,CONT-0262,2191000.0,2191000.0,3167000.0,0.4455,0,976000.0,0,0,2022-10-06,2023-03-01,2023-03-01,29,100000000.0,0.0219,0,0,0.161,0.297,True
CNTR-000863,MPLADS-000863,CONT-0017,9549000.0,9549000.0,9793000.0,0.0256,0,244000.0,0,0,2023-07-04,2024-07-24,2024-07-24,0,5000000.0,1.9098,0,0,0.035,0.25,True
CNTR-000864,MPLADS-000864,CONT-0189,9030000.0,9030000.0,8599000.0,-0.0477,2,0.0,2,60,2023-04-29,2024-05-19,2024-07-18,800,20000000.0,0.4515,0,0,0.126,0.308,True
CNTR-000865,MPLADS-000865,CONT-0172,14360000.0,14360000.0,13590000.0,-0.0536,0,0.0,0,0,2024-01-08,2025-01-28,2025-01-28,0,5000000.0,2.872,0,0,0.186,0.494,True
CNTR-000866,MPLADS-000866,CONT-0168,755000.0,755000.0,774000.0,0.0252,0,19000.0,0,0,2023-10-01,2023-12-16,2023-12-16,33,5000000.0,0.151,0,0,0.067,0.34,True
