payment_id,project_id,contractor_id,tranche_number,payment_number,payment_amount,payment_date,voucher_number,cumulative_payment,payment_velocity,payment_frequency,payment_concentration,is_round_number,is_final_installment,duplicate_payment_flag,payment_timing_anomaly,measurement_book_verified
PAY-001473-03,MPLADS-001473,CONT-0031,3,3,1170000.0,2024-05-22,VCH-001473-03,3510000.0,16714.29,70.0,0.3333,0,1,0,0,True
PAY-001474-01,MPLADS-001474,CONT-0397,1,1,387500.0,2023-07-22,VCH-001474-01,387500.0,8611.11,45.0,0.5,0,0,0,0,True
PAY-001474-02,MPLADS-001474,CONT-0397,2,2,387500.0,2023-09-11,VCH-001474-02,775000.0,8611.11,45.0,0.5,0,1,0,0,True
PAY-001475-01,MPLADS-001475,CONT-0272,1,1,619700.0,2024-01-21,VCH-001475-01,619700.0,15492.5,40.0,0.3334,0,0,0,0,True
PAY-001475-02,MPLADS-001475,CONT-0272,2,2,619700.0,2024-03-08,VCH-001475-02,1239400.0,15492.5,40.0,0.3334,0,0,0,0,True
PAY-001475-03,MPLADS-001475,CONT-0272,3,3,619600.0,2024-04-24,VCH-001475-03,1859000.0,15490.0,40.0,0.3333,0,1,0,0,True
PAY-001476-01,MPLADS-001476,CONT-0185,1,1,829300.0,2022-09-06,VCH-001476-01,829300.0,13821.67,60.0,0.3333,0,0,0,0,True
PAY-001476-02,MPLADS-001476,CONT-0185,2,2,829300.0,2022-11-14,VCH-001476-02,1658600.0,13821.67,60.0,0.3333,0,0,0,0,True
PAY-001476-03,MPLADS-001476,CONT-0185,3,3,829400.0,2023-01-23,VCH-001476-03,2488000.0,13823.33,60.0,0.3334,0,1,0,0,True
PAY-001477-01,MPLADS-001477,CONT-0351,1,1,862000.0,2023-05-12,VCH-001477-01,862000.0,14366.67,60.0,0.3333,0,0,0,0,True
PAY-001477-02,MPLADS-001477,CONT-0351,2,2,862000.0,2023-07-10,VCH-001477-02,1724000.0,14366.67,60.0,0.3333,0,0,0,0,True
PAY-001477-03,MPLADS-001477,CONT-0351,3,3,862000.0,2023-09-07,VCH-001477-03,2586000.0,14366.67,60.0,0.3333,0,1,0,0,True
PAY-001478-01,MPLADS-001478,CONT-0168,1,1,2559700.0,2023-02-17,VCH-001478-01,2559700.0,51194.0,50.0,0.3333,0,0,0,0,True
PAY-001478-02,MPLADS-001478,CONT-0168,2,2,2559700.0,2023-04-04,VCH-001478-02,5119400.0,51194.0,50.0,0.3333,0,0,0,0,True
PAY-001478-03,MPLADS-001478,CONT-0168,3,3,2559600.0,2023-05-20,VCH-001478-03,7679000.0,51192.0,50.0,0.3333,0,1,0,0,True
PAY-001479-01,MPLADS-001479,CONT-0169,1,1,569300.0,2024-01-23,VCH-001479-01,569300.0,10674.38,53.3,0.3333,0,0,0,0,True
PAY-001479-02,MPLADS-001479,CONT-0169,2,2,569300.0,2024-03-25,VCH-001479-02,1138600.0,10674.38,53.3,0.3333,0,0,0,0,True
PAY-001479-03,MPLADS-001479,CONT-0169,3,3,569400.0,2024-05-27,VCH-001479-03,1708000.0,10676.25,53.3,0.3334,0,1,0,0,True
PAY-001480-01,MPLADS-001480,CONT-0015,1,1,778700.0,2022-11-16,VCH-001480-01,778700.0,19467.5,40.0,0.3333,0,0,0,0,True
PAY-001480-02,MPLADS-001480,CONT-0015,2,2,778700.0,2022-12-21,VCH-001480-02,1557400.0,19467.5,40.0,0.3333,0,0,0,0,True
PAY-001480-03,MPLADS-001480,CONT-0015,3,3,778600.0,2023-01-26,VCH-001480-03,2336000.0,19465.0,40.0,0.3333,0,1,0,0,True
PAY-001481-01,MPLADS-001481,CONT-0344,1,1,933700.0,2023-01-12,VCH-001481-01,933700.0,17506.88,53.3,0.3333,0,0,0,0,True
PAY-001481-02,MPLADS-001481,CONT-0344,2,2,933700.0,2023-03-02,VCH-001481-02,1867400.0,17506.88,53.3,0.3333,0,0,0,0,True
PAY-001481-03,MPLADS-001481,CONT-0344,3,3,933600.0,2023-04-20,VCH-001481-03,2801000.0,17505.0,53.3,0.3333,0,1,0,0,True
PAY-001482-01,MPLADS-001482,CONT-0369,1,1,871300.0,2023-08-22,VCH-001482-01,871300.0,12447.14,70.0,0.3333,0,0,0,0,True
PAY-001482-02,MPLADS-001482,CONT-0369,2,2,871300.0,2024-03-19,VCH-001482-02,1742600.0,12447.14,70.0,0.3333,0,0,0,0,True
PAY-001482-03,MPLADS-001482,CONT-0369,3,3,871400.0,2024-10-15,VCH-001482-03,2614000.0,12448.57,70.0,0.3334,0,1,0,0,True
PAY-001483-01,MPLADS-001483,CONT-0117,1,1,628700.0,2024-01-30,VCH-001483-01,628700.0,15717.5,40.0,0.3334,0,0,0,0,True
PAY-001483-02,MPLADS-001483,CONT-0117,2,2,628700.0,2024-03-08,VCH-001483-02,1257400.0,15717.5,40.0,0.3334,0,0,0,0,True
PAY-001483-03,MPLADS-001483,CONT-0117,3,3,628600.0,2024-04-15,VCH-001483-03,1886000.0,15715.0,40.0,0.3333,0,1,0,0,True
PAY-001484-01,MPLADS-001484,CONT-0077,1,1,592300.0,2022-07-04,VCH-001484-01,592300.0,14807.5,40.0,0.3333,0,0,0,0,False
PAY-001484-02,MPLADS-001484,CONT-0077,2,2,592300.0,2022-08-13,VCH-001484-02,1184600.0,14807.5,40.0,0.3333,0,0,0,0,False
PAY-001484-03,MPLADS-001484,CONT-0077,3,3,592400.0,2022-09-22,VCH-001484-03,1777000.0,14810.0,40.0,0.3334,0,1,0,0,False
PAY-001485-01,MPLADS-001485,CONT-0373,1,1,392000.0,2023-09-30,VCH-001485-01,392000.0,8711.11,45.0,0.5,0,0,0,0,True
PAY-001485-02,MPLADS-001485,CONT-0373,2,2,392000.0,2023-11-25,VCH-001485-02,784000.0,8711.11,45.0,0.5,0,1,0,0,True
PAY-001486-01,MPLADS-001486,CONT-0038,1,1,744700.0,2023-07-04,VCH-001486-01,744700.0,13963.12,53.3,0.3333,0,0,0,0,True
PAY-001486-02,MPLADS-001486,CONT-0038,2,2,744700.0,2023-08-27,VCH-001486-02,1489400.0,13963.12,53.3,0.3333,0,0,0,0,True
PAY-001486-03,MPLADS-001486,CONT-0038,3,3,744600.0,2023-10-20,VCH-001486-03,2234000.0,13961.25,53.3,0.3333,0,1,0,0,True
PAY-001487-01,MPLADS-001487,CONT-0203,1,1,224500.0,2023-01-19,VCH-001487-01,224500.0,7483.33,30.0,0.5,0,0,0,0,True
PAY-001487-02,MPLADS-001487,CONT-0203,2,2,224500.0,2023-03-06,VCH-001487-02,449000.0,7483.33,30.0,0.5,0,1,0,0,True
PAY-001488-01,MPLADS-001488,CONT-0189,1,1,441000.0,2024-01-02,VCH-001488-01,441000.0,8820.0,50.0,0.3333,0,0,0,0,True
PAY-001488-02,MPLADS-001488,CONT-0189,2,2,441000.0,2024-02-28,VCH-001488-02,882000.0,8820.0,50.0,0.3333,0,0,0,0,True
PAY-001488-03,MPLADS-001488,CONT-0189,3,3,441000.0,2024-04-25,VCH-001488-03,1323000.0,8820.0,50.0,0.3333,0,1,0,0,True
PAY-001489-01,MPLADS-001489,CONT-0377,1,1,455700.0,2023-11-21,VCH-001489-01,455700.0,9114.0,50.0,0.3334,0,0,0,0,True
PAY-001489-02,MPLADS-001489,CONT-0377,2,2,455700.0,2024-01-14,VCH-001489-02,911400.0,9114.0,50.0,0.3334,0,0,0,0,True
PAY-001489-03,MPLADS-001489,CONT-0377,3,3,455600.0,2024-03-09,VCH-001489-03,1367000.0,9112.0,50.0,0.3333,0,1,0,0,True
PAY-001490-01,MPLADS-001490,CONT-0384,1,1,851300.0,2023-09-18,VCH-001490-01,851300.0,14188.33,60.0,0.3333,0,0,0,0,True
PAY-001490-02,MPLADS-001490,CONT-0384,2,2,851300.0,2024-03-16,VCH-001490-02,1702600.0,14188.33,60.0,0.3333,0,0,0,0,True
PAY-001490-03,MPLADS-001490,CONT-0384,3,3,851400.0,2024-09-12,VCH-001490-03,2554000.0,14190.0,60.0,0.3334,0,1,0,0,True
PAY-001491-01,MPLADS-001491,CONT-0250,1,1,255000.0,2023-09-29,VCH-001491-01,255000.0,8500.0,30.0,0.5,0,0,0,0,True
PAY-001491-02,MPLADS-001491,CONT-0250,2,2,255000.0,2023-11-09,VCH-001491-02,510000.0,8500.0,30.0,0.5,0,1,0,0,True
PAY-001492-01,MPLADS-001492,CONT-0063,1,1,771300.0,2023-10-28,VCH-001492-01,771300.0,11018.57,70.0,0.3333,0,0,0,0,True
PAY-001492-02,MPLADS-001492,CONT-0063,2,2,771300.0,2024-01-02,VCH-001492-02,1542600.0,11018.57,70.0,0.3333,0,0,0,0,True
PAY-001492-03,MPLADS-001492,CONT-0063,3,3,771400.0,2024-03-09,VCH-001492-03,2314000.0,11020.0,70.0,0.3334,0,1,0,0,True
PAY-001493-01,MPLADS-001493,CONT-0090,1,1,1028000.0,2022-10-19,VCH-001493-01,1028000.0,14685.71,70.0,0.3333,0,0,0,0,False
PAY-001493-02,MPLADS-001493,CONT-0090,2,2,1028000.0,2022-12-24,VCH-001493-02,2056000.0,14685.71,70.0,0.3333,0,0,0,0,False
PAY-001493-03,MPLADS-001493,CONT-0090,3,3,1028000.0,2023-03-01,VCH-001493-03,3084000.0,14685.71,70.0,0.3333,0,1,0,0,False
PAY-001494-01,MPLADS-001494,CONT-0120,1,1,1180700.0,2022-10-11,VCH-001494-01,1180700.0,16867.14,70.0,0.3333,0,0,0,0,True
PAY-001494-02,MPLADS-001494,CONT-0120,2,2,1180700.0,2022-12-25,VCH-001494-02,2361400.0,16867.14,70.0,0.3333,0,0,0,0,True
PAY-001494-03,MPLADS-001494,CONT-0120,3,3,1180600.0,2023-03-11,VCH-001494-03,3542000.0,16865.71,70.0,0.3333,0,1,0,0,True
PAY-001495-01,MPLADS-001495,CONT-0153,1,1,3657300.0,2023-02-14,VCH-001495-01,3657300.0,27429.75,133.3,0.3333,0,0,0,0,True
PAY-001495-02,MPLADS-001495,CONT-0153,2,2,3657300.0,2023-07-05,VCH-001495-02,7314600.0,27429.75,133.3,0.3333,0,0,0,0,True
PAY-001495-03,MPLADS-001495,CONT-0153,3,3,3657400.0,2023-11-23,VCH-001495-03,10972000.0,27430.5,133.3,0.3333,0,1,0,0,True
PAY-001496-01,MPLADS-001496,CONT-0344,1,1,296000.0,2023-10-24,VCH-001496-01,296000.0,6577.78,45.0,0.5,0,0,0,0,True
PAY-001496-02,MPLADS-001496,CONT-0344,2,2,296000.0,2023-12-13,VCH-001496-02,592000.0,6577.78,45.0,0.5,0,1,0,0,True
PAY-001497-01,MPLADS-001497,CONT-0103,1,1,1225300.0,2022-05-07,VCH-001497-01,1225300.0,17504.29,70.0,0.3333,0,0,0,0,True
PAY-001497-02,MPLADS-001497,CONT-0103,2,2,1225300.0,2022-07-15,VCH-001497-02,2450600.0,17504.29,70.0,0.3333,0,0,0,0,True
PAY-001497-03,MPLADS-001497,CONT-0103,3,3,1225400.0,2022-09-22,VCH-001497-03,3676000.0,17505.71,70.0,0.3334,0,1,0,0,True
PAY-001498-01,MPLADS-001498,CONT-0292,1,1,278000.0,2022-11-06,VCH-001498-01,278000.0,9266.67,30.0,0.5,0,0,0,0,True
PAY-001498-02,MPLADS-001498,CONT-0292,2,2,278000.0,2022-12-06,VCH-001498-02,556000.0,9266.67,30.0,0.5,0,1,0,0,True
PAY-001499-01,MPLADS-001499,CONT-0318,1,1,5232700.0,2022-11-22,VCH-001499-01,5232700.0,39245.25,133.3,0.3333,0,0,0,0,True
PAY-001499-02,MPLADS-001499,CONT-0318,2,2,5232700.0,2023-04-08,VCH-001499-02,10465400.0,39245.25,133.3,0.3333,0,0,0,0,True
PAY-001499-03,MPLADS-001499,CONT-0318,3,3,5232600.0,2023-08-23,VCH-001499-03,15698000.0,39244.5,133.3,0.3333,0,1,0,0,True
PAY-001500-01,MPLADS-001500,CONT-0084,1,1,502700.0,2022-05-16,VCH-001500-01,502700.0,10054.0,50.0,0.3334,0,0,0,0,False
PAY-001500-02,MPLADS-001500,CONT-0084,2,2,502700.0,2022-07-10,VCH-001500-02,1005400.0,10054.0,50.0,0.3334,0,0,0,0,False
PAY-001500-03,MPLADS-001500,CONT-0084,3,3,502600.0,2022-09-03,VCH-001500-03,1508000.0,10052.0,50.0,0.3333,0,1,0,0,False
PAY-001501-01,MPLADS-001501,CONT-0002,1,1,3949300.0,2024-03-10,VCH-001501-01,3949300.0,29619.75,133.3,0.3333,0,0,0,1,True
PAY-001501-02,MPLADS-001501,CONT-0002,2,2,3949300.0,2024-07-21,VCH-001501-02,7898600.0,29619.75,133.3,0.3333,0,0,0,0,True
PAY-001501-03,MPLADS-001501,CONT-0002,3,3,3949400.0,2024-12-02,VCH-001501-03,11848000.0,29620.5,133.3,0.3333,0,1,0,0,True
PAY-001502-01,MPLADS-001502,CONT-0079,1,1,1063300.0,2022-08-02,VCH-001502-01,1063300.0,15190.0,70.0,0.3333,0,0,0,0,True
PAY-001502-02,MPLADS-001502,CONT-0079,2,2,1063300.0,2022-10-21,VCH-001502-02,2126600.0,15190.0,70.0,0.3333,0,0,0,0,True
PAY-001502-03,MPLADS-001502,CONT-0079,3,3,1063400.0,2023-01-09,VCH-001502-03,3190000.0,15191.43,70.0,0.3334,0,1,0,0,True
PAY-001503-01,MPLADS-001503,CONT-0360,1,1,561000.0,2022-07-02,VCH-001503-01,561000.0,14025.0,40.0,0.3333,0,0,0,0,True
PAY-001503-02,MPLADS-001503,CONT-0360,2,2,561000.0,2022-08-10,VCH-001503-02,1122000.0,14025.0,40.0,0.3333,0,0,0,0,True
PAY-001503-03,MPLADS-001503,CONT-0360,3,3,561000.0,2022-09-18,VCH-001503-03,1683000.0,14025.0,40.0,0.3333,0,1,0,0,True
PAY-001504-01,MPLADS-001504,CONT-0107,1,1,570000.0,2022-09-11,VCH-001504-01,570000.0,11400.0,50.0,0.3333,0,0,0,0,True
PAY-001504-02,MPLADS-001504,CONT-0107,2,2,570000.0,2022-10-30,VCH-001504-02,1140000.0,11400.0,50.0,0.3333,0,0,0,0,True
PAY-001504-03,MPLADS-001504,CONT-0107,3,3,570000.0,2022-12-19,VCH-001504-03,1710000.0,11400.0,50.0,0.3333,0,1,0,0,True
PAY-001505-01,MPLADS-001505,CONT-0258,1,1,589700.0,2023-03-28,VCH-001505-01,589700.0,11794.0,50.0,0.3334,0,0,0,0,True
PAY-001505-02,MPLADS-001505,CONT-0258,2,2,589700.0,2023-05-13,VCH-001505-02,1179400.0,11794.0,50.0,0.3334,0,0,0,0,True
PAY-001505-03,MPLADS-001505,CONT-0258,3,3,589600.0,2023-06-28,VCH-001505-03,1769000.0,11792.0,50.0,0.3333,0,1,0,0,True
PAY-001506-01,MPLADS-001506,CONT-0377,1,1,806000.0,2022-08-19,VCH-001506-01,806000.0,20150.0,40.0,0.3333,0,0,0,0,True
PAY-001506-02,MPLADS-001506,CONT-0377,2,2,806000.0,2022-09-29,VCH-001506-02,1612000.0,20150.0,40.0,0.3333,0,0,0,0,True
PAY-001506-03,MPLADS-001506,CONT-0377,3,3,806000.0,2022-11-09,VCH-001506-03,2418000.0,20150.0,40.0,0.3333,0,1,0,0,True
PAY-001507-01,MPLADS-001507,CONT-0271,1,1,456500.0,2022-12-08,VCH-001507-01,456500.0,5072.22,90.0,0.5,0,0,0,0,True
PAY-001507-02,MPLADS-001507,CONT-0271,2,2,456500.0,2023-03-25,VCH-001507-02,913000.0,5072.22,90.0,0.5,0,1,0,0,True
PAY-001508-01,MPLADS-001508,CONT-0377,1,1,963700.0,2022-05-11,VCH-001508-01,963700.0,13767.14,70.0,0.3333,0,0,0,0,True
PAY-001508-02,MPLADS-001508,CONT-0377,2,2,963700.0,2022-07-25,VCH-001508-02,1927400.0,13767.14,70.0,0.3333,0,0,0,0,True
PAY-001508-03,MPLADS-001508,CONT-0377,3,3,963600.0,2022-10-08,VCH-001508-03,2891000.0,13765.71,70.0,0.3333,0,1,0,0,True
PAY-001509-01,MPLADS-001509,CONT-0386,1,1,498000.0,2023-02-22,VCH-001509-01,498000.0,5533.33,90.0,0.5,0,0,0,0,True
PAY-001509-02,MPLADS-001509,CONT-0386,2,2,498000.0,2023-05-17,VCH-001509-02,996000.0,5533.33,90.0,0.5,0,1,0,0,True
PAY-001510-01,MPLADS-001510,CONT-0038,1,1,858300.0,2023-12-29,VCH-001510-01,858300.0,16093.12,53.3,0.3333,0,0,0,0,True
PAY-001510-02,MPLADS-001510,CONT-0038,2,2,858300.0,2024-02-16,VCH-001510-02,1716600.0,16093.12,53.3,0.3333,0,0,0,0,True
PAY-001510-03,MPLADS-001510,CONT-0038,3,3,858400.0,2024-04-06,VCH-001510-03,2575000.0,16095.0,53.3,0.3334,0,1,0,0,True
PAY-001511-01,MPLADS-001511,CONT-0171,1,1,3264700.0,2022-08-01,VCH-001511-01,3264700.0,61213.12,53.3,0.3333,0,0,0,0,True
PAY-001511-02,MPLADS-001511,CONT-0171,2,2,3264700.0,2022-10-02,VCH-001511-02,6529400.0,61213.12,53.3,0.3333,0,0,0,0,True
PAY-001511-03,MPLADS-001511,CONT-0171,3,3,3264600.0,2022-12-03,VCH-001511-03,9794000.0,61211.25,53.3,0.3333,0,1,0,0,True
PAY-001512-01,MPLADS-001512,CONT-0374,1,1,435500.0,2023-07-21,VCH-001512-01,435500.0,9677.78,45.0,0.5,0,0,0,0,True
PAY-001512-02,MPLADS-001512,CONT-0374,2,2,435500.0,2023-09-01,VCH-001512-02,871000.0,9677.78,45.0,0.5,0,1,0,0,True
PAY-001513-01,MPLADS-001513,CONT-0368,1,1,319500.0,2022-04-08,VCH-001513-01,319500.0,7100.0,45.0,0.5,0,0,0,0,True
PAY-001513-02,MPLADS-001513,CONT-0368,2,2,319500.0,2022-05-31,VCH-001513-02,639000.0,7100.0,45.0,0.5,0,1,0,0,True
PAY-001514-01,MPLADS-001514,CONT-0022,1,1,1007300.0,2024-08-08,VCH-001514-01,1007300.0,16788.33,60.0,0.3333,0,0,0,0,True
PAY-001514-02,MPLADS-001514,CONT-0022,2,2,1007300.0,2025-04-05,VCH-001514-02,2014600.0,16788.33,60.0,0.3333,0,0,0,0,True
PAY-001514-03,MPLADS-001514,CONT-0022,3,3,1007400.0,2025-12-01,VCH-001514-03,3022000.0,16790.0,60.0,0.3334,0,1,0,0,True
PAY-001515-01,MPLADS-001515,CONT-0058,1,1,1170700.0,2023-11-04,VCH-001515-01,1170700.0,16724.29,70.0,0.3333,0,0,0,0,True
PAY-001515-02,MPLADS-001515,CONT-0058,2,2,1170700.0,2024-01-08,VCH-001515-02,2341400.0,16724.29,70.0,0.3333,0,0,0,0,True
PAY-001515-03,MPLADS-001515,CONT-0058,3,3,1170600.0,2024-03-13,VCH-001515-03,3512000.0,16722.86,70.0,0.3333,0,1,0,0,True
PAY-001516-01,MPLADS-001516,CONT-0180,1,1,614700.0,2023-06-16,VCH-001516-01,614700.0,15367.5,40.0,0.3334,0,0,0,0,True
PAY-001516-02,MPLADS-001516,CONT-0180,2,2,614700.0,2023-08-03,VCH-001516-02,1229400.0,15367.5,40.0,0.3334,0,0,0,0,True
PAY-001516-03,MPLADS-001516,CONT-0180,3,3,614600.0,2023-09-20,VCH-001516-03,1844000.0,15365.0,40.0,0.3333,0,1,0,0,True
PAY-001517-01,MPLADS-001517,CONT-0282,1,1,1096300.0,2023-07-20,VCH-001517-01,1096300.0,15661.43,70.0,0.3333,0,0,0,0,True
PAY-001517-02,MPLADS-001517,CONT-0282,2,2,1096300.0,2023-10-06,VCH-001517-02,2192600.0,15661.43,70.0,0.3333,0,0,0,0,True
PAY-001517-03,MPLADS-001517,CONT-0282,3,3,1096400.0,2023-12-23,VCH-001517-03,3289000.0,15662.86,70.0,0.3334,0,1,0,0,True
PAY-001518-01,MPLADS-001518,CONT-0015,1,1,632700.0,2023-09-22,VCH-001518-01,632700.0,15817.5,40.0,0.3334,0,0,0,0,True
PAY-001518-02,MPLADS-001518,CONT-0015,2,2,632700.0,2023-11-02,VCH-001518-02,1265400.0,15817.5,40.0,0.3334,0,0,0,0,True
PAY-001518-03,MPLADS-001518,CONT-0015,3,3,632600.0,2023-12-13,VCH-001518-03,1898000.0,15815.0,40.0,0.3333,0,1,0,0,True
PAY-001519-01,MPLADS-001519,CONT-0096,1,1,3939700.0,2023-11-26,VCH-001519-01,3939700.0,65661.67,60.0,0.3333,0,0,0,0,True
PAY-001519-02,MPLADS-001519,CONT-0096,2,2,3939700.0,2024-01-28,VCH-001519-02,7879400.0,65661.67,60.0,0.3333,0,0,0,0,True
PAY-001519-03,MPLADS-001519,CONT-0096,3,3,3939600.0,2024-04-01,VCH-001519-03,11819000.0,65660.0,60.0,0.3333,0,1,0,0,True
PAY-001520-01,MPLADS-001520,CONT-0202,1,1,723700.0,2023-04-14,VCH-001520-01,723700.0,10338.57,70.0,0.3333,0,0,0,0,True
PAY-001520-02,MPLADS-001520,CONT-0202,2,2,723700.0,2023-06-29,VCH-001520-02,1447400.0,10338.57,70.0,0.3333,0,0,0,0,True
PAY-001520-03,MPLADS-001520,CONT-0202,3,3,723600.0,2023-09-13,VCH-001520-03,2171000.0,10337.14,70.0,0.3333,0,1,0,0,True
PAY-001521-01,MPLADS-001521,CONT-0023,1,1,5245300.0,2022-11-08,VCH-001521-01,5245300.0,39339.75,133.3,0.3333,0,0,0,0,True
PAY-001521-02,MPLADS-001521,CONT-0023,2,2,5245300.0,2023-03-17,VCH-001521-02,10490600.0,39339.75,133.3,0.3333,0,0,0,0,True
PAY-001521-03,MPLADS-001521,CONT-0023,3,3,5245400.0,2023-07-25,VCH-001521-03,15736000.0,39340.5,133.3,0.3333,0,1,0,0,True
PAY-001522-01,MPLADS-001522,CONT-0004,1,1,664700.0,2023-03-23,VCH-001522-01,664700.0,16617.5,40.0,0.3334,0,0,0,0,True
PAY-001522-02,MPLADS-001522,CONT-0004,2,2,664700.0,2023-05-13,VCH-001522-02,1329400.0,16617.5,40.0,0.3334,0,0,0,0,True
PAY-001522-03,MPLADS-001522,CONT-0004,3,3,664600.0,2023-07-04,VCH-001522-03,1994000.0,16615.0,40.0,0.3333,0,1,0,0,True
PAY-001523-01,MPLADS-001523,CONT-0289,1,1,173000.0,2023-08-26,VCH-001523-01,173000.0,5766.67,30.0,0.5,0,0,0,0,True
PAY-001523-02,MPLADS-001523,CONT-0289,2,2,173000.0,2023-09-24,VCH-001523-02,346000.0,5766.67,30.0,0.5,0,1,0,0,True
PAY-001524-01,MPLADS-001524,CONT-0249,1,1,532000.0,2022-06-24,VCH-001524-01,532000.0,13300.0,40.0,0.3333,0,0,0,0,True
PAY-001524-02,MPLADS-001524,CONT-0249,2,2,532000.0,2022-08-08,VCH-001524-02,1064000.0,13300.0,40.0,0.3333,0,0,0,0,True
PAY-001524-03,MPLADS-001524,CONT-0249,3,3,532000.0,2022-09-22,VCH-001524-03,1596000.0,13300.0,40.0,0.3333,0,1,0,0,True
PAY-001525-01,MPLADS-001525,CONT-0148,1,1,1013300.0,2022-08-30,VCH-001525-01,1013300.0,16888.33,60.0,0.3333,0,0,0,0,True
PAY-001525-02,MPLADS-001525,CONT-0148,2,2,1013300.0,2022-11-04,VCH-001525-02,2026600.0,16888.33,60.0,0.3333,0,0,0,0,True
PAY-001525-03,MPLADS-001525,CONT-0148,3,3,1013400.0,2023-01-10,VCH-001525-03,3040000.0,16890.0,60.0,0.3334,0,1,0,0,True
PAY-001526-01,MPLADS-001526,CONT-0235,1,1,5449000.0,2024-04-08,VCH-001526-01,5449000.0,40867.5,133.3,0.3333,0,0,0,0,True
PAY-001526-02,MPLADS-001526,CONT-0235,2,2,5449000.0,2024-08-20,VCH-001526-02,10898000.0,40867.5,133.3,0.3333,0,0,0,0,True
PAY-001526-03,MPLADS-001526,CONT-0235,3,3,5449000.0,2025-01-01,VCH-001526-03,16347000.0,40867.5,133.3,0.3333,0,1,0,0,True
PAY-001527-01,MPLADS-001527,CONT-0277,1,1,3713300.0,2023-03-27,VCH-001527-01,3713300.0,27849.75,133.3,0.3333,0,0,0,0,True
PAY-001527-02,MPLADS-001527,CONT-0277,2,2,3713300.0,2023-08-05,VCH-001527-02,7426600.0,27849.75,133.3,0.3333,0,0,0,0,True
PAY-001527-03,MPLADS-001527,CONT-0277,3,3,3713400.0,2023-12-14,VCH-001527-03,11140000.0,27850.5,133.3,0.3333,0,1,0,0,True
PAY-001528-01,MPLADS-001528,CONT-0090,1,1,3985300.0,2023-07-07,VCH-001528-01,3985300.0,29889.75,133.3,0.3333,0,0,0,0,True
PAY-001528-02,MPLADS-001528,CONT-0090,2,2,3985300.0,2023-11-13,VCH-001528-02,7970600.0,29889.75,133.3,0.3333,0,0,0,0,True
PAY-001528-03,MPLADS-001528,CONT-0090,3,3,3985400.0,2024-03-22,VCH-001528-03,11956000.0,29890.5,133.3,0.3333,0,1,0,1,True
PAY-001529-01,MPLADS-001529,CONT-0203,1,1,689000.0,2022-07-17,VCH-001529-01,689000.0,12918.75,53.3,0.3333,0,0,0,0,True
PAY-001529-02,MPLADS-001529,CONT-0203,2,2,689000.0,2022-09-12,VCH-001529-02,1378000.0,12918.75,53.3,0.3333,0,0,0,0,True
PAY-001529-03,MPLADS-001529,CONT-0203,3,3,689000.0,2022-11-08,VCH-001529-03,2067000.0,12918.75,53.3,0.3333,0,1,0,0,True
PAY-001530-01,MPLADS-001530,CONT-0141,1,1,324500.0,2022-11-28,VCH-001530-01,324500.0,7211.11,45.0,0.5,0,0,0,0,True
PAY-001530-02,MPLADS-001530,CONT-0141,2,2,324500.0,2023-01-19,VCH-001530-02,649000.0,7211.11,45.0,0.5,0,1,0,0,True
PAY-001531-01,MPLADS-001531,CONT-0297,1,1,988000.0,2024-01-23,VCH-001531-01,988000.0,14114.29,70.0,0.3333,0,0,0,0,True
PAY-001531-02,MPLADS-001531,CONT-0297,2,2,988000.0,2024-03-29,VCH-001531-02,1976000.0,14114.29,70.0,0.3333,0,0,0,0,True
PAY-001531-03,MPLADS-001531,CONT-0297,3,3,988000.0,2024-06-03,VCH-001531-03,2964000.0,14114.29,70.0,0.3333,0,1,0,0,True
PAY-001532-01,MPLADS-001532,CONT-0251,1,1,867000.0,2024-01-16,VCH-001532-01,867000.0,16256.25,53.3,0.3333,0,0,0,0,True
PAY-001532-02,MPLADS-001532,CONT-0251,2,2,867000.0,2024-03-06,VCH-001532-02,1734000.0,16256.25,53.3,0.3333,0,0,0,0,True
PAY-001532-03,MPLADS-001532,CONT-0251,3,3,867000.0,2024-04-25,VCH-001532-03,2601000.0,16256.25,53.3,0.3333,0,1,0,0,True
PAY-001533-01,MPLADS-001533,CONT-0339,1,1,1040700.0,2023-05-13,VCH-001533-01,1040700.0,17345.0,60.0,0.3333,0,0,0,0,True
PAY-001533-02,MPLADS-001533,CONT-0339,2,2,1040700.0,2023-07-23,VCH-001533-02,2081400.0,17345.0,60.0,0.3333,0,0,0,0,True
PAY-001533-03,MPLADS-001533,CONT-0339,3,3,1040600.0,2023-10-02,VCH-001533-03,3122000.0,17343.33,60.0,0.3333,0,1,0,0,True
PAY-001534-01,MPLADS-001534,CONT-0137,1,1,304500.0,2023-08-30,VCH-001534-01,304500.0,10150.0,30.0,0.5,0,0,0,0,True
PAY-001534-02,MPLADS-001534,CONT-0137,2,2,304500.0,2023-10-08,VCH-001534-02,609000.0,10150.0,30.0,0.5,0,1,0,0,True
PAY-001535-01,MPLADS-001535,CONT-0274,1,1,982000.0,2022-05-21,VCH-001535-01,982000.0,14028.57,70.0,0.3333,0,0,0,0,False
PAY-001535-02,MPLADS-001535,CONT-0274,2,2,982000.0,2022-07-30,VCH-001535-02,1964000.0,14028.57,70.0,0.3333,0,0,0,0,False
