document_id,project_id,administrative_sanction,technical_sanction,dpr,work_order,measurement_book,utilization_certificate,completion_certificate,geo_tagged_photos,photo_count,required_document_count,available_document_count,missing_document_ratio,document_exists_flag,document_type,document_date,document_amount,document_entity,document_project_reference,document_database_match_score,document_amount_mismatch,document_date_mismatch,document_entity_mismatch,document_duplicate_hash,document_version_count,document_tampering_flag,ocr_confidence_score,data_completeness_score,missing_field_count,missing_critical_field_flag,data_validation_status,data_source,source_system,last_updated_timestamp,record_update_count,late_data_submission_flag,inconsistent_record_flag,cross_source_mismatch_flag,asset_id,asset_created_flag,asset_register_entry_flag,asset_location,asset_latitude,asset_longitude,asset_photo_available,asset_photo_date,asset_photo_count,asset_status,asset_verification_status,asset_project_link_match,asset_geo_consistency,asset_completion_evidence_score
DOC-001147,MPLADS-001147,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2023-12-21,2835000.0,MAH-District-35 - Public Works Department (PWD),MPLADS-001147,0.98,0,0,0,SHA256-723c128a2e30,1,0,0.92,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.240730+00:00,3,0,0,0,ASSET-001147,0,0,BIH-District-24 Sector 6,24.7146,86.0436,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001148,MPLADS-001148,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2023-02-11,1711000.0,AND-District-02 - Municipal Corporation (MC),MPLADS-001148,0.98,0,0,0,SHA256-8969ac3cb405,1,0,0.904,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.241041+00:00,3,0,0,0,ASSET-001148,0,0,WES-District-11 Sector 10,23.41209,87.01499,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001149,MPLADS-001149,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2023-04-04,12344000.0,TEL-District-28 - Municipal Corporation (MC),MPLADS-001149,0.98,0,0,0,SHA256-f68fa7651ad9,1,0,0.935,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.241382+00:00,3,0,0,0,ASSET-001149,0,0,RAJ-District-39 Sector 13,28.60228,70.70021,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001150,MPLADS-001150,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2023-11-08,1839000.0,KAR-District-17 - Panchayati Raj Institution (PRI),MPLADS-001150,0.98,0,0,0,SHA256-c8c7bb35da5d,1,0,0.927,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.241701+00:00,3,0,0,0,ASSET-001150,0,0,ASS-District-17 Sector 9,26.85128,95.04642,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001151,MPLADS-001151,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2023-02-13,4142000.0,UTT-District-21 - Public Works Department (PWD),MPLADS-001151,0.98,0,0,0,SHA256-4b286f07a6bc,1,0,0.971,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.242037+00:00,3,0,0,0,ASSET-001151,1,1,MAH-District-14 Sector 12,17.8015,72.64927,1,2023-09-30,4,OPERATIONAL,VERIFIED,1,1,1.0
DOC-001152,MPLADS-001152,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2022-12-14,2347000.0,KAR-District-08 - Municipal Corporation (MC),MPLADS-001152,0.98,0,0,0,SHA256-ba04aac7e3f0,1,0,0.904,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.242360+00:00,3,0,0,0,ASSET-001152,0,0,RAJ-District-08 Sector 11,26.69909,74.34373,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001153,MPLADS-001153,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2023-05-29,1551000.0,MAH-District-01 - Rural Development Department (RDD),MPLADS-001153,0.98,0,0,0,SHA256-fcd7a8febe79,1,0,0.947,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.242689+00:00,3,0,0,0,ASSET-001153,0,0,AND-District-09 Sector 10,15.34448,80.15442,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001154,MPLADS-001154,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2023-06-30,2495000.0,UTT-District-71 - Water Supply & Sewerage Board,MPLADS-001154,0.98,0,0,0,SHA256-e5964aa23f4b,1,0,0.972,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.243016+00:00,3,0,0,0,ASSET-001154,0,0,RAJ-District-18 Sector 6,27.22945,76.16156,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001155,MPLADS-001155,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2023-05-08,4042000.0,TEL-District-08 - Panchayati Raj Institution (PRI),MPLADS-001155,0.98,0,0,0,SHA256-4b08d827753a,1,0,0.98,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.243341+00:00,3,0,0,0,ASSET-001155,0,0,JHA-District-20 Sector 2,24.64721,83.5791,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001156,MPLADS-001156,True,True,True,True,False,True,True,True,7,5,4,0.2,1,PDF_BUNDLE,2022-10-19,2281000.0,PUN-District-16 - Municipal Corporation (MC),MPLADS-001156,0.65,0,0,0,SHA256-b790af5ca0d6,1,0,0.975,0.8,1,1,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.243666+00:00,3,0,1,0,ASSET-001156,0,0,AND-District-07 Sector 6,12.56851,76.78898,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001157,MPLADS-001157,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2022-07-13,789000.0,UTT-District-01 - Water Supply & Sewerage Board,MPLADS-001157,0.98,0,0,0,SHA256-1310487ae7d1,1,0,0.885,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.243994+00:00,3,0,0,0,ASSET-001157,0,0,AND-District-17 Sector 8,14.66657,80.30306,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001158,MPLADS-001158,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2022-03-27,2250000.0,HAR-District-09 - Public Works Department (PWD),MPLADS-001158,0.98,0,0,0,SHA256-f6017a842a44,1,0,0.971,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.244310+00:00,3,0,0,0,ASSET-001158,0,0,ODI-District-24 Sector 2,22.33573,84.5039,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001159,MPLADS-001159,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2023-07-18,537000.0,RAJ-District-19 - Rural Development Department (RDD),MPLADS-001159,0.98,0,0,0,SHA256-f2e4f399620c,1,0,0.937,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.244629+00:00,3,0,0,0,ASSET-001159,0,0,UTT-District-08 Sector 1,27.64277,82.79711,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001160,MPLADS-001160,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2023-06-25,3335000.0,JHA-District-07 - Panchayati Raj Institution (PRI),MPLADS-001160,0.98,0,0,0,SHA256-93ff1e5f1788,1,0,0.89,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.244952+00:00,3,0,0,0,ASSET-001160,0,0,ASS-District-32 Sector 3,27.59825,93.41043,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001161,MPLADS-001161,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2023-09-15,2622000.0,KER-District-14 - Public Works Department (PWD),MPLADS-001161,0.98,0,0,0,SHA256-8ed5a4927678,1,0,0.883,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.245299+00:00,3,0,0,0,ASSET-001161,0,0,MAH-District-01 Sector 2,16.45332,75.46577,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001162,MPLADS-001162,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2023-06-21,12482000.0,MAH-District-35 - Municipal Corporation (MC),MPLADS-001162,0.98,0,0,0,SHA256-c45be557d390,1,0,0.924,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.245624+00:00,3,0,0,0,ASSET-001162,0,0,ODI-District-10 Sector 7,19.94346,85.35515,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001163,MPLADS-001163,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2023-04-19,3125000.0,CHH-District-15 - Municipal Corporation (MC),MPLADS-001163,0.98,0,0,0,SHA256-b444ce7602fe,1,0,0.934,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.245949+00:00,3,0,0,0,ASSET-001163,0,0,AND-District-16 Sector 11,17.08727,82.79766,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001164,MPLADS-001164,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2022-08-29,1583000.0,PUN-District-19 - Water Supply & Sewerage Board,MPLADS-001164,0.98,0,0,0,SHA256-e3e911f25852,1,0,0.881,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.246358+00:00,3,0,0,0,ASSET-001164,0,0,CHH-District-17 Sector 8,18.13094,82.45605,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001165,MPLADS-001165,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2023-05-24,1776000.0,PUN-District-03 - Rural Development Department (RDD),MPLADS-001165,0.98,0,0,0,SHA256-f4e0f02ca6c9,1,0,0.882,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.246700+00:00,3,0,0,0,ASSET-001165,0,0,JHA-District-03 Sector 6,23.77182,86.83425,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001166,MPLADS-001166,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2022-02-01,609000.0,RAJ-District-28 - Rural Development Department (RDD),MPLADS-001166,0.98,0,0,0,SHA256-6f83260c4a8a,1,0,0.905,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.247026+00:00,3,0,0,0,ASSET-001166,1,1,UTT-District-60 Sector 5,25.40011,80.94568,1,2022-04-24,6,OPERATIONAL,VERIFIED,1,1,1.0
DOC-001167,MPLADS-001167,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2023-03-30,12766000.0,ODI-District-25 - Municipal Corporation (MC),MPLADS-001167,0.98,0,0,0,SHA256-04c35beef3bc,1,0,0.95,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.247350+00:00,3,0,0,0,ASSET-001167,1,1,MAH-District-21 Sector 1,21.18848,75.5675,1,2024-05-28,5,OPERATIONAL,VERIFIED,1,1,1.0
DOC-001168,MPLADS-001168,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2023-12-25,2387000.0,ASS-District-26 - Water Supply & Sewerage Board,MPLADS-001168,0.98,0,0,0,SHA256-da4510027dd0,1,0,0.888,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.247656+00:00,3,0,0,0,ASSET-001168,0,0,KAR-District-21 Sector 14,13.62622,77.9265,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001169,MPLADS-001169,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2022-04-05,2745000.0,TEL-District-05 - Panchayati Raj Institution (PRI),MPLADS-001169,0.98,0,0,0,SHA256-e3a26e99b23b,1,0,0.893,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.247979+00:00,3,0,0,0,ASSET-001169,0,0,ODI-District-19 Sector 8,18.48711,83.32639,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001170,MPLADS-001170,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2022-07-14,375000.0,MAD-District-48 - Rural Development Department (RDD),MPLADS-001170,0.98,0,0,0,SHA256-8ad973041025,1,0,0.929,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.248368+00:00,3,0,0,0,ASSET-001170,0,0,KER-District-08 Sector 7,11.60385,77.05408,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001171,MPLADS-001171,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2022-02-12,2144000.0,JHA-District-02 - Public Works Department (PWD),MPLADS-001171,0.98,0,0,0,SHA256-47fcd7a72d4b,1,0,0.882,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.248747+00:00,3,0,0,0,ASSET-001171,0,0,KER-District-08 Sector 11,11.59904,76.94595,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001172,MPLADS-001172,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2022-07-17,1187000.0,AND-District-22 - Municipal Corporation (MC),MPLADS-001172,0.98,0,0,0,SHA256-ad3e3e4f6f46,1,0,0.897,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.249084+00:00,3,0,0,0,ASSET-001172,0,0,MAD-District-15 Sector 9,25.72516,81.16818,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001173,MPLADS-001173,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2022-08-08,2435000.0,UTT-District-38 - Panchayati Raj Institution (PRI),MPLADS-001173,0.98,0,0,0,SHA256-cb4698ecc4b3,1,0,0.963,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.249408+00:00,3,0,0,0,ASSET-001173,0,0,JHA-District-20 Sector 4,24.71489,83.63524,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001174,MPLADS-001174,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2022-05-31,16909000.0,TEL-District-03 - Public Works Department (PWD),MPLADS-001174,0.98,0,0,0,SHA256-fa6d5e6950d2,1,0,0.907,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.249714+00:00,3,0,0,0,ASSET-001174,0,0,RAJ-District-37 Sector 1,24.93649,70.9162,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001175,MPLADS-001175,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2023-04-08,1726000.0,KAR-District-26 - Municipal Corporation (MC),MPLADS-001175,0.98,0,0,0,SHA256-c225a4c9e2a6,1,0,0.941,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.250016+00:00,3,0,0,0,ASSET-001175,1,1,RAJ-District-13 Sector 8,26.12477,69.96457,1,2023-10-04,3,OPERATIONAL,VERIFIED,1,1,1.0
DOC-001176,MPLADS-001176,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2022-06-02,16410000.0,WES-District-17 - Water Supply & Sewerage Board,MPLADS-001176,0.98,0,0,0,SHA256-787f77b10e19,1,0,0.976,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.250317+00:00,3,0,0,0,ASSET-001176,0,0,TAM-District-26 Sector 5,11.08777,76.63811,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001177,MPLADS-001177,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2023-06-04,11512000.0,AND-District-08 - Water Supply & Sewerage Board,MPLADS-001177,0.98,0,0,0,SHA256-6f6a3e1a4b01,1,0,0.892,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.250613+00:00,3,0,0,0,ASSET-001177,1,1,TEL-District-19 Sector 3,17.11511,79.866,1,2024-07-20,5,OPERATIONAL,VERIFIED,1,1,1.0
DOC-001178,MPLADS-001178,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2023-05-01,1951000.0,GUJ-District-16 - Public Works Department (PWD),MPLADS-001178,0.98,0,0,0,SHA256-3b22a1f5b481,1,0,0.933,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.250911+00:00,3,0,0,0,ASSET-001178,0,0,CHH-District-05 Sector 6,18.59697,82.75084,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001179,MPLADS-001179,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2023-02-01,2742000.0,HAR-District-18 - Water Supply & Sewerage Board,MPLADS-001179,0.98,0,0,0,SHA256-3afe35cddbab,1,0,0.901,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.251224+00:00,3,0,0,0,ASSET-001179,0,0,GUJ-District-24 Sector 11,20.32385,74.0748,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001180,MPLADS-001180,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2023-07-12,1180000.0,ODI-District-28 - Public Works Department (PWD),MPLADS-001180,0.98,0,0,0,SHA256-bd6bd640a982,1,0,0.91,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.251531+00:00,3,0,0,0,ASSET-001180,0,0,ODI-District-22 Sector 1,19.13601,87.03674,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001181,MPLADS-001181,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2022-07-19,1964000.0,GUJ-District-03 - Public Works Department (PWD),MPLADS-001181,0.98,0,0,0,SHA256-3c230326db9f,1,0,0.9,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.251831+00:00,3,0,0,0,ASSET-001181,0,0,UTT-District-04 Sector 2,24.9583,82.12052,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001182,MPLADS-001182,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2022-05-29,13801000.0,CHH-District-21 - Water Supply & Sewerage Board,MPLADS-001182,0.98,0,0,0,SHA256-561d25c69022,1,0,0.923,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.252132+00:00,3,0,0,0,ASSET-001182,0,0,HAR-District-20 Sector 13,29.35902,76.36192,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001183,MPLADS-001183,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2023-07-06,1448000.0,RAJ-District-29 - Rural Development Department (RDD),MPLADS-001183,0.98,0,0,0,SHA256-c5856b7b9cad,1,0,0.932,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.252439+00:00,3,0,0,0,ASSET-001183,0,0,CHH-District-31 Sector 12,23.13747,82.67379,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001184,MPLADS-001184,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2022-05-12,1709000.0,AND-District-10 - Public Works Department (PWD),MPLADS-001184,0.98,0,0,0,SHA256-94f18dcf028a,1,0,0.947,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.252752+00:00,3,0,0,0,ASSET-001184,0,0,ODI-District-13 Sector 2,21.92047,83.36109,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001185,MPLADS-001185,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2023-09-19,690000.0,JHA-District-08 - Panchayati Raj Institution (PRI),MPLADS-001185,0.98,0,0,0,SHA256-2591c6e36eb4,1,0,0.955,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.253073+00:00,3,0,0,0,ASSET-001185,0,0,MAH-District-08 Sector 3,15.54995,76.59999,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001186,MPLADS-001186,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2022-05-12,3390000.0,MAD-District-21 - Water Supply & Sewerage Board,MPLADS-001186,0.98,0,0,0,SHA256-f534d52abab3,1,0,0.974,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.253386+00:00,3,0,0,0,ASSET-001186,0,0,TEL-District-16 Sector 7,16.10836,81.19665,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001187,MPLADS-001187,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2023-04-20,2550000.0,RAJ-District-23 - Panchayati Raj Institution (PRI),MPLADS-001187,0.98,0,0,0,SHA256-ca0cbf544207,1,0,0.944,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.253699+00:00,3,0,0,0,ASSET-001187,0,0,WES-District-18 Sector 10,26.48182,87.43186,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001188,MPLADS-001188,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2023-06-05,551000.0,TAM-District-07 - Rural Development Department (RDD),MPLADS-001188,0.98,0,0,0,SHA256-9f873612406c,1,0,0.949,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.254003+00:00,3,0,0,0,ASSET-001188,0,0,MAH-District-10 Sector 1,16.46073,72.80552,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001189,MPLADS-001189,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2022-05-09,1945000.0,CHH-District-05 - Water Supply & Sewerage Board,MPLADS-001189,0.98,0,0,0,SHA256-46016b074782,1,0,0.987,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.254320+00:00,3,0,0,0,ASSET-001189,0,0,RAJ-District-22 Sector 10,28.3546,76.4972,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001190,MPLADS-001190,True,True,True,True,False,True,True,True,4,5,4,0.2,1,PDF_BUNDLE,2023-07-15,1771000.0,ODI-District-25 - Panchayati Raj Institution (PRI),MPLADS-001190,0.65,0,0,0,SHA256-8f2aa3e0ceef,1,0,0.892,0.8,1,1,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.254632+00:00,3,0,1,0,ASSET-001190,0,0,KAR-District-10 Sector 7,16.36585,74.63312,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001191,MPLADS-001191,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2023-04-07,991000.0,KAR-District-05 - Public Works Department (PWD),MPLADS-001191,0.98,0,0,0,SHA256-93943ee31dfd,1,0,0.913,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.254932+00:00,3,0,0,0,ASSET-001191,0,0,AND-District-15 Sector 7,13.24196,77.67962,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001192,MPLADS-001192,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2023-08-31,1763000.0,TEL-District-23 - Panchayati Raj Institution (PRI),MPLADS-001192,0.98,0,0,0,SHA256-78260c2b6589,1,0,0.899,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.255239+00:00,3,0,0,0,ASSET-001192,0,0,ASS-District-15 Sector 2,25.18329,93.71949,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001193,MPLADS-001193,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2023-04-11,1414000.0,RAJ-District-36 - Panchayati Raj Institution (PRI),MPLADS-001193,0.98,0,0,0,SHA256-d7271ab85689,1,0,0.905,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.255595+00:00,3,0,0,0,ASSET-001193,0,0,CHH-District-02 Sector 5,20.14305,80.15517,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001194,MPLADS-001194,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2023-10-06,12348000.0,HAR-District-05 - Public Works Department (PWD),MPLADS-001194,0.98,0,0,0,SHA256-9b12d76e109d,1,0,0.882,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.255944+00:00,3,0,0,0,ASSET-001194,0,0,GUJ-District-25 Sector 2,20.51767,68.51581,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001195,MPLADS-001195,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2023-04-17,1425000.0,AND-District-04 - Municipal Corporation (MC),MPLADS-001195,0.98,0,0,0,SHA256-b6a1e89f66e5,1,0,0.905,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.256276+00:00,3,0,0,0,ASSET-001195,0,0,CHH-District-28 Sector 11,23.41145,81.88586,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-001196,MPLADS-001196,True,True,True,True,False,True,True,True,7,5,4,0.2,1,PDF_BUNDLE,2023-01-13,9604000.0,BIH-District-10 - Rural Development Department (RDD),MPLADS-001196,0.65,0,0,0,SHA256-de8814583b3a,1,0,0.894,0.8,1,1,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.256595+00:00,3,0,1,0,ASSET-001196,0,0,RAJ-District-45 Sector 13,24.24993,70.37891,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
