tender_id,project_id,tender_exists,procurement_method,tender_publication_date,tender_duration,bid_count,qualified_bid_count,single_bid_flag,bid_competition_score,tender_type,winning_bid,winning_bid_amount,winning_bid_deviation,winning_bid_vs_lowest_bid,bid_price_similarity,bidder_disqualification_rate,re_tender_count,tender_cancellation_count,tender_bypass_flag,repeated_winner_flag,bid_rotation_score,repeated_loser_score,procurement_compliance_flag
TND-001291,MPLADS-001291,1,Open e-Tender,2023-01-10,15,3,2,0,0.5,Open e-Tender,2017000.0,2017000.0,-0.028,0.0173,0.979,0.111,0,0,0,0,0.649,0.13,1
TND-001292,MPLADS-001292,1,Open e-Tender,2023-09-03,20,6,6,0,1.0,Open e-Tender,1860000.0,1860000.0,-0.076,0.0173,0.9651,0.215,0,0,0,0,0.378,0.322,1
TND-001293,MPLADS-001293,1,Open e-Tender,2023-08-06,18,7,7,0,1.0,Open e-Tender,15043000.0,15043000.0,0.0055,0.0096,0.9773,0.166,0,0,0,0,0.451,0.067,1
TND-001294,MPLADS-001294,1,Open e-Tender,2023-01-24,18,7,7,0,1.0,Open e-Tender,1511000.0,1511000.0,-0.0245,0.0261,0.8774,0.06,0,0,0,1,0.197,0.16,1
TND-001295,MPLADS-001295,1,Open e-Tender,2022-02-12,16,4,4,0,0.667,Open e-Tender,1391000.0,1391000.0,-0.028,0.009,0.936,0.011,0,0,0,0,0.392,0.213,1
TND-001296,MPLADS-001296,1,Open e-Tender,2022-05-12,15,4,4,0,0.667,Open e-Tender,598000.0,598000.0,-0.0612,0.0141,0.9036,0.096,0,0,0,0,0.499,0.325,1
TND-001297,MPLADS-001297,1,Open e-Tender,2022-05-07,24,3,3,0,0.5,Open e-Tender,3049000.0,3049000.0,-0.0171,0.0007,0.9377,0.229,0,0,0,0,0.216,0.445,1
TND-001298,MPLADS-001298,1,Open e-Tender,2023-02-04,19,7,6,0,1.0,Open e-Tender,3220000.0,3220000.0,0.0006,0.0168,0.9609,0.202,0,0,0,0,0.273,0.183,1
TND-001299,MPLADS-001299,1,Open e-Tender,2022-11-06,16,7,7,0,1.0,Open e-Tender,678000.0,678000.0,-0.0801,0.0357,0.9238,0.096,0,0,0,1,0.705,0.425,1
TND-001300,MPLADS-001300,1,Open e-Tender,2023-09-21,20,7,6,0,1.0,Open e-Tender,522000.0,522000.0,-0.0169,0.0359,0.9827,0.181,1,0,0,0,0.508,0.32,1
TND-001301,MPLADS-001301,1,Open e-Tender,2022-05-30,25,7,6,0,1.0,Open e-Tender,3230000.0,3230000.0,-0.0756,0.0214,0.9778,0.035,0,0,0,0,0.169,0.328,1
TND-001302,MPLADS-001302,1,Open e-Tender,2023-02-06,29,6,6,0,1.0,Open e-Tender,3041000.0,3041000.0,-0.0401,0.0389,0.9001,0.035,0,0,0,0,0.602,0.083,1
TND-001303,MPLADS-001303,1,Open e-Tender,2023-09-02,29,3,2,0,0.5,Open e-Tender,449000.0,449000.0,-0.0365,0.0275,0.9389,0.209,0,0,0,0,0.646,0.076,1
TND-001304,MPLADS-001304,1,Open e-Tender,2023-02-02,29,3,2,0,0.5,Open e-Tender,1499000.0,1499000.0,-0.073,0.014,0.9048,0.051,1,0,0,0,0.291,0.213,1
TND-001305,MPLADS-001305,1,Open e-Tender,2022-10-17,17,7,7,0,1.0,Open e-Tender,9205000.0,9205000.0,-0.0476,0.0022,0.8638,0.163,0,0,0,0,0.484,0.286,1
TND-001306,MPLADS-001306,1,Open e-Tender,2022-05-15,17,4,3,0,0.667,Open e-Tender,10881000.0,10881000.0,-0.0343,0.0346,0.8737,0.078,0,0,0,1,0.374,0.241,1
TND-001307,MPLADS-001307,1,Open e-Tender,2023-05-03,15,7,7,0,1.0,Open e-Tender,2899000.0,2899000.0,-0.0239,0.0137,0.8828,0.043,0,0,0,1,0.554,0.448,1
TND-001308,MPLADS-001308,1,Open e-Tender,2023-12-09,18,4,3,0,0.667,Open e-Tender,1854000.0,1854000.0,-0.0651,0.0381,0.8574,0.112,0,0,0,0,0.634,0.052,1
TND-001309,MPLADS-001309,1,Open e-Tender,2023-01-03,22,6,6,0,1.0,Open e-Tender,587000.0,587000.0,-0.0217,0.0431,0.9692,0.062,0,0,0,0,0.552,0.347,1
TND-001310,MPLADS-001310,1,Open e-Tender,2022-06-09,20,7,7,0,1.0,Open e-Tender,1737000.0,1737000.0,-0.0192,0.0187,0.9083,0.207,0,0,0,1,0.18,0.104,1
TND-001311,MPLADS-001311,1,Open e-Tender,2023-12-09,18,6,6,0,1.0,Open e-Tender,8964000.0,8964000.0,-0.0797,0.0383,0.9459,0.081,0,0,0,0,0.468,0.419,1
TND-001312,MPLADS-001312,1,Open e-Tender,2023-08-01,25,6,5,0,1.0,Open e-Tender,1785000.0,1785000.0,0.0062,0.0018,0.892,0.016,0,0,0,0,0.537,0.425,1
TND-001313,MPLADS-001313,1,Direct / Single Inquiry,2023-11-30,19,1,1,1,0.167,Single Tender Inquiry,3095000.0,3095000.0,-0.045,0.0092,0.0,0.033,0,0,0,1,0.501,0.123,0
TND-001314,MPLADS-001314,1,Open e-Tender,2023-08-13,19,4,4,0,0.667,Open e-Tender,6338000.0,6338000.0,-0.0393,0.0254,0.8829,0.0,0,0,0,1,0.521,0.167,1
TND-001315,MPLADS-001315,1,Direct / Single Inquiry,2022-10-21,22,1,1,1,0.167,Single Tender Inquiry,3892000.0,3892000.0,-0.051,0.04,0.0,0.059,0,0,0,0,0.19,0.297,0
TND-001316,MPLADS-001316,1,Open e-Tender,2022-07-04,20,7,6,0,1.0,Open e-Tender,14066000.0,14066000.0,-0.0012,0.0401,0.948,0.12,0,0,0,0,0.247,0.341,1
TND-001317,MPLADS-001317,1,Open e-Tender,2022-07-05,23,4,4,0,0.667,Open e-Tender,10374000.0,10374000.0,-0.0164,0.0439,0.9408,0.227,0,0,0,0,0.445,0.162,1
TND-001318,MPLADS-001318,1,Open e-Tender,2023-01-31,14,6,6,0,1.0,Open e-Tender,3171000.0,3171000.0,-0.0335,0.0143,0.9061,0.102,0,0,0,0,0.708,0.285,1
TND-001319,MPLADS-001319,1,Direct / Single Inquiry,2023-09-09,22,1,1,1,0.167,Single Tender Inquiry,3145000.0,3145000.0,-0.0153,0.0136,0.0,0.128,0,0,0,0,0.204,0.499,0
TND-001320,MPLADS-001320,1,Open e-Tender,2023-03-19,22,7,6,0,1.0,Open e-Tender,2756000.0,2756000.0,-0.0326,0.0339,0.9629,0.104,0,0,0,1,0.365,0.472,1
TND-001321,MPLADS-001321,1,Open e-Tender,2023-09-21,28,7,6,0,1.0,Open e-Tender,630000.0,630000.0,-0.0323,0.0333,0.8515,0.114,0,0,0,0,0.2,0.357,1
TND-001322,MPLADS-001322,1,Open e-Tender,2023-07-13,28,6,5,0,1.0,Open e-Tender,3317000.0,3317000.0,-0.0307,0.037,0.8765,0.186,0,0,0,0,0.142,0.485,1
TND-001323,MPLADS-001323,1,Open e-Tender,2022-04-13,19,4,3,0,0.667,Open e-Tender,532000.0,532000.0,-0.0567,0.0393,0.951,0.05,0,0,0,1,0.595,0.384,1
TND-001324,MPLADS-001324,1,Open e-Tender,2022-10-26,17,3,3,0,0.5,Open e-Tender,10418000.0,10418000.0,-0.0264,0.0204,0.8842,0.244,0,0,0,1,0.159,0.435,1
TND-001325,MPLADS-001325,1,Open e-Tender,2022-02-28,25,4,4,0,0.667,Open e-Tender,2623000.0,2623000.0,-0.0699,0.0113,0.9364,0.119,0,0,0,0,0.688,0.38,1
TND-001326,MPLADS-001326,1,Open e-Tender,2023-04-01,23,5,4,0,0.833,Open e-Tender,358000.0,358000.0,-0.0504,0.0055,0.9132,0.195,0,0,0,0,0.411,0.152,1
TND-001327,MPLADS-001327,1,Open e-Tender,2022-09-06,24,5,5,0,0.833,Open e-Tender,548000.0,548000.0,-0.0648,0.0402,0.9223,0.019,0,0,0,1,0.427,0.2,1
TND-001328,MPLADS-001328,1,Open e-Tender,2023-06-24,18,7,6,0,1.0,Open e-Tender,1463000.0,1463000.0,-0.0494,0.0277,0.8688,0.021,0,0,0,0,0.122,0.129,1
TND-001329,MPLADS-001329,1,Open e-Tender,2023-10-20,20,5,5,0,0.833,Open e-Tender,14730000.0,14730000.0,-0.0638,0.0253,0.8705,0.117,1,0,0,0,0.413,0.446,1
TND-001330,MPLADS-001330,1,Open e-Tender,2022-07-15,21,5,5,0,0.833,Open e-Tender,2112000.0,2112000.0,-0.0024,0.0428,0.9372,0.066,0,0,0,0,0.596,0.197,1
TND-001331,MPLADS-001331,1,Open e-Tender,2023-07-27,28,4,3,0,0.667,Open e-Tender,10860000.0,10860000.0,-0.0358,0.022,0.931,0.061,0,0,0,0,0.567,0.334,1
TND-001332,MPLADS-001332,1,Open e-Tender,2023-07-17,20,6,5,0,1.0,Open e-Tender,2205000.0,2205000.0,0.0059,0.0273,0.9127,0.232,0,0,0,0,0.63,0.301,1
TND-001333,MPLADS-001333,1,Open e-Tender,2022-09-05,27,7,7,0,1.0,Open e-Tender,609000.0,609000.0,-0.0146,0.0251,0.9106,0.015,0,0,0,0,0.68,0.247,1
TND-001334,MPLADS-001334,1,Open e-Tender,2022-06-22,29,3,2,0,0.5,Open e-Tender,2891000.0,2891000.0,0.0165,0.0133,0.8548,0.088,0,0,0,0,0.338,0.185,1
TND-001335,MPLADS-001335,1,Open e-Tender,2022-11-28,28,4,3,0,0.667,Open e-Tender,890000.0,890000.0,-0.0471,0.0158,0.9581,0.16,0,0,0,0,0.674,0.196,1
TND-001336,MPLADS-001336,1,Direct / Single Inquiry,2023-07-04,26,1,1,1,0.167,Single Tender Inquiry,3513000.0,3513000.0,-0.0755,0.0166,0.0,0.142,0,0,0,0,0.265,0.485,0
TND-001337,MPLADS-001337,1,Open e-Tender,2023-11-06,27,3,3,0,0.5,Open e-Tender,1551000.0,1551000.0,-0.0239,0.0263,0.8559,0.156,0,0,0,0,0.426,0.065,1
TND-001338,MPLADS-001338,1,Open e-Tender,2022-11-19,21,4,4,0,0.667,Open e-Tender,1614000.0,1614000.0,-0.0019,0.0265,0.8989,0.14,1,0,0,1,0.681,0.137,1
TND-001339,MPLADS-001339,1,Open e-Tender,2022-09-28,25,4,3,0,0.667,Open e-Tender,678000.0,678000.0,-0.0088,0.0148,0.9324,0.01,0,0,0,0,0.265,0.113,1
TND-001340,MPLADS-001340,1,Open e-Tender,2023-04-12,28,3,2,0,0.5,Open e-Tender,3921000.0,3921000.0,-0.0088,0.026,0.8843,0.209,0,0,0,0,0.404,0.132,1
TND-001341,MPLADS-001341,1,Direct / Single Inquiry,2022-04-28,17,1,1,1,0.167,Single Tender Inquiry,1365000.0,1365000.0,-0.0488,0.0046,0.0,0.089,0,0,0,0,0.384,0.214,0
TND-001342,MPLADS-001342,1,Open e-Tender,2022-02-13,17,7,7,0,1.0,Open e-Tender,2137000.0,2137000.0,0.0071,0.047,0.8713,0.104,0,0,0,0,0.161,0.143,1
TND-001343,MPLADS-001343,1,Open e-Tender,2022-08-17,21,4,3,0,0.667,Open e-Tender,1001000.0,1001000.0,-0.0521,0.0294,0.9641,0.048,0,0,0,0,0.24,0.369,1
TND-001344,MPLADS-001344,1,Open e-Tender,2023-05-25,25,3,3,0,0.5,Open e-Tender,617000.0,617000.0,-0.0283,0.015,0.9423,0.11,0,0,0,0,0.704,0.104,1
TND-001345,MPLADS-001345,1,Direct / Single Inquiry,2022-07-21,29,1,1,1,0.167,Single Tender Inquiry,1188000.0,1188000.0,-0.0302,0.0409,0.0,0.003,0,0,0,0,0.375,0.08,0
TND-001346,MPLADS-001346,1,Open e-Tender,2022-11-26,25,3,3,0,0.5,Open e-Tender,1091000.0,1091000.0,-0.0224,0.015,0.9404,0.14,0,0,0,1,0.133,0.11,1
TND-001347,MPLADS-001347,1,Open e-Tender,2022-12-16,23,5,4,0,0.833,Open e-Tender,9191000.0,9191000.0,-0.0029,0.0029,0.9373,0.165,0,0,0,0,0.215,0.12,1
TND-001348,MPLADS-001348,1,Open e-Tender,2022-03-08,22,5,4,0,0.833,Open e-Tender,1835000.0,1835000.0,-0.0699,0.0316,0.862,0.157,0,0,0,0,0.339,0.494,1
TND-001349,MPLADS-001349,1,Open e-Tender,2023-05-22,20,6,6,0,1.0,Open e-Tender,13021000.0,13021000.0,-0.0358,0.0006,0.9091,0.09,0,0,0,0,0.335,0.289,1
TND-001350,MPLADS-001350,1,Open e-Tender,2022-06-22,19,5,4,0,0.833,Open e-Tender,1640000.0,1640000.0,-0.0465,0.0217,0.9777,0.117,0,0,0,0,0.668,0.09,1
TND-001351,MPLADS-001351,1,Open e-Tender,2023-07-25,24,4,3,0,0.667,Open e-Tender,2988000.0,2988000.0,-0.0122,0.0483,0.9446,0.095,1,0,0,0,0.444,0.473,1
TND-001352,MPLADS-001352,1,Open e-Tender,2023-01-05,14,3,2,0,0.5,Open e-Tender,1716000.0,1716000.0,-0.0278,0.0144,0.9592,0.177,0,0,0,0,0.651,0.143,1
TND-001353,MPLADS-001353,1,Open e-Tender,2022-04-15,26,4,3,0,0.667,Open e-Tender,2206000.0,2206000.0,-0.0601,0.0489,0.8795,0.118,0,0,0,0,0.412,0.323,1
TND-001354,MPLADS-001354,1,Open e-Tender,2023-04-01,24,3,2,0,0.5,Open e-Tender,656000.0,656000.0,-0.0209,0.0386,0.8721,0.16,0,0,0,1,0.403,0.217,1
TND-001355,MPLADS-001355,1,Open e-Tender,2023-06-02,23,3,2,0,0.5,Open e-Tender,53053000.0,53053000.0,-0.0588,0.0475,0.8615,0.237,0,0,0,0,0.464,0.169,1
TND-001356,MPLADS-001356,1,Open e-Tender,2022-05-12,19,7,7,0,1.0,Open e-Tender,1543000.0,1543000.0,-0.0216,0.0028,0.9667,0.042,0,0,0,0,0.257,0.471,1
TND-001357,MPLADS-001357,1,Open e-Tender,2023-11-28,14,4,3,0,0.667,Open e-Tender,1315000.0,1315000.0,0.0015,0.033,0.9292,0.033,0,0,0,0,0.555,0.381,1
TND-001358,MPLADS-001358,1,Open e-Tender,2023-01-16,18,5,5,0,0.833,Open e-Tender,457000.0,457000.0,0.0044,0.0186,0.9361,0.048,0,0,0,0,0.122,0.452,1
TND-001359,MPLADS-001359,1,Open e-Tender,2022-05-15,17,3,3,0,0.5,Open e-Tender,2415000.0,2415000.0,-0.0511,0.0091,0.9266,0.036,0,0,0,0,0.41,0.42,1
TND-001360,MPLADS-001360,1,Open e-Tender,2022-09-22,28,6,5,0,1.0,Open e-Tender,341000.0,341000.0,-0.0632,0.0165,0.9195,0.097,1,0,0,0,0.174,0.369,1
TND-001361,MPLADS-001361,1,Open e-Tender,2023-11-06,29,5,4,0,0.833,Open e-Tender,2452000.0,2452000.0,-0.0544,0.0071,0.9064,0.149,0,0,0,0,0.51,0.178,1
TND-001362,MPLADS-001362,1,Open e-Tender,2022-09-16,24,6,6,0,1.0,Open e-Tender,1760000.0,1760000.0,-0.0522,0.0411,0.8686,0.062,0,0,0,0,0.366,0.426,1
TND-001363,MPLADS-001363,1,Open e-Tender,2023-07-29,29,7,6,0,1.0,Open e-Tender,2119000.0,2119000.0,0.0148,0.0453,0.9734,0.221,0,0,0,0,0.516,0.432,1
TND-001364,MPLADS-001364,1,Open e-Tender,2023-09-24,19,4,4,0,0.667,Open e-Tender,1832000.0,1832000.0,0.006,0.0422,0.8649,0.122,0,0,0,0,0.268,0.218,1
TND-001365,MPLADS-001365,1,Open e-Tender,2023-04-07,23,5,5,0,0.833,Open e-Tender,955000.0,955000.0,0.0084,0.0463,0.9572,0.037,0,0,0,1,0.343,0.059,1
TND-001366,MPLADS-001366,1,Open e-Tender,2023-05-29,29,6,5,0,1.0,Open e-Tender,3765000.0,3765000.0,-0.0314,0.0162,0.937,0.105,0,0,0,0,0.261,0.228,1
TND-001367,MPLADS-001367,1,Open e-Tender,2022-01-03,20,4,3,0,0.667,Open e-Tender,2285000.0,2285000.0,-0.0375,0.0021,0.8764,0.226,0,0,0,0,0.653,0.072,1
TND-001368,MPLADS-001368,1,Open e-Tender,2022-11-16,20,6,6,0,1.0,Open e-Tender,3624000.0,3624000.0,-0.0779,0.0341,0.91,0.198,0,0,0,0,0.581,0.298,1
TND-001369,MPLADS-001369,1,Open e-Tender,2022-03-19,29,3,2,0,0.5,Open e-Tender,2633000.0,2633000.0,-0.0532,0.0296,0.9607,0.145,1,0,0,1,0.208,0.377,1
TND-001370,MPLADS-001370,1,Open e-Tender,2022-12-17,28,7,7,0,1.0,Open e-Tender,394000.0,394000.0,-0.0751,0.0409,0.911,0.177,1,0,0,0,0.685,0.388,1
TND-001371,MPLADS-001371,1,Open e-Tender,2022-03-13,20,3,3,0,0.5,Open e-Tender,3856000.0,3856000.0,-0.0123,0.029,0.9495,0.125,1,0,0,0,0.147,0.132,1
TND-001372,MPLADS-001372,1,Open e-Tender,2023-01-19,17,5,4,0,0.833,Open e-Tender,1675000.0,1675000.0,-0.0478,0.0281,0.9593,0.042,0,0,0,0,0.601,0.139,1
TND-001373,MPLADS-001373,1,Open e-Tender,2022-06-19,29,3,3,0,0.5,Open e-Tender,748000.0,748000.0,-0.0483,0.0225,0.9306,0.115,0,0,0,0,0.581,0.495,1
TND-001374,MPLADS-001374,1,Open e-Tender,2022-12-19,28,7,7,0,1.0,Open e-Tender,15722000.0,15722000.0,0.0162,0.0168,0.969,0.147,1,0,0,0,0.226,0.081,1
TND-001375,MPLADS-001375,1,Open e-Tender,2022-03-25,14,7,7,0,1.0,Open e-Tender,548000.0,548000.0,-0.0519,0.0187,0.8744,0.248,0,0,0,0,0.293,0.168,1
TND-001376,MPLADS-001376,1,Open e-Tender,2022-02-24,16,5,4,0,0.833,Open e-Tender,2848000.0,2848000.0,-0.057,0.007,0.9654,0.174,0,0,0,0,0.216,0.213,1
TND-001377,MPLADS-001377,1,Open e-Tender,2022-08-08,25,5,4,0,0.833,Open e-Tender,2390000.0,2390000.0,-0.0245,0.0479,0.8853,0.023,0,0,0,0,0.287,0.246,1
TND-001378,MPLADS-001378,1,Open e-Tender,2022-11-17,28,7,7,0,1.0,Open e-Tender,1118000.0,1118000.0,0.0036,0.0102,0.9562,0.229,0,0,0,1,0.185,0.469,1
TND-001379,MPLADS-001379,1,Open e-Tender,2023-02-02,23,5,5,0,0.833,Open e-Tender,576000.0,576000.0,-0.0619,0.0142,0.9233,0.166,0,0,0,1,0.518,0.322,1
TND-001380,MPLADS-001380,1,Open e-Tender,2023-06-05,26,7,7,0,1.0,Open e-Tender,752000.0,752000.0,0.0176,0.0181,0.9828,0.07,0,0,0,0,0.464,0.109,1
TND-001381,MPLADS-001381,1,Open e-Tender,2023-08-18,29,6,6,0,1.0,Open e-Tender,1560000.0,1560000.0,-0.0608,0.0258,0.9654,0.246,0,0,0,0,0.29,0.257,1
TND-001382,MPLADS-001382,1,Open e-Tender,2022-08-05,15,6,6,0,1.0,Open e-Tender,2739000.0,2739000.0,0.0175,0.046,0.8793,0.019,1,0,0,0,0.462,0.449,1
TND-001383,MPLADS-001383,1,Open e-Tender,2022-02-24,27,5,4,0,0.833,Open e-Tender,2975000.0,2975000.0,-0.0747,0.0382,0.8974,0.06,0,0,0,0,0.628,0.286,1
TND-001384,MPLADS-001384,1,Open e-Tender,2023-02-25,14,3,3,0,0.5,Open e-Tender,3502000.0,3502000.0,-0.0074,0.0474,0.8663,0.116,0,0,0,1,0.355,0.411,1
TND-001385,MPLADS-001385,1,Open e-Tender,2023-12-30,20,4,3,0,0.667,Open e-Tender,2995000.0,2995000.0,-0.0498,0.0292,0.9456,0.082,0,0,0,1,0.358,0.092,1
TND-001386,MPLADS-001386,1,Open e-Tender,2023-07-19,21,7,6,0,1.0,Open e-Tender,478000.0,478000.0,0.0149,0.0079,0.9424,0.095,0,0,0,1,0.735,0.17,1
TND-001387,MPLADS-001387,1,Open e-Tender,2022-10-17,29,7,7,0,1.0,Open e-Tender,1783000.0,1783000.0,-0.0083,0.0189,0.9111,0.017,0,0,0,0,0.112,0.316,1
TND-001388,MPLADS-001388,1,Open e-Tender,2023-03-07,27,3,2,0,0.5,Open e-Tender,2730000.0,2730000.0,-0.0589,0.023,0.8946,0.18,0,0,0,0,0.304,0.133,1
TND-001389,MPLADS-001389,1,Open e-Tender,2023-04-12,21,3,3,0,0.5,Open e-Tender,2821000.0,2821000.0,-0.0119,0.0392,0.9879,0.046,0,0,0,1,0.416,0.177,1
TND-001390,MPLADS-001390,1,Open e-Tender,2023-07-22,15,3,3,0,0.5,Open e-Tender,696000.0,696000.0,-0.0708,0.0254,0.8631,0.235,0,0,0,0,0.572,0.278,1
TND-001391,MPLADS-001391,1,Open e-Tender,2023-10-30,16,3,3,0,0.5,Open e-Tender,10344000.0,10344000.0,-0.0315,0.0076,0.8509,0.25,0,0,0,0,0.369,0.483,1
TND-001392,MPLADS-001392,1,Open e-Tender,2022-05-26,27,4,3,0,0.667,Open e-Tender,668000.0,668000.0,-0.0578,0.0091,0.8873,0.156,0,0,0,1,0.52,0.127,1
TND-001393,MPLADS-001393,1,Open e-Tender,2023-08-01,24,7,6,0,1.0,Open e-Tender,14295000.0,14295000.0,0.006,0.0016,0.9077,0.107,0,0,0,0,0.453,0.101,1
TND-001394,MPLADS-001394,1,Open e-Tender,2023-03-11,24,6,5,0,1.0,Open e-Tender,11734000.0,11734000.0,-0.069,0.0429,0.96,0.134,0,0,0,0,0.729,0.498,1
TND-001395,MPLADS-001395,1,Open e-Tender,2022-11-03,20,4,3,0,0.667,Open e-Tender,1590000.0,1590000.0,0.0121,0.0327,0.8827,0.192,1,0,0,0,0.299,0.071,1
TND-001396,MPLADS-001396,1,Open e-Tender,2022-05-15,20,3,2,0,0.5,Open e-Tender,331000.0,331000.0,-0.0702,0.0215,0.9215,0.161,0,0,0,0,0.245,0.464,1
TND-001397,MPLADS-001397,1,Direct / Single Inquiry,2022-08-26,18,1,1,1,0.167,Single Tender Inquiry,1795000.0,1795000.0,0.0176,0.0355,0.0,0.165,0,0,0,0,0.227,0.202,0
TND-001398,MPLADS-001398,1,Open e-Tender,2022-10-17,15,6,5,0,1.0,Open e-Tender,9312000.0,9312000.0,-0.0511,0.0121,0.8602,0.106,0,0,0,0,0.693,0.252,1
TND-001399,MPLADS-001399,1,Open e-Tender,2022-02-15,25,4,3,0,0.667,Open e-Tender,1790000.0,1790000.0,-0.011,0.0025,0.9749,0.027,0,0,0,0,0.359,0.052,1
TND-001400,MPLADS-001400,1,Open e-Tender,2023-02-15,21,3,3,0,0.5,Open e-Tender,3222000.0,3222000.0,0.0059,0.0483,0.8858,0.214,0,0,0,0,0.642,0.241,1
TND-001401,MPLADS-001401,1,Open e-Tender,2023-09-16,24,4,3,0,0.667,Open e-Tender,7043000.0,7043000.0,-0.0272,0.0421,0.9264,0.07,0,0,0,0,0.661,0.111,1
TND-001402,MPLADS-001402,1,Open e-Tender,2022-11-17,23,7,7,0,1.0,Open e-Tender,2978000.0,2978000.0,-0.0073,0.0063,0.9392,0.087,0,0,0,0,0.53,0.178,1
TND-001403,MPLADS-001403,1,Open e-Tender,2023-10-27,24,7,7,0,1.0,Open e-Tender,483000.0,483000.0,0.0063,0.0049,0.9613,0.176,0,0,0,1,0.603,0.212,1
TND-001404,MPLADS-001404,1,Open e-Tender,2023-05-23,16,3,2,0,0.5,Open e-Tender,597000.0,597000.0,0.0153,0.0238,0.9058,0.064,0,0,0,1,0.553,0.269,1
TND-001405,MPLADS-001405,1,Direct / Single Inquiry,2023-10-16,14,1,1,1,0.167,Single Tender Inquiry,1857000.0,1857000.0,-0.0262,0.0253,0.0,0.048,1,0,0,0,0.521,0.246,0
TND-001406,MPLADS-001406,1,Open e-Tender,2023-02-06,18,7,6,0,1.0,Open e-Tender,351000.0,351000.0,-0.0539,0.018,0.9072,0.076,0,0,0,1,0.516,0.396,1
TND-001407,MPLADS-001407,1,Open e-Tender,2023-01-22,29,5,4,0,0.833,Open e-Tender,426000.0,426000.0,-0.0184,0.0487,0.9443,0.058,0,0,0,0,0.368,0.446,1
TND-001408,MPLADS-001408,1,Direct / Single Inquiry,2022-05-25,24,1,1,1,0.167,Single Tender Inquiry,12030000.0,12030000.0,-0.0776,0.0364,0.0,0.058,0,0,0,0,0.223,0.195,0
TND-001409,MPLADS-001409,1,Open e-Tender,2023-12-09,29,3,2,0,0.5,Open e-Tender,2310000.0,2310000.0,-0.0237,0.0268,0.9629,0.199,0,0,0,0,0.71,0.235,1
TND-001410,MPLADS-001410,1,Open e-Tender,2023-11-23,29,7,7,0,1.0,Open e-Tender,954000.0,954000.0,-0.0545,0.0353,0.9765,0.142,0,0,0,0,0.292,0.417,1
TND-001411,MPLADS-001411,1,Open e-Tender,2022-06-13,29,3,3,0,0.5,Open e-Tender,1736000.0,1736000.0,-0.0108,0.0377,0.861,0.08,0,0,0,0,0.149,0.31,1
TND-001412,MPLADS-001412,1,Direct / Single Inquiry,2023-07-27,19,1,1,1,0.167,Single Tender Inquiry,600000.0,600000.0,-0.0228,0.0056,0.0,0.137,0,0,0,1,0.399,0.052,0
TND-001413,MPLADS-001413,1,Open e-Tender,2022-10-31,26,3,2,0,0.5,Open e-Tender,739000.0,739000.0,-0.0027,0.0453,0.9629,0.174,0,0,0,0,0.484,0.263,1
TND-001414,MPLADS-001414,1,Open e-Tender,2023-09-18,23,6,6,0,1.0,Open e-Tender,727000.0,727000.0,-0.0751,0.0218,0.9422,0.138,0,0,0,0,0.733,0.474,1
TND-001415,MPLADS-001415,1,Open e-Tender,2022-02-04,18,6,5,0,1.0,Open e-Tender,2149000.0,2149000.0,-0.0661,0.0006,0.9694,0.237,0,0,0,0,0.56,0.44,1
TND-001416,MPLADS-001416,1,Open e-Tender,2023-01-03,19,6,5,0,1.0,Open e-Tender,361000.0,361000.0,-0.0599,0.0226,0.9578,0.053,0,0,0,0,0.305,0.455,1
TND-001417,MPLADS-001417,1,Direct / Single Inquiry,2022-06-18,16,1,1,1,0.167,Single Tender Inquiry,620000.0,620000.0,-0.0462,0.022,0.0,0.217,0,0,0,0,0.269,0.207,0
TND-001418,MPLADS-001418,1,Open e-Tender,2023-06-18,21,3,3,0,0.5,Open e-Tender,1631000.0,1631000.0,-0.0801,0.0292,0.9531,0.157,0,0,0,0,0.532,0.273,1
TND-001419,MPLADS-001419,1,Open e-Tender,2022-06-03,29,7,7,0,1.0,Open e-Tender,1443000.0,1443000.0,0.0148,0.032,0.9894,0.211,0,0,0,0,0.265,0.281,1
TND-001420,MPLADS-001420,1,Open e-Tender,2023-04-16,14,5,5,0,0.833,Open e-Tender,428000.0,428000.0,-0.0317,0.0227,0.9121,0.093,0,0,0,0,0.674,0.288,1
TND-001421,MPLADS-001421,1,Open e-Tender,2022-06-30,16,7,6,0,1.0,Open e-Tender,432000.0,432000.0,-0.0609,0.0468,0.9851,0.019,0,0,0,0,0.18,0.144,1
TND-001422,MPLADS-001422,1,Open e-Tender,2023-11-04,24,3,2,0,0.5,Open e-Tender,1734000.0,1734000.0,-0.0383,0.0133,0.8868,0.196,1,0,0,0,0.112,0.197,1
TND-001423,MPLADS-001423,1,Open e-Tender,2023-11-04,15,3,2,0,0.5,Open e-Tender,4101000.0,4101000.0,-0.0024,0.0331,0.9355,0.18,0,0,0,0,0.232,0.34,1
TND-001424,MPLADS-001424,1,Open e-Tender,2022-09-21,25,4,3,0,0.667,Open e-Tender,353000.0,353000.0,-0.0434,0.0493,0.8945,0.213,0,0,0,0,0.413,0.366,1
TND-001425,MPLADS-001425,1,Open e-Tender,2023-08-19,15,3,2,0,0.5,Open e-Tender,1410000.0,1410000.0,-0.0063,0.0306,0.8627,0.032,0,0,0,0,0.224,0.424,1
TND-001426,MPLADS-001426,1,Open e-Tender,2022-11-01,19,7,6,0,1.0,Open e-Tender,1815000.0,1815000.0,-0.0507,0.0337,0.9614,0.011,1,0,0,0,0.621,0.242,1
