project_id,physical_progress,financial_progress,financial_physical_gap,delay_days,extension_count
MPLADS-003020,73.7,74.9,1.2,0,0
MPLADS-003021,47.7,46.6,-1.0,0,0
MPLADS-003022,47.9,50.8,2.9,0,0
MPLADS-003023,53.8,92.8,39.0,0,0
MPLADS-003024,85.8,83.3,-2.5,0,0
MPLADS-003025,40.2,41.1,0.9,0,0
MPLADS-003026,53.8,52.9,-0.9,0,0
MPLADS-003027,70.4,72.1,1.7,0,0
MPLADS-003028,42.8,78.8,35.9,0,0
MPLADS-003029,79.9,79.6,-0.3,0,0
MPLADS-003030,45.0,41.4,-3.6,0,0
MPLADS-003031,72.4,68.5,-3.8,0,0
MPLADS-003032,87.0,86.0,-1.0,0,0
MPLADS-003033,40.9,39.5,-1.4,0,0
MPLADS-003034,60.8,64.7,3.8,0,0
MPLADS-003035,36.0,94.0,58.0,0,0
MPLADS-003036,87.3,89.0,1.8,0,0
MPLADS-003037,53.0,56.1,3.1,0,0
MPLADS-003038,65.2,62.6,-2.6,0,0
MPLADS-003039,65.2,63.6,-1.6,0,0
MPLADS-003040,96.6,74.2,-22.5,0,0
MPLADS-003041,64.0,64.4,0.4,0,0
MPLADS-003042,66.2,90.5,24.3,0,0
MPLADS-003043,84.9,80.5,-4.3,0,0
MPLADS-003044,80.2,82.3,2.1,0,0
MPLADS-003045,94.4,92.5,-1.9,0,0
MPLADS-003046,78.6,65.0,-13.6,0,0
MPLADS-003047,84.1,83.5,-0.6,0,0
MPLADS-003048,48.8,43.6,-5.2,0,0
MPLADS-003049,65.5,63.6,-1.9,0,0
MPLADS-003050,52.1,57.1,5.0,0,0
MPLADS-003051,88.6,135.1,46.4,0,0
MPLADS-003052,90.4,88.1,-2.3,0,0
MPLADS-003053,42.0,67.4,25.4,0,0
MPLADS-003054,50.1,78.8,28.7,0,0
MPLADS-003055,63.2,122.9,59.7,0,0
MPLADS-003056,85.3,81.1,-4.2,0,0
MPLADS-003057,96.0,94.9,-1.1,0,0
MPLADS-003058,48.6,83.5,34.9,0,0
MPLADS-003059,89.2,92.5,3.2,0,0
MPLADS-003060,72.7,73.9,1.2,0,0
MPLADS-003061,92.2,97.7,5.5,0,0
MPLADS-003062,92.7,90.4,-2.2,0,0
MPLADS-003063,45.8,41.5,-4.3,0,0
MPLADS-003064,41.1,39.7,-1.4,0,0
MPLADS-003065,69.1,91.3,22.2,0,0
MPLADS-003066,62.1,61.0,-1.2,0,0
MPLADS-003067,47.4,48.1,0.7,0,0
MPLADS-003068,46.2,49.0,2.8,0,0
MPLADS-003069,97.9,97.9,-0.1,0,0
MPLADS-003070,50.8,52.7,1.9,0,0
MPLADS-003071,36.0,94.0,58.0,0,0
MPLADS-003072,56.1,93.6,37.5,0,0
MPLADS-003073,77.2,76.1,-1.1,0,0
MPLADS-003074,65.4,67.1,1.7,0,0
MPLADS-003075,77.7,76.4,-1.3,0,0
MPLADS-003076,58.5,57.4,-1.2,0,0
MPLADS-003077,47.6,126.1,78.5,0,0
MPLADS-003078,0.0,100.0,100.0,0,0
MPLADS-003079,92.2,88.7,-3.6,0,0
MPLADS-003080,0.0,100.0,100.0,0,0
MPLADS-003081,50.4,53.1,2.7,0,0
MPLADS-003082,84.0,80.9,-3.1,0,0
MPLADS-003083,84.2,91.1,6.9,0,0
MPLADS-003084,42.6,43.5,0.9,0,0
MPLADS-003085,53.0,51.8,-1.2,0,0
MPLADS-003086,83.6,77.0,-6.6,0,0
MPLADS-003087,91.5,95.2,3.7,0,0
MPLADS-003088,0.0,100.0,100.0,0,0
MPLADS-003089,91.8,88.1,-3.7,0,0
MPLADS-003090,0.0,100.0,100.0,0,0
MPLADS-003091,50.3,49.6,-0.7,0,0
MPLADS-003092,51.4,51.0,-0.4,0,0
MPLADS-003093,60.6,60.9,0.3,0,0
MPLADS-003094,73.2,68.6,-4.6,0,0
MPLADS-003095,79.2,80.5,1.3,0,0
MPLADS-003096,73.2,73.4,0.2,0,0
MPLADS-003097,54.1,77.9,23.8,0,0
MPLADS-003098,55.7,56.5,0.8,0,0
MPLADS-003099,36.0,94.0,58.0,0,0
MPLADS-003100,36.0,94.0,58.0,0,0
MPLADS-003101,66.1,64.9,-1.2,0,0
MPLADS-003102,75.5,79.7,4.1,0,0
MPLADS-003103,47.2,50.0,2.7,0,0
MPLADS-003104,99.1,93.6,-5.5,0,0
MPLADS-003105,86.3,82.8,-3.6,0,0
MPLADS-003106,99.4,99.2,-0.3,0,0
MPLADS-003107,77.3,72.9,-4.4,0,0
MPLADS-003108,87.0,85.8,-1.2,0,0
MPLADS-003109,66.5,63.0,-3.5,0,0
MPLADS-003110,51.3,52.5,1.3,0,0
MPLADS-003111,43.8,47.3,3.5,0,0
MPLADS-003112,63.2,59.9,-3.3,0,0
MPLADS-003113,77.0,78.3,1.3,0,0
MPLADS-003114,36.0,94.0,58.0,0,0
MPLADS-003115,78.3,94.8,16.5,0,0
MPLADS-003116,42.3,79.7,37.4,0,0
MPLADS-003117,46.3,89.9,43.6,304,1
MPLADS-003118,96.4,98.6,2.2,0,0
MPLADS-003119,42.8,97.2,54.4,0,0
MPLADS-003120,64.1,64.2,0.1,0,0
MPLADS-003121,68.4,71.7,3.3,0,0
MPLADS-003122,97.0,97.7,0.7,0,0
MPLADS-003123,70.3,74.9,4.6,0,0
MPLADS-003124,60.4,66.0,5.6,0,0
MPLADS-003125,77.7,67.9,-9.8,0,0
MPLADS-003126,36.0,94.0,58.0,0,0
MPLADS-003127,83.8,63.6,-20.2,0,0
MPLADS-003128,75.0,73.9,-1.2,0,0
MPLADS-003129,78.2,78.5,0.3,0,0
MPLADS-003130,60.9,62.8,1.9,0,0
MPLADS-003131,91.2,90.5,-0.7,0,0
MPLADS-003132,46.2,47.2,1.0,0,0
MPLADS-003133,84.2,88.7,4.5,0,0
MPLADS-003134,55.7,54.0,-1.7,0,0
MPLADS-003135,41.2,61.6,20.4,0,0
MPLADS-003136,81.1,76.0,-5.1,0,0
MPLADS-003137,42.7,42.9,0.2,0,0
MPLADS-003138,83.3,82.2,-1.1,0,0
MPLADS-003139,69.8,71.6,1.8,0,0
MPLADS-003140,47.7,44.6,-3.1,0,0
MPLADS-003141,36.0,94.0,58.0,0,0
MPLADS-003142,59.0,72.7,13.7,0,0
MPLADS-003143,93.4,69.4,-24.0,0,0
MPLADS-003144,67.3,65.1,-2.2,0,0
MPLADS-003145,75.2,92.6,17.4,416,1
MPLADS-003146,94.2,92.6,-1.6,0,0
MPLADS-003147,82.8,83.9,1.1,0,0
MPLADS-003148,40.9,38.9,-2.0,0,0
MPLADS-003149,93.8,76.1,-17.6,0,0
MPLADS-003150,54.1,55.6,1.6,0,0
MPLADS-003151,47.5,45.9,-1.7,0,0
MPLADS-003152,90.9,71.6,-19.3,0,0
MPLADS-003153,0.0,100.0,100.0,0,0
MPLADS-003154,81.5,79.0,-2.6,0,0
MPLADS-003155,62.3,86.6,24.4,0,0
MPLADS-003156,88.5,85.3,-3.3,0,0
MPLADS-003157,97.8,90.4,-7.4,0,0
MPLADS-003158,96.1,97.0,0.9,0,0
MPLADS-003159,95.5,96.6,1.1,0,0
MPLADS-003160,68.6,92.1,23.6,0,0
MPLADS-003161,44.4,43.6,-0.7,0,0
MPLADS-003162,52.4,54.3,1.9,0,0
MPLADS-003163,55.9,55.6,-0.3,0,0
MPLADS-003164,77.1,87.3,10.2,0,0
MPLADS-003165,99.2,97.6,-1.6,0,0
MPLADS-003166,47.1,69.4,22.3,0,0
MPLADS-003167,64.5,63.0,-1.5,0,0
MPLADS-003168,87.9,88.6,0.7,0,0
MPLADS-003169,41.8,42.7,0.9,0,0
MPLADS-003170,99.6,100.4,0.7,0,0
MPLADS-003171,90.3,90.4,0.1,0,0
MPLADS-003172,57.0,92.1,35.1,0,0
MPLADS-003173,41.9,62.4,20.5,0,0
MPLADS-003174,52.3,53.5,1.1,0,0
MPLADS-003175,52.4,54.4,1.9,0,0
MPLADS-003176,41.6,39.2,-2.5,0,0
MPLADS-003177,85.9,79.4,-6.5,0,0
MPLADS-003178,53.1,68.1,15.0,0,0
MPLADS-003179,54.9,55.2,0.3,0,0
MPLADS-003180,61.3,57.7,-3.6,0,0
MPLADS-003181,85.4,86.3,0.9,0,0
MPLADS-003182,57.5,53.0,-4.5,0,0
MPLADS-003183,62.0,61.9,-0.1,0,0
MPLADS-003184,57.3,94.8,37.5,0,0
MPLADS-003185,94.0,140.0,50.4,0,0
MPLADS-003186,52.1,94.9,42.8,0,0
MPLADS-003187,62.4,60.5,-1.9,0,0
MPLADS-003188,95.2,92.0,-3.2,0,0
MPLADS-003189,85.2,82.0,-3.2,0,0
MPLADS-003190,42.8,39.3,-3.5,0,0
MPLADS-003191,80.0,80.8,0.8,0,0
MPLADS-003192,55.4,71.0,15.6,0,0
MPLADS-003193,41.3,93.3,52.0,0,0
MPLADS-003194,96.6,96.5,-0.1,0,0
MPLADS-003195,92.9,66.6,-26.3,269,1
MPLADS-003196,99.4,95.4,-4.1,0,0
MPLADS-003197,89.2,93.1,3.9,0,0
MPLADS-003198,44.1,44.4,0.2,0,0
MPLADS-003199,42.0,45.2,3.2,0,0
MPLADS-003200,85.6,74.5,-11.0,0,0
MPLADS-003201,73.2,69.9,-3.3,294,1
MPLADS-003202,76.8,79.9,3.1,0,0
MPLADS-003203,40.5,79.6,39.1,0,0
MPLADS-003204,92.5,89.4,-3.1,0,0
MPLADS-003205,95.7,61.1,-34.5,0,0
MPLADS-003206,53.0,53.4,0.4,0,0
MPLADS-003207,78.6,78.5,-0.1,237,1
MPLADS-003208,78.9,78.6,-0.2,0,0
MPLADS-003209,96.7,83.8,-12.9,0,0
MPLADS-003210,89.6,85.5,-4.1,326,1
MPLADS-003211,63.4,64.3,0.8,0,0
MPLADS-003212,58.9,86.4,27.5,199,1
MPLADS-003213,60.0,61.0,1.0,0,0
MPLADS-003214,43.7,96.9,53.2,0,0
MPLADS-003215,64.5,68.7,4.3,0,0
MPLADS-003216,51.4,47.0,-4.4,0,0
MPLADS-003217,72.7,74.0,1.2,0,0
MPLADS-003218,58.7,127.7,69.0,0,0
MPLADS-003219,0.0,100.0,100.0,0,0
MPLADS-003220,57.4,62.3,4.9,0,0
MPLADS-003221,90.4,85.4,-4.9,0,0
MPLADS-003222,93.4,87.9,-5.6,0,0
MPLADS-003223,80.1,81.5,1.4,0,0
MPLADS-003224,82.3,69.7,-12.7,0,0
MPLADS-003225,57.1,56.6,-0.5,0,0
MPLADS-003226,72.8,74.0,1.2,0,0
MPLADS-003227,67.3,69.3,2.0,0,0
MPLADS-003228,65.3,69.6,4.3,0,0
MPLADS-003229,50.9,91.5,40.6,0,0
MPLADS-003230,99.0,96.4,-2.6,0,0
MPLADS-003231,77.2,75.5,-1.7,0,0
MPLADS-003232,74.1,72.8,-1.4,0,0
MPLADS-003233,76.5,69.6,-6.9,0,0
MPLADS-003234,72.0,75.1,3.1,0,0
MPLADS-003235,82.2,83.2,1.0,0,0
MPLADS-003236,58.9,60.8,1.9,0,0
MPLADS-003237,70.6,73.4,2.8,0,0
MPLADS-003238,100.0,100.1,0.1,0,0
MPLADS-003239,91.8,79.7,-12.1,0,0
MPLADS-003240,72.6,67.2,-5.4,0,0
MPLADS-003241,51.5,63.9,12.4,0,0
MPLADS-003242,72.6,82.1,9.5,0,0
MPLADS-003243,69.4,71.1,1.7,0,0
MPLADS-003244,44.6,43.7,-0.9,0,0
MPLADS-003245,90.6,93.0,2.4,0,0
MPLADS-003246,80.3,73.2,-7.1,0,0
MPLADS-003247,79.4,133.4,54.0,0,0
MPLADS-003248,81.1,83.0,1.9,0,0
MPLADS-003249,51.5,44.4,-7.1,0,0
MPLADS-003250,54.9,63.4,8.5,0,0
MPLADS-003251,98.6,94.0,-4.6,0,0
MPLADS-003252,52.9,51.5,-1.4,0,0
MPLADS-003253,97.9,99.9,1.9,0,0
MPLADS-003254,73.3,77.0,3.7,0,0
MPLADS-003255,65.9,73.1,7.2,0,0
MPLADS-003256,52.5,87.7,35.2,0,0
MPLADS-003257,98.2,101.4,3.2,0,0
MPLADS-003258,77.4,64.6,-12.8,0,0
MPLADS-003259,92.3,96.9,4.6,0,0
MPLADS-003260,67.6,64.1,-3.6,0,0
MPLADS-003261,49.4,46.6,-2.8,0,0
MPLADS-003262,0.0,100.0,100.0,0,0
MPLADS-003263,76.9,80.2,3.3,0,0
MPLADS-003264,55.7,93.1,37.3,0,0
MPLADS-003265,45.0,124.0,79.0,0,0
MPLADS-003266,48.2,46.8,-1.5,0,0
MPLADS-003267,84.6,83.9,-0.7,0,0
MPLADS-003268,61.3,65.7,4.4,0,0
MPLADS-003269,84.8,84.3,-0.4,0,0
MPLADS-003270,53.4,59.0,5.5,0,0
MPLADS-003271,63.2,59.1,-4.0,0,0
MPLADS-003272,36.0,94.0,58.0,0,0
MPLADS-003273,55.5,132.6,77.1,0,0
MPLADS-003274,59.5,75.3,15.8,0,0
MPLADS-003275,36.0,94.0,58.0,0,0
MPLADS-003276,83.0,84.3,1.4,0,0
MPLADS-003277,65.7,64.0,-1.7,0,0
MPLADS-003278,99.0,97.4,-1.6,0,0
MPLADS-003279,53.2,52.9,-0.3,0,0
MPLADS-003280,55.2,90.7,35.6,255,1
MPLADS-003281,51.0,47.8,-3.2,0,0
MPLADS-003282,59.6,58.8,-0.8,0,0
MPLADS-003283,54.6,52.6,-2.0,0,0
MPLADS-003284,49.5,48.3,-1.2,0,0
MPLADS-003285,93.8,93.5,-0.4,0,0
MPLADS-003286,81.4,84.3,3.0,0,0
MPLADS-003287,91.3,96.9,5.6,0,0
MPLADS-003288,52.8,52.9,0.1,0,0
MPLADS-003289,97.4,92.6,-4.8,0,0
MPLADS-003290,70.1,68.4,-1.6,0,0
MPLADS-003291,51.0,50.0,-1.0,0,0
MPLADS-003292,60.7,63.1,2.4,0,0
MPLADS-003293,45.0,43.8,-1.2,0,0
MPLADS-003294,51.3,53.6,2.3,0,0
MPLADS-003295,44.6,41.4,-3.2,0,0
MPLADS-003296,58.7,57.2,-1.5,0,0
MPLADS-003297,53.6,54.5,0.8,0,0
MPLADS-003298,66.3,70.2,3.9,0,0
MPLADS-003299,99.8,105.4,5.6,0,0
MPLADS-003300,41.8,41.3,-0.4,0,0
MPLADS-003301,99.6,97.9,-1.7,0,0
MPLADS-003302,77.3,69.1,-8.2,0,0
MPLADS-003303,93.5,99.2,5.6,0,0
MPLADS-003304,94.7,89.4,-5.4,0,0
MPLADS-003305,95.7,93.4,-2.3,0,0
MPLADS-003306,44.4,47.7,3.3,0,0
MPLADS-003307,70.9,79.2,8.3,0,0
MPLADS-003308,42.1,66.9,24.8,0,0
MPLADS-003309,36.0,94.0,58.0,0,0
MPLADS-003310,98.9,77.2,-21.7,0,0
MPLADS-003311,81.2,66.0,-15.2,391,1
MPLADS-003312,52.4,54.5,2.1,0,0
MPLADS-003313,95.6,99.5,3.9,0,0
MPLADS-003314,97.2,101.7,4.5,0,0
MPLADS-003315,55.0,50.7,-4.3,0,0
MPLADS-003316,46.3,43.6,-2.7,0,0
MPLADS-003317,47.9,48.7,0.8,0,0
MPLADS-003318,79.2,64.8,-14.4,0,0
MPLADS-003319,49.1,50.2,1.1,0,0
MPLADS-003320,65.7,79.1,13.4,369,1
MPLADS-003321,55.5,54.1,-1.3,0,0
MPLADS-003322,96.7,91.1,-5.6,0,0
MPLADS-003323,61.0,99.7,38.8,0,0
MPLADS-003324,85.6,81.5,-4.2,0,0
MPLADS-003325,60.6,71.1,10.5,0,0
MPLADS-003326,82.7,77.3,-5.5,0,0
MPLADS-003327,55.9,89.5,33.6,366,1
MPLADS-003328,83.8,84.1,0.3,0,0
MPLADS-003329,54.7,58.8,4.2,0,0
MPLADS-003330,87.3,82.8,-4.5,0,0
MPLADS-003331,62.4,60.7,-1.6,0,0
MPLADS-003332,74.6,70.1,-4.6,0,0
MPLADS-003333,81.9,83.3,1.4,0,0
MPLADS-003334,84.7,85.3,0.5,0,0
MPLADS-003335,81.5,93.9,12.4,0,0
MPLADS-003336,67.3,62.0,-5.3,0,0
MPLADS-003337,92.6,94.6,2.0,0,0
MPLADS-003338,90.6,90.9,0.3,0,0
MPLADS-003339,36.0,94.0,58.0,0,0
MPLADS-003340,77.4,138.7,61.3,0,0
MPLADS-003341,40.1,43.3,3.2,0,0
MPLADS-003342,78.6,79.2,0.6,0,0
MPLADS-003343,89.4,87.7,-1.6,0,0
MPLADS-003344,36.0,94.0,58.0,0,0
MPLADS-003345,77.1,130.1,53.0,0,0
MPLADS-003346,51.4,99.0,47.6,0,0
MPLADS-003347,89.2,91.6,2.4,0,0
MPLADS-003348,52.4,52.6,0.2,0,0
MPLADS-003349,70.6,68.1,-2.5,0,0
MPLADS-003350,45.9,70.3,24.4,0,0
MPLADS-003351,80.6,84.7,4.0,0,0
MPLADS-003352,60.9,62.3,1.4,0,0
MPLADS-003353,60.4,56.1,-4.3,0,0
MPLADS-003354,53.9,90.2,36.3,0,0
MPLADS-003355,43.0,37.8,-5.2,0,0
MPLADS-003356,55.6,57.0,1.5,0,0
MPLADS-003357,79.5,80.7,1.3,0,0
MPLADS-003358,40.6,35.8,-4.8,0,0
MPLADS-003359,97.3,79.6,-17.7,0,0
MPLADS-003360,71.5,75.8,4.2,0,0
MPLADS-003361,71.3,75.6,4.3,0,0
MPLADS-003362,44.3,46.5,2.2,0,0
MPLADS-003363,56.6,61.9,5.3,0,0
MPLADS-003364,99.4,95.5,-3.9,0,0
MPLADS-003365,64.5,63.7,-0.7,0,0
MPLADS-003366,92.8,97.7,4.9,0,0
MPLADS-003367,73.3,71.3,-2.0,0,0
MPLADS-003368,78.0,73.3,-4.7,0,0
MPLADS-003369,62.0,60.4,-1.6,0,0
MPLADS-003370,74.5,74.9,0.4,0,0
MPLADS-003371,58.3,53.4,-4.9,0,0
MPLADS-003372,66.7,61.6,-5.1,0,0
MPLADS-003373,63.5,61.7,-1.8,0,0
MPLADS-003374,63.8,93.6,29.8,0,0
MPLADS-003375,94.4,96.4,2.0,0,0
MPLADS-003376,54.5,51.5,-2.9,0,0
MPLADS-003377,47.4,77.6,30.2,0,0
MPLADS-003378,56.9,56.5,-0.4,0,0
MPLADS-003379,74.7,63.1,-11.6,0,0
MPLADS-003380,69.8,86.2,16.4,0,0
MPLADS-003381,79.7,83.6,4.0,0,0
MPLADS-003382,62.5,60.5,-2.1,0,0
MPLADS-003383,71.5,73.8,2.3,0,0
MPLADS-003384,42.9,44.8,1.8,0,0
MPLADS-003385,84.6,84.3,-0.3,0,0
MPLADS-003386,92.0,88.5,-3.5,0,0
MPLADS-003387,90.8,90.5,-0.3,0,0
MPLADS-003388,73.0,133.3,60.3,0,0
MPLADS-003389,77.9,76.9,-1.0,0,0
MPLADS-003390,55.0,53.1,-1.8,0,0
MPLADS-003391,75.7,75.9,0.2,0,0
MPLADS-003392,69.2,71.9,2.7,0,0
MPLADS-003393,92.2,96.0,3.8,0,0
MPLADS-003394,0.0,100.0,100.0,0,0
MPLADS-003395,89.8,91.1,1.4,0,0
MPLADS-003396,72.9,78.6,5.7,0,0
MPLADS-003397,65.0,63.2,-1.7,0,0
MPLADS-003398,63.2,76.3,13.1,0,0
MPLADS-003399,61.2,58.6,-2.6,0,0
MPLADS-003400,36.0,94.0,58.0,0,0
MPLADS-003401,36.0,94.0,58.0,0,0
MPLADS-003402,60.6,61.4,0.8,0,0
MPLADS-003403,40.4,38.6,-1.8,0,0
MPLADS-003404,89.7,82.0,-7.7,0,0
MPLADS-003405,36.0,94.0,58.0,0,0
MPLADS-003406,84.4,82.5,-1.9,0,0
MPLADS-003407,43.5,139.9,96.4,0,0
MPLADS-003408,90.1,93.2,3.1,0,0
MPLADS-003409,49.0,45.7,-3.4,0,0
MPLADS-003410,43.5,42.4,-1.2,0,0
MPLADS-003411,62.2,63.7,1.5,0,0
MPLADS-003412,87.5,86.4,-1.1,0,0
MPLADS-003413,66.5,66.8,0.3,0,0
MPLADS-003414,68.0,80.2,12.2,0,0
MPLADS-003415,53.8,56.6,2.8,0,0
MPLADS-003416,91.7,93.9,2.1,0,0
MPLADS-003417,87.2,70.1,-17.1,0,0
MPLADS-003418,36.0,94.0,58.0,0,0
MPLADS-003419,97.8,98.4,0.7,0,0
MPLADS-003420,69.5,71.7,2.2,0,0
MPLADS-003421,43.0,51.1,8.1,0,0
MPLADS-003422,75.7,72.8,-2.9,0,0
MPLADS-003423,44.3,66.9,22.6,0,0
MPLADS-003424,84.3,85.8,1.5,0,0
MPLADS-003425,0.0,100.0,100.0,0,0
MPLADS-003426,71.1,69.4,-1.6,0,0
MPLADS-003427,81.5,83.0,1.4,0,0
MPLADS-003428,51.7,56.7,4.9,0,0
MPLADS-003429,77.3,78.0,0.6,0,0
MPLADS-003430,93.7,60.5,-33.2,0,0
MPLADS-003431,64.6,65.9,1.3,0,0
MPLADS-003432,71.7,75.7,4.0,0,0
MPLADS-003433,85.6,83.5,-2.1,0,0
MPLADS-003434,50.8,49.8,-1.0,0,0
MPLADS-003435,55.1,71.5,16.4,0,0
MPLADS-003436,55.1,83.4,28.3,0,0
MPLADS-003437,52.9,68.1,15.2,0,0
MPLADS-003438,52.8,69.2,16.5,0,0
MPLADS-003439,46.6,46.5,-0.2,0,0
MPLADS-003440,75.7,83.7,8.0,410,1
MPLADS-003441,87.6,87.6,-0.0,0,0
MPLADS-003442,98.7,100.2,1.6,0,0
MPLADS-003443,74.0,72.7,-1.3,0,0
MPLADS-003444,49.2,50.5,1.4,0,0
MPLADS-003445,54.1,53.0,-1.1,0,0
MPLADS-003446,81.2,76.4,-4.8,0,0
MPLADS-003447,88.6,88.8,0.2,0,0
MPLADS-003448,91.1,93.4,2.3,0,0
MPLADS-003449,72.6,134.3,61.7,0,0
MPLADS-003450,62.1,62.9,0.8,0,0
MPLADS-003451,36.0,94.0,58.0,0,0
MPLADS-003452,49.6,69.4,19.9,0,0
MPLADS-003453,46.6,46.6,-0.0,0,0
MPLADS-003454,87.2,79.6,-7.5,0,0
MPLADS-003455,86.2,82.7,-3.5,0,0
MPLADS-003456,69.8,70.7,0.8,0,0
MPLADS-003457,55.5,54.7,-0.8,0,0
MPLADS-003458,46.1,45.1,-1.0,0,0
MPLADS-003459,93.0,89.1,-3.9,0,0
MPLADS-003460,0.0,100.0,100.0,0,0
MPLADS-003461,94.5,94.1,-0.4,0,0
MPLADS-003462,92.5,83.3,-9.2,0,0
MPLADS-003463,76.4,80.5,4.1,0,0
MPLADS-003464,66.5,60.6,-5.9,0,0
MPLADS-003465,81.4,99.2,17.8,0,0
MPLADS-003466,72.1,75.0,2.8,0,0
MPLADS-003467,90.0,92.8,2.7,0,0
MPLADS-003468,49.0,51.2,2.2,0,0
MPLADS-003469,40.7,37.1,-3.6,0,0
MPLADS-003470,75.0,80.6,5.7,0,0
MPLADS-003471,87.5,86.8,-0.8,0,0
MPLADS-003472,0.0,100.0,100.0,0,0
MPLADS-003473,62.0,60.8,-1.2,0,0
MPLADS-003474,61.6,53.3,-8.3,0,0
MPLADS-003475,63.7,64.0,0.3,0,0
MPLADS-003476,46.1,46.7,0.5,0,0
MPLADS-003477,66.9,68.5,1.6,0,0
MPLADS-003478,36.0,94.0,58.0,0,0
MPLADS-003479,43.0,73.7,30.6,355,1
MPLADS-003480,75.5,78.8,3.3,0,0
MPLADS-003481,60.8,62.3,1.5,0,0
MPLADS-003482,51.8,97.0,45.2,0,0
MPLADS-003483,71.4,74.4,3.0,0,0
MPLADS-003484,43.4,39.9,-3.4,0,0
MPLADS-003485,93.0,93.2,0.2,0,0
MPLADS-003486,67.0,87.0,20.1,0,0
MPLADS-003487,77.4,76.5,-0.9,0,0
MPLADS-003488,52.8,53.0,0.2,0,0
MPLADS-003489,61.9,91.8,29.9,0,0
MPLADS-003490,61.5,62.4,0.9,0,0
MPLADS-003491,96.2,122.4,26.2,0,0
MPLADS-003492,84.7,86.4,1.6,0,0
MPLADS-003493,83.5,77.7,-5.8,0,0
MPLADS-003494,96.2,67.7,-28.5,0,0
MPLADS-003495,68.8,77.7,8.9,0,0
MPLADS-003496,94.9,70.2,-24.7,0,0
MPLADS-003497,81.6,82.8,1.3,0,0
MPLADS-003498,61.2,75.3,14.1,0,0
MPLADS-003499,94.4,96.3,1.9,0,0
MPLADS-003500,91.8,69.9,-21.9,0,0
MPLADS-003501,74.8,82.5,7.7,0,0
MPLADS-003502,50.8,45.5,-5.3,0,0
MPLADS-003503,76.5,61.0,-15.6,0,0
MPLADS-003504,67.0,61.5,-5.5,0,0
MPLADS-003505,67.8,64.9,-2.9,0,0
MPLADS-003506,47.0,47.5,0.5,0,0
MPLADS-003507,58.9,63.3,4.3,0,0
MPLADS-003508,78.8,78.3,-0.4,0,0
MPLADS-003509,99.3,75.8,-23.5,0,0
MPLADS-003510,55.6,81.5,25.9,0,0
MPLADS-003511,86.7,88.3,1.5,0,0
MPLADS-003512,86.3,85.7,-0.7,0,0
MPLADS-003513,68.6,94.4,25.8,0,0
MPLADS-003514,60.3,59.1,-1.2,0,0
MPLADS-003515,68.9,85.9,17.0,0,0
MPLADS-003516,69.2,65.7,-3.5,235,1
MPLADS-003517,80.8,78.4,-2.4,0,0
MPLADS-003518,69.0,67.4,-1.6,0,0
MPLADS-003519,53.6,54.0,0.4,0,0
MPLADS-003520,36.0,94.0,58.0,0,0
MPLADS-003521,72.2,74.4,2.2,0,0
MPLADS-003522,73.7,73.8,0.1,0,0
MPLADS-003523,0.0,100.0,100.0,0,0
MPLADS-003524,44.5,46.3,1.9,0,0
MPLADS-003525,45.3,46.0,0.8,0,0
MPLADS-003526,57.2,56.6,-0.6,0,0
MPLADS-003527,42.4,49.2,6.8,0,0
MPLADS-003528,84.0,140.0,57.8,0,0
MPLADS-003529,68.9,89.6,20.7,0,0
MPLADS-003530,45.1,51.1,6.0,0,0
MPLADS-003531,41.9,100.0,58.0,0,0
MPLADS-003532,60.7,125.9,65.2,0,0
MPLADS-003533,70.5,132.0,61.5,0,0
MPLADS-003534,81.8,86.3,4.4,0,0
MPLADS-003535,44.2,73.5,29.3,0,0
MPLADS-003536,47.1,66.5,19.5,0,0
MPLADS-003537,56.4,122.3,65.9,0,0
MPLADS-003538,96.9,103.8,6.9,0,0
MPLADS-003539,91.4,85.7,-5.7,0,0
MPLADS-003540,90.4,87.5,-2.9,0,0
MPLADS-003541,60.6,61.8,1.2,0,0
MPLADS-003542,79.1,78.0,-1.1,0,0
MPLADS-003543,57.7,57.9,0.2,0,0
MPLADS-003544,44.0,45.6,1.6,0,0
MPLADS-003545,45.6,40.9,-4.6,0,0
MPLADS-003546,36.0,94.0,58.0,0,0
MPLADS-003547,91.7,98.6,6.9,0,0
MPLADS-003548,83.8,81.7,-2.1,0,0
MPLADS-003549,77.9,84.6,6.6,0,0
MPLADS-003550,79.8,80.7,1.0,0,0
MPLADS-003551,41.5,71.1,29.6,0,0
MPLADS-003552,76.3,74.1,-2.2,0,0
MPLADS-003553,78.5,78.5,0.0,0,0
MPLADS-003554,36.0,94.0,58.0,0,0
MPLADS-003555,50.4,49.7,-0.8,0,0
MPLADS-003556,67.0,71.6,4.6,0,0
MPLADS-003557,50.2,85.8,35.6,0,0
MPLADS-003558,64.4,56.5,-7.8,0,0
MPLADS-003559,73.8,74.9,1.1,0,0
MPLADS-003560,68.4,66.4,-2.0,0,0
MPLADS-003561,42.7,46.1,3.4,0,0
MPLADS-003562,79.8,84.8,5.0,0,0
MPLADS-003563,75.5,79.0,3.5,0,0
MPLADS-003564,36.0,94.0,58.0,0,0
MPLADS-003565,91.5,92.4,0.9,0,0
MPLADS-003566,94.4,94.7,0.3,0,0
MPLADS-003567,47.7,46.2,-1.5,0,0
MPLADS-003568,69.3,73.2,3.9,0,0
