project_id,recommended_amount,estimated_cost,sanctioned_amount,revised_cost,tender_amount,tender_value,released_amount,fund_released,actual_expenditure,unspent_balance,remaining_balance,fund_utilization_ratio,utilization_ratio,release_ratio,expenditure_ratio,cost_per_unit,peer_median_cost,peer_mean_cost,cost_deviation,tender_estimate_deviation,actual_sanction_deviation,cost_overrun,cost_per_km,cost_per_sqft,cost_per_beneficiary,sor_deviation,market_rate_deviation,inflation_adjusted_cost_deviation
MPLADS-001133,1972000.0,1972000.0,2041000.0,2041000.0,2008000.0,2008000.0,2041000.0,2041000.0,1914000.0,127000.0,127000.0,0.9378,0.9378,1.0,0.9378,18921.63,1971800.0,2011200.0,-0.0294,0.0183,-0.0622,0.0,0.0,1002.17,0.0,0.179,0.1029,0.1216
MPLADS-001134,3590000.0,3590000.0,3584000.0,3584000.0,3459000.0,3459000.0,3584000.0,3584000.0,3052000.0,532000.0,532000.0,0.8516,0.8516,1.0,0.8516,20758.04,3590300.0,3662100.0,-0.1499,-0.0365,-0.1484,0.0,0.0,1989.68,0.0,0.0076,0.1114,0.0976
MPLADS-001135,878000.0,878000.0,891000.0,891000.0,853000.0,853000.0,891000.0,891000.0,866000.0,25000.0,25000.0,0.9719,0.9719,1.0,0.9719,3664.06,877700.0,895300.0,-0.0137,-0.0285,-0.0281,0.0,0.0,0.0,3272.69,-0.0307,0.0701,0.0264
MPLADS-001136,2666000.0,2666000.0,2705000.0,2705000.0,2562000.0,2562000.0,2705000.0,2705000.0,2544000.0,161000.0,161000.0,0.9405,0.9405,1.0,0.9405,5435.16,2666000.0,2719400.0,-0.0458,-0.039,-0.0595,0.0,0.0,0.0,0.0,0.1744,0.2135,0.0827
MPLADS-001137,865000.0,865000.0,872000.0,872000.0,881000.0,881000.0,872000.0,872000.0,752000.0,120000.0,120000.0,0.8624,0.8624,1.0,0.8624,4018.52,865200.0,882500.0,-0.1306,0.0185,-0.1376,0.0,0.0,0.0,2228.69,0.0045,0.0134,0.0524
MPLADS-001138,9459000.0,9459000.0,9664000.0,9664000.0,9563000.0,9563000.0,9664000.0,9664000.0,9053000.0,611000.0,611000.0,0.9368,0.9368,1.0,0.9368,20729.42,9458500.0,9647700.0,-0.0429,0.011,-0.0632,0.0,0.0,3126.55,0.0,-0.0373,0.1382,0.0926
MPLADS-001139,2103000.0,2103000.0,2161000.0,2161000.0,2080000.0,2080000.0,2161000.0,2161000.0,1896000.0,265000.0,265000.0,0.8774,0.8774,1.0,0.8774,4121.85,2103100.0,2145100.0,-0.0984,-0.0109,-0.1226,0.0,532914.2,0.0,0.0,0.1668,-0.0393,-0.0262
MPLADS-001140,2665000.0,2665000.0,2657000.0,2657000.0,2575000.0,2575000.0,2657000.0,2657000.0,2292000.0,365000.0,365000.0,0.8626,0.8626,1.0,0.8626,4642.06,2664700.0,2718000.0,-0.14,-0.0338,-0.1374,0.0,0.0,0.0,0.0,-0.0697,0.1475,0.0906
MPLADS-001141,2820000.0,2820000.0,2817000.0,2817000.0,2700000.0,2700000.0,2817000.0,2817000.0,2723000.0,94000.0,94000.0,0.9666,0.9666,1.0,0.9666,14193.95,2819800.0,2876200.0,-0.0344,-0.0426,-0.0334,0.0,0.0,0.0,0.0,-0.0251,0.0221,0.0726
MPLADS-001142,1440000.0,1440000.0,1429000.0,1429000.0,1326000.0,1326000.0,1429000.0,1429000.0,1375000.0,54000.0,54000.0,0.9622,0.9622,1.0,0.9622,12116.93,1439900.0,1468700.0,-0.0451,-0.0792,-0.0378,0.0,0.0,1143.45,0.0,-0.0131,0.2015,0.0793
MPLADS-001143,1458000.0,1458000.0,1452000.0,1452000.0,1437000.0,1437000.0,1452000.0,1452000.0,1384000.0,68000.0,68000.0,0.9532,0.9532,1.0,0.9532,2858.57,1458400.0,1487600.0,-0.0508,-0.0144,-0.0468,0.0,0.0,675.87,0.0,-0.041,0.0596,0.0232
MPLADS-001144,2119000.0,2119000.0,2199000.0,2199000.0,2049000.0,2049000.0,2199000.0,2199000.0,1899000.0,300000.0,300000.0,0.8636,0.8636,1.0,0.8636,74149.4,2119400.0,2161800.0,-0.1038,-0.033,-0.1364,0.0,1222346.18,0.0,0.0,-0.0231,0.2148,-0.0067
MPLADS-001145,1428000.0,1428000.0,1462000.0,1462000.0,1334000.0,1334000.0,1462000.0,1462000.0,1412000.0,50000.0,50000.0,0.9658,0.9658,1.0,0.9658,9369.99,1428500.0,1457100.0,-0.0112,-0.0658,-0.0342,0.0,0.0,607.9,0.0,0.1599,0.0797,0.0561
MPLADS-001146,2085000.0,2085000.0,2072000.0,2072000.0,2113000.0,2113000.0,2072000.0,2072000.0,1970000.0,102000.0,102000.0,0.9508,0.9508,1.0,0.9508,13630.93,2084700.0,2126400.0,-0.0552,0.0134,-0.0492,0.0,0.0,762.3,0.0,0.0434,-0.0169,0.072
MPLADS-001147,2792000.0,2792000.0,2835000.0,2835000.0,2830000.0,2830000.0,2835000.0,2835000.0,2744000.0,91000.0,91000.0,0.9679,0.9679,1.0,0.9679,9579.04,2792200.0,2848100.0,-0.0172,0.0136,-0.0321,0.0,783297.78,0.0,0.0,0.1,-0.01,-0.0008
MPLADS-001148,1641000.0,1641000.0,1711000.0,1711000.0,1626000.0,1626000.0,1711000.0,1711000.0,1527000.0,184000.0,184000.0,0.8925,0.8925,1.0,0.8925,6830.68,1641000.0,1673900.0,-0.0695,-0.0091,-0.1075,0.0,0.0,0.0,0.0,-0.0564,-0.0121,0.1364
MPLADS-001149,11822000.0,11822000.0,12344000.0,12344000.0,11419000.0,11419000.0,12344000.0,12344000.0,11897000.0,447000.0,447000.0,0.9638,0.9638,1.0,0.9638,485854.12,11822100.0,12058600.0,0.0063,-0.0341,-0.0362,0.0,0.0,3403.13,0.0,0.0544,0.1315,0.0369
MPLADS-001150,1867000.0,1867000.0,1839000.0,1839000.0,1728000.0,1728000.0,1839000.0,1839000.0,1595000.0,244000.0,244000.0,0.8673,0.8673,1.0,0.8673,5030.64,1867500.0,1904800.0,-0.1457,-0.0745,-0.1327,0.0,0.0,0.0,0.0,-0.0683,0.1051,0.0706
MPLADS-001151,4066000.0,4066000.0,4142000.0,4142000.0,3800000.0,3800000.0,4142000.0,4142000.0,3894000.0,248000.0,248000.0,0.9401,0.9401,1.0,0.9401,13797.72,4066200.0,4147500.0,-0.0423,-0.0654,-0.0599,0.0,0.0,2057.48,0.0,-0.06,0.0213,0.0701
MPLADS-001152,2345000.0,2345000.0,2347000.0,2347000.0,2257000.0,2257000.0,2347000.0,2347000.0,2167000.0,180000.0,180000.0,0.9233,0.9233,1.0,0.9233,49738.02,2344700.0,2391600.0,-0.0759,-0.0375,-0.0767,0.0,0.0,0.0,0.0,0.1409,0.0073,0.0925
MPLADS-001153,1500000.0,1500000.0,1551000.0,1551000.0,1461000.0,1461000.0,1551000.0,1551000.0,1406000.0,145000.0,145000.0,0.9065,0.9065,1.0,0.9065,8481.59,1499500.0,1529500.0,-0.0627,-0.026,-0.0935,0.0,0.0,566.87,0.0,0.1798,0.2194,0.0242
MPLADS-001154,2510000.0,2510000.0,2495000.0,2495000.0,2336000.0,2336000.0,2495000.0,2495000.0,2360000.0,135000.0,135000.0,0.9459,0.9459,1.0,0.9459,6025.33,2509500.0,2559700.0,-0.0598,-0.0693,-0.0541,0.0,0.0,0.0,0.0,0.0407,-0.0362,0.0151
MPLADS-001155,4044000.0,4044000.0,4042000.0,4042000.0,3854000.0,3854000.0,4042000.0,4042000.0,3464000.0,578000.0,578000.0,0.857,0.857,1.0,0.857,8772.16,4043600.0,4124500.0,-0.1434,-0.047,-0.143,0.0,0.0,2119.88,0.0,0.0859,-0.0352,-0.0091
MPLADS-001156,2287000.0,2287000.0,2281000.0,2281000.0,2164000.0,2164000.0,2281000.0,2281000.0,1975000.0,306000.0,306000.0,0.8658,0.8658,1.0,0.8658,4965.4,2286600.0,2332300.0,-0.1364,-0.0538,-0.1342,0.0,0.0,1655.68,0.0,-0.0266,0.0838,0.1439
MPLADS-001157,803000.0,803000.0,789000.0,789000.0,754000.0,754000.0,789000.0,789000.0,739000.0,50000.0,50000.0,0.9366,0.9366,1.0,0.9366,6673.9,803100.0,819200.0,-0.0797,-0.061,-0.0634,0.0,0.0,0.0,2041.7,-0.0706,0.1131,0.0309
MPLADS-001158,2149000.0,2149000.0,2250000.0,2250000.0,2175000.0,2175000.0,2250000.0,2250000.0,2200000.0,50000.0,50000.0,0.9778,0.9778,1.0,0.9778,33591.99,2148900.0,2191900.0,0.0237,0.0121,-0.0222,0.0,1694653.5,0.0,0.0,0.0514,0.2145,-0.0333
MPLADS-001159,519000.0,519000.0,537000.0,537000.0,514000.0,514000.0,537000.0,537000.0,491000.0,46000.0,46000.0,0.9143,0.9143,1.0,0.9143,3658.51,519000.0,529300.0,-0.0539,-0.0096,-0.0857,0.0,0.0,0.0,0.0,0.1349,-0.0413,0.0528
MPLADS-001160,3231000.0,3231000.0,3335000.0,3335000.0,3190000.0,3190000.0,3335000.0,3335000.0,3184000.0,151000.0,151000.0,0.9547,0.9547,1.0,0.9547,40757.47,3231400.0,3296000.0,-0.0145,-0.0127,-0.0453,0.0,0.0,1602.27,0.0,0.1522,0.0055,-0.0083
MPLADS-001161,2521000.0,2521000.0,2622000.0,2622000.0,2364000.0,2364000.0,2622000.0,2622000.0,2390000.0,232000.0,232000.0,0.9115,0.9115,1.0,0.9115,9922.17,2521200.0,2571700.0,-0.052,-0.0623,-0.0885,0.0,0.0,1400.11,0.0,-0.0395,0.0563,0.0198
MPLADS-001162,12563000.0,12563000.0,12482000.0,12482000.0,12040000.0,12040000.0,12482000.0,12482000.0,11852000.0,630000.0,630000.0,0.9495,0.9495,1.0,0.9495,541314.18,12563300.0,12814600.0,-0.0566,-0.0416,-0.0505,0.0,0.0,3720.95,0.0,0.1483,0.161,-0.0161
MPLADS-001163,2990000.0,2990000.0,3125000.0,3125000.0,2979000.0,2979000.0,3125000.0,3125000.0,3034000.0,91000.0,91000.0,0.9709,0.9709,1.0,0.9709,15477.27,2990500.0,3050300.0,0.0147,-0.0037,-0.0291,0.0,0.0,1375.16,0.0,-0.0777,-0.0205,0.0528
MPLADS-001164,1583000.0,1583000.0,1583000.0,1583000.0,1610000.0,1610000.0,1583000.0,1583000.0,1367000.0,216000.0,216000.0,0.8636,0.8636,1.0,0.8636,11498.6,1583000.0,1614700.0,-0.1364,0.0171,-0.1364,0.0,0.0,1183.35,0.0,0.024,0.1012,0.0777
MPLADS-001165,1803000.0,1803000.0,1776000.0,1776000.0,1728000.0,1728000.0,1776000.0,1776000.0,1579000.0,197000.0,197000.0,0.8891,0.8891,1.0,0.8891,7805.23,1802700.0,1838800.0,-0.1242,-0.0416,-0.1109,0.0,0.0,553.92,0.0,0.1531,0.1257,-0.0179
MPLADS-001166,607000.0,607000.0,609000.0,609000.0,595000.0,595000.0,609000.0,609000.0,588000.0,21000.0,21000.0,0.9655,0.9655,1.0,0.9655,2987.68,606800.0,619000.0,-0.0313,-0.0198,-0.0345,0.0,0.0,0.0,0.0,0.1635,0.0026,0.0634
MPLADS-001167,12395000.0,12395000.0,12766000.0,12766000.0,11966000.0,11966000.0,12766000.0,12766000.0,12136000.0,630000.0,630000.0,0.9507,0.9507,1.0,0.9507,126006.86,12395400.0,12643300.0,-0.0209,-0.0346,-0.0493,0.0,0.0,3562.09,0.0,0.1141,-0.049,0.1464
MPLADS-001168,2401000.0,2401000.0,2387000.0,2387000.0,2252000.0,2252000.0,2387000.0,2387000.0,2296000.0,91000.0,91000.0,0.9619,0.9619,1.0,0.9619,35640.88,2401300.0,2449300.0,-0.0437,-0.0621,-0.0381,0.0,0.0,1904.6,0.0,0.0945,0.0348,0.1095
MPLADS-001169,2625000.0,2625000.0,2745000.0,2745000.0,2433000.0,2433000.0,2745000.0,2745000.0,2385000.0,360000.0,360000.0,0.8689,0.8689,1.0,0.8689,30426.06,2624600.0,2677100.0,-0.0914,-0.0731,-0.1311,0.0,0.0,0.0,0.0,-0.0149,0.1772,0.0469
MPLADS-001170,373000.0,373000.0,375000.0,375000.0,348000.0,348000.0,375000.0,375000.0,356000.0,19000.0,19000.0,0.9493,0.9493,1.0,0.9493,971.63,372900.0,380400.0,-0.0456,-0.067,-0.0507,0.0,0.0,0.0,0.0,0.129,0.083,0.0292
MPLADS-001171,2174000.0,2174000.0,2144000.0,2144000.0,2144000.0,2144000.0,2144000.0,2144000.0,1860000.0,284000.0,284000.0,0.8675,0.8675,1.0,0.8675,19579.19,2173800.0,2217300.0,-0.1444,-0.0138,-0.1325,0.0,0.0,747.27,0.0,0.0552,0.1371,0.1403
MPLADS-001172,1164000.0,1164000.0,1187000.0,1187000.0,1154000.0,1154000.0,1187000.0,1187000.0,1104000.0,83000.0,83000.0,0.9301,0.9301,1.0,0.9301,28091.11,1164200.0,1187500.0,-0.0515,-0.0086,-0.0699,0.0,0.0,848.2,0.0,0.0246,0.1294,0.0596
MPLADS-001173,2325000.0,2325000.0,2435000.0,2435000.0,2282000.0,2282000.0,2435000.0,2435000.0,2083000.0,352000.0,352000.0,0.8554,0.8554,1.0,0.8554,12534.84,2325400.0,2371900.0,-0.1041,-0.0185,-0.1446,0.0,0.0,0.0,0.0,0.1383,0.1996,0.0082
MPLADS-001174,16723000.0,16723000.0,16909000.0,16909000.0,16842000.0,16842000.0,16909000.0,16909000.0,15576000.0,1333000.0,1333000.0,0.9212,0.9212,1.0,0.9212,35905.45,16723000.0,17057500.0,-0.0686,0.0071,-0.0788,0.0,0.0,5966.05,0.0,-0.0399,-0.0276,0.1209
MPLADS-001175,1707000.0,1707000.0,1726000.0,1726000.0,1730000.0,1730000.0,1726000.0,1726000.0,1604000.0,122000.0,122000.0,0.9293,0.9293,1.0,0.9293,9124.4,1706900.0,1741000.0,-0.0603,0.0135,-0.0707,0.0,0.0,0.0,0.0,-0.0479,-0.0257,0.0626
MPLADS-001176,15860000.0,15860000.0,16410000.0,16410000.0,15885000.0,15885000.0,16410000.0,16410000.0,14900000.0,1510000.0,1510000.0,0.908,0.908,1.0,0.908,37456.08,15859700.0,16176900.0,-0.0605,0.0016,-0.092,0.0,0.0,5666.01,0.0,0.1016,0.1218,0.1336
MPLADS-001177,11695000.0,11695000.0,11512000.0,11512000.0,10866000.0,10866000.0,11512000.0,11512000.0,10427000.0,1085000.0,1085000.0,0.9058,0.9058,1.0,0.9058,24649.24,11694900.0,11928800.0,-0.1084,-0.0709,-0.0942,0.0,0.0,7253.98,0.0,-0.0045,0.1253,-0.0395
MPLADS-001178,1877000.0,1877000.0,1951000.0,1951000.0,1907000.0,1907000.0,1951000.0,1951000.0,1777000.0,174000.0,174000.0,0.9108,0.9108,1.0,0.9108,5425.74,1876600.0,1914200.0,-0.0533,0.016,-0.0892,0.0,0.0,1750.97,0.0,0.0128,0.1284,0.0802
MPLADS-001179,2627000.0,2627000.0,2742000.0,2742000.0,2634000.0,2634000.0,2742000.0,2742000.0,2478000.0,264000.0,264000.0,0.9037,0.9037,1.0,0.9037,29121.93,2626900.0,2679400.0,-0.0567,0.0027,-0.0963,0.0,0.0,1751.9,0.0,0.1246,-0.0266,0.0909
MPLADS-001180,1150000.0,1150000.0,1180000.0,1180000.0,1162000.0,1162000.0,1180000.0,1180000.0,1134000.0,46000.0,46000.0,0.961,0.961,1.0,0.961,9726.88,1150500.0,1173500.0,-0.0139,0.0104,-0.039,0.0,0.0,433.49,0.0,0.1317,0.0893,-0.0105
MPLADS-001181,1904000.0,1904000.0,1964000.0,1964000.0,1778000.0,1778000.0,1964000.0,1964000.0,1706000.0,258000.0,258000.0,0.8686,0.8686,1.0,0.8686,31652.39,1903600.0,1941700.0,-0.104,-0.0662,-0.1314,0.0,0.0,698.77,0.0,0.0177,0.0517,-0.0147
MPLADS-001182,13997000.0,13997000.0,13801000.0,13801000.0,13156000.0,13156000.0,13801000.0,13801000.0,11746000.0,2055000.0,2055000.0,0.8511,0.8511,1.0,0.8511,26580.94,13996600.0,14276500.0,-0.1608,-0.0601,-0.1489,0.0,0.0,7234.0,0.0,0.0962,0.0391,0.128
MPLADS-001183,1442000.0,1442000.0,1448000.0,1448000.0,1389000.0,1389000.0,1448000.0,1448000.0,1381000.0,67000.0,67000.0,0.9537,0.9537,1.0,0.9537,11184.47,1442000.0,1470900.0,-0.0423,-0.0368,-0.0463,0.0,0.0,669.65,0.0,0.1274,-0.0364,0.0288
MPLADS-001184,1705000.0,1705000.0,1709000.0,1709000.0,1582000.0,1582000.0,1709000.0,1709000.0,1620000.0,89000.0,89000.0,0.9479,0.9479,1.0,0.9479,4665.56,1705400.0,1739500.0,-0.0499,-0.0721,-0.0521,0.0,0.0,486.14,0.0,-0.051,0.1599,0.0027
MPLADS-001185,688000.0,688000.0,690000.0,690000.0,689000.0,689000.0,690000.0,690000.0,606000.0,84000.0,84000.0,0.8783,0.8783,1.0,0.8783,1278.08,688200.0,702000.0,-0.1192,0.0015,-0.1217,0.0,0.0,0.0,644.27,-0.0134,-0.0407,0.0151
MPLADS-001186,3454000.0,3454000.0,3390000.0,3390000.0,3405000.0,3405000.0,3390000.0,3390000.0,2914000.0,476000.0,476000.0,0.8596,0.8596,1.0,0.8596,7296.98,3453600.0,3522700.0,-0.1563,-0.0142,-0.1404,0.0,0.0,1082.79,0.0,0.0398,0.147,0.0509
MPLADS-001187,2519000.0,2519000.0,2550000.0,2550000.0,2409000.0,2409000.0,2550000.0,2550000.0,2455000.0,95000.0,95000.0,0.9627,0.9627,1.0,0.9627,7205.14,2518900.0,2569200.0,-0.0254,-0.0437,-0.0373,0.0,0.0,2873.61,0.0,0.0898,-0.0475,0.0168
MPLADS-001188,526000.0,526000.0,551000.0,551000.0,498000.0,498000.0,551000.0,551000.0,517000.0,34000.0,34000.0,0.9383,0.9383,1.0,0.9383,6375.53,526000.0,536500.0,-0.0171,-0.0532,-0.0617,0.0,0.0,0.0,0.0,-0.0598,0.0183,0.0918
MPLADS-001189,1929000.0,1929000.0,1945000.0,1945000.0,1914000.0,1914000.0,1945000.0,1945000.0,1769000.0,176000.0,176000.0,0.9095,0.9095,1.0,0.9095,7855.59,1928800.0,1967400.0,-0.0829,-0.0078,-0.0905,0.0,409661.89,0.0,0.0,0.0362,-0.0304,0.1351
MPLADS-001190,1782000.0,1782000.0,1771000.0,1771000.0,1808000.0,1808000.0,1771000.0,1771000.0,1658000.0,113000.0,113000.0,0.9362,0.9362,1.0,0.9362,4479.11,1782200.0,1817900.0,-0.0696,0.0146,-0.0638,0.0,0.0,0.0,0.0,0.1764,0.0884,-0.0237
MPLADS-001191,967000.0,967000.0,991000.0,991000.0,935000.0,935000.0,991000.0,991000.0,868000.0,123000.0,123000.0,0.8759,0.8759,1.0,0.8759,17134.6,967300.0,986600.0,-0.1024,-0.0331,-0.1241,0.0,0.0,0.0,1514.69,-0.0586,0.0706,0.0076
MPLADS-001192,1765000.0,1765000.0,1763000.0,1763000.0,1739000.0,1739000.0,1763000.0,1763000.0,1505000.0,258000.0,258000.0,0.8537,0.8537,1.0,0.8537,6980.76,1764600.0,1799900.0,-0.1473,-0.0147,-0.1463,0.0,0.0,585.64,0.0,-0.0728,0.1232,-0.0096
MPLADS-001193,1421000.0,1421000.0,1414000.0,1414000.0,1357000.0,1357000.0,1414000.0,1414000.0,1266000.0,148000.0,148000.0,0.8953,0.8953,1.0,0.8953,4466.83,1421000.0,1449500.0,-0.1091,-0.045,-0.1047,0.0,0.0,1460.73,0.0,-0.0223,0.0797,0.0484
MPLADS-001194,12580000.0,12580000.0,12348000.0,12348000.0,12218000.0,12218000.0,12348000.0,12348000.0,11426000.0,922000.0,922000.0,0.9253,0.9253,1.0,0.9253,25215.95,12579800.0,12831400.0,-0.0917,-0.0288,-0.0747,0.0,0.0,6358.95,0.0,0.0786,0.1037,0.0224
MPLADS-001195,1408000.0,1408000.0,1425000.0,1425000.0,1386000.0,1386000.0,1425000.0,1425000.0,1267000.0,158000.0,158000.0,0.8891,0.8891,1.0,0.8891,2558.79,1408200.0,1436400.0,-0.1001,-0.0156,-0.1109,0.0,0.0,478.03,0.0,0.122,0.1556,-0.0364
MPLADS-001196,9223000.0,9223000.0,9604000.0,9604000.0,9333000.0,9333000.0,9604000.0,9604000.0,9431000.0,173000.0,173000.0,0.982,0.982,1.0,0.982,232960.84,9223100.0,9407500.0,0.0226,0.0119,-0.018,0.0,0.0,3192.77,0.0,0.022,-0.0361,0.1334
MPLADS-001197,2412000.0,2412000.0,2480000.0,2480000.0,2316000.0,2316000.0,2480000.0,2480000.0,2384000.0,96000.0,96000.0,0.9613,0.9613,1.0,0.9613,4768.22,2412100.0,2460400.0,-0.0116,-0.0398,-0.0387,0.0,0.0,0.0,0.0,-0.0372,0.0726,0.0101
MPLADS-001198,1574000.0,1574000.0,1615000.0,1615000.0,1483000.0,1483000.0,1615000.0,1615000.0,1567000.0,48000.0,48000.0,0.9703,0.9703,1.0,0.9703,41345.66,1573700.0,1605200.0,-0.0044,-0.0578,-0.0297,0.0,0.0,857.29,0.0,0.0934,0.2087,-0.0197
MPLADS-001199,442000.0,442000.0,444000.0,444000.0,433000.0,433000.0,444000.0,444000.0,405000.0,39000.0,39000.0,0.9122,0.9122,1.0,0.9122,1291.46,441600.0,450400.0,-0.0837,-0.0204,-0.0878,0.0,0.0,0.0,0.0,-0.0556,0.1148,-0.0292
MPLADS-001200,4162000.0,4162000.0,4244000.0,4244000.0,4029000.0,4029000.0,4244000.0,4244000.0,4140000.0,104000.0,104000.0,0.9755,0.9755,1.0,0.9755,61491.31,4161500.0,4244800.0,-0.0053,-0.032,-0.0245,0.0,0.0,2438.92,0.0,0.1174,0.0055,-0.0217
MPLADS-001201,2774000.0,2774000.0,2825000.0,2825000.0,2595000.0,2595000.0,2825000.0,2825000.0,2622000.0,203000.0,203000.0,0.9281,0.9281,1.0,0.9281,21771.38,2774300.0,2829800.0,-0.0548,-0.0645,-0.0719,0.0,1312609.74,0.0,0.0,0.0942,0.1288,0.0113
MPLADS-001202,1994000.0,1994000.0,2021000.0,2021000.0,1892000.0,1892000.0,2021000.0,2021000.0,1861000.0,160000.0,160000.0,0.9208,0.9208,1.0,0.9208,35649.22,1993500.0,2033400.0,-0.0667,-0.0512,-0.0792,0.0,778158.89,0.0,0.0,-0.0306,-0.0401,0.0768
MPLADS-001203,3331000.0,3331000.0,3482000.0,3482000.0,3164000.0,3164000.0,3482000.0,3482000.0,3210000.0,272000.0,272000.0,0.9219,0.9219,1.0,0.9219,7057.95,3330800.0,3397400.0,-0.0363,-0.0501,-0.0781,0.0,1197349.72,0.0,0.0,0.1503,0.1825,0.1017
MPLADS-001204,1561000.0,1561000.0,1599000.0,1599000.0,1514000.0,1514000.0,1599000.0,1599000.0,1366000.0,233000.0,233000.0,0.8543,0.8543,1.0,0.8543,7310.69,1560900.0,1592100.0,-0.1249,-0.0301,-0.1457,0.0,0.0,805.49,0.0,0.0863,0.181,0.0968
MPLADS-001205,15973000.0,15973000.0,16531000.0,16531000.0,15199000.0,15199000.0,16531000.0,16531000.0,14553000.0,1978000.0,1978000.0,0.8803,0.8803,1.0,0.8803,41169.17,15973400.0,16292900.0,-0.0889,-0.0485,-0.1197,0.0,0.0,18017.25,0.0,0.0909,0.0583,0.1497
MPLADS-001206,686000.0,686000.0,690000.0,690000.0,650000.0,650000.0,690000.0,690000.0,671000.0,19000.0,19000.0,0.9725,0.9725,1.0,0.9725,18274.85,685600.0,699300.0,-0.0219,-0.0525,-0.0275,0.0,0.0,0.0,2133.04,-0.0685,0.0256,-0.0094
MPLADS-001207,1795000.0,1795000.0,1816000.0,1816000.0,1793000.0,1793000.0,1816000.0,1816000.0,1622000.0,194000.0,194000.0,0.8932,0.8932,1.0,0.8932,7611.96,1795000.0,1830900.0,-0.0964,-0.0011,-0.1068,0.0,0.0,0.0,0.0,0.024,0.0677,0.0193
MPLADS-001208,1350000.0,1350000.0,1371000.0,1371000.0,1252000.0,1252000.0,1371000.0,1371000.0,1296000.0,75000.0,75000.0,0.9453,0.9453,1.0,0.9453,10467.05,1349800.0,1376800.0,-0.04,-0.0726,-0.0547,0.0,0.0,479.36,0.0,0.0832,0.0907,-0.0259
MPLADS-001209,2674000.0,2674000.0,2726000.0,2726000.0,2575000.0,2575000.0,2726000.0,2726000.0,2550000.0,176000.0,176000.0,0.9354,0.9354,1.0,0.9354,16689.83,2674100.0,2727600.0,-0.0464,-0.037,-0.0646,0.0,2065059.39,0.0,0.0,0.0674,0.0753,-0.0192
MPLADS-001210,472000.0,472000.0,488000.0,488000.0,463000.0,463000.0,488000.0,488000.0,432000.0,56000.0,56000.0,0.8852,0.8852,1.0,0.8852,866.98,472400.0,481800.0,-0.0847,-0.0191,-0.1148,0.0,0.0,0.0,0.0,-0.0015,-0.0386,-0.0021
MPLADS-001211,1428000.0,1428000.0,1472000.0,1472000.0,1363000.0,1363000.0,1472000.0,1472000.0,1387000.0,85000.0,85000.0,0.9423,0.9423,1.0,0.9423,3400.12,1428400.0,1457000.0,-0.0287,-0.0455,-0.0577,0.0,0.0,631.21,0.0,0.1232,0.0619,-0.0074
MPLADS-001212,3078000.0,3078000.0,3227000.0,3227000.0,2971000.0,2971000.0,3227000.0,3227000.0,2810000.0,417000.0,417000.0,0.8708,0.8708,1.0,0.8708,11635.66,3078200.0,3139700.0,-0.0871,-0.0348,-0.1292,0.0,0.0,1557.45,0.0,0.007,0.0003,0.0245
MPLADS-001213,2657000.0,2657000.0,2716000.0,2716000.0,2539000.0,2539000.0,2716000.0,2716000.0,2571000.0,145000.0,145000.0,0.9466,0.9466,1.0,0.9466,56774.85,2657500.0,2710600.0,-0.0324,-0.0444,-0.0534,0.0,0.0,0.0,0.0,-0.047,0.1637,0.0985
MPLADS-001214,1565000.0,1565000.0,1597000.0,1597000.0,1559000.0,1559000.0,1597000.0,1597000.0,1509000.0,88000.0,88000.0,0.9449,0.9449,1.0,0.9449,3706.17,1565100.0,1596400.0,-0.0358,-0.0038,-0.0551,0.0,0.0,0.0,0.0,-0.012,0.0539,0.0858
MPLADS-001215,9015000.0,9015000.0,9099000.0,9099000.0,8763000.0,8763000.0,9099000.0,9099000.0,8558000.0,541000.0,541000.0,0.9405,0.9405,1.0,0.9405,32066.54,9015300.0,9195600.0,-0.0507,-0.028,-0.0595,0.0,0.0,2728.02,0.0,-0.0428,-0.0236,0.0952
MPLADS-001216,2634000.0,2634000.0,2730000.0,2730000.0,2614000.0,2614000.0,2730000.0,2730000.0,2553000.0,177000.0,177000.0,0.9352,0.9352,1.0,0.9352,9921.19,2634300.0,2687000.0,-0.0308,-0.0076,-0.0648,0.0,1382281.21,0.0,0.0,0.0739,0.2107,0.0508
MPLADS-001217,1014000.0,1014000.0,1000000.0,1000000.0,985000.0,985000.0,1000000.0,1000000.0,974000.0,26000.0,26000.0,0.974,0.974,1.0,0.974,3110.71,1013800.0,1034000.0,-0.0394,-0.0286,-0.026,0.0,0.0,0.0,931.7,0.1567,0.1207,-0.0145
MPLADS-001218,471000.0,471000.0,468000.0,468000.0,440000.0,440000.0,468000.0,468000.0,425000.0,43000.0,43000.0,0.9081,0.9081,1.0,0.9081,1363.24,470900.0,480300.0,-0.0977,-0.0658,-0.0919,0.0,0.0,0.0,0.0,0.121,0.1685,-0.0142
MPLADS-001219,13378000.0,13378000.0,13657000.0,13657000.0,12884000.0,12884000.0,13657000.0,13657000.0,12615000.0,1042000.0,1042000.0,0.9237,0.9237,1.0,0.9237,27772.46,13377800.0,13645300.0,-0.057,-0.0369,-0.0763,0.0,0.0,4723.5,0.0,0.1718,0.1084,0.1423
